#    L    TT             EE             BB             TE          
  1552   0.604953E+03   0.116915E+02   0.588921E-01   0.163543E+00
  1553   0.602309E+03   0.117642E+02   0.588334E-01   0.454287E+00
  1554   0.599658E+03   0.118386E+02   0.587744E-01   0.736141E+00
  1555   0.596983E+03   0.119134E+02   0.587151E-01   0.101043E+01
  1556   0.594308E+03   0.119891E+02   0.586555E-01   0.127625E+01
  1557   0.591618E+03   0.120665E+02   0.585957E-01   0.153418E+01
  1558   0.588920E+03   0.121457E+02   0.585355E-01   0.178480E+01
  1559   0.586223E+03   0.122243E+02   0.584750E-01   0.202645E+01
  1560   0.583512E+03   0.123054E+02   0.584143E-01   0.225973E+01
  1561   0.580773E+03   0.123866E+02   0.583531E-01   0.248519E+01
  1562   0.578027E+03   0.124696E+02   0.582917E-01   0.270195E+01
  1563   0.575282E+03   0.125528E+02   0.582299E-01   0.291130E+01
  1564   0.572540E+03   0.126376E+02   0.581677E-01   0.311235E+01
  1565   0.569799E+03   0.127219E+02   0.581051E-01   0.330492E+01
  1566   0.567046E+03   0.128078E+02   0.580422E-01   0.349033E+01
  1567   0.564281E+03   0.128924E+02   0.579788E-01   0.366618E+01
  1568   0.561519E+03   0.129801E+02   0.579151E-01   0.383439E+01
  1569   0.558767E+03   0.130672E+02   0.578509E-01   0.399432E+01
  1570   0.556011E+03   0.131560E+02   0.577863E-01   0.414618E+01
  1571   0.553259E+03   0.132464E+02   0.577213E-01   0.429040E+01
  1572   0.550496E+03   0.133347E+02   0.576559E-01   0.442561E+01
  1573   0.547737E+03   0.134246E+02   0.575901E-01   0.455281E+01
  1574   0.544997E+03   0.135139E+02   0.575238E-01   0.467177E+01
  1575   0.542247E+03   0.136048E+02   0.574571E-01   0.478260E+01
  1576   0.539502E+03   0.136936E+02   0.573900E-01   0.488519E+01
  1577   0.536762E+03   0.137840E+02   0.573225E-01   0.497960E+01
  1578   0.534028E+03   0.138745E+02   0.572545E-01   0.506594E+01
  1579   0.531306E+03   0.139644E+02   0.571862E-01   0.514410E+01
  1580   0.528576E+03   0.140559E+02   0.571175E-01   0.521412E+01
  1581   0.525852E+03   0.141467E+02   0.570484E-01   0.527604E+01
  1582   0.523148E+03   0.142377E+02   0.569789E-01   0.532984E+01
  1583   0.520437E+03   0.143272E+02   0.569091E-01   0.537554E+01
  1584   0.517747E+03   0.144183E+02   0.568390E-01   0.541304E+01
  1585   0.515050E+03   0.145095E+02   0.567685E-01   0.544252E+01
  1586   0.512375E+03   0.145993E+02   0.566978E-01   0.546398E+01
  1587   0.509707E+03   0.146899E+02   0.566268E-01   0.547718E+01
  1588   0.507055E+03   0.147798E+02   0.565556E-01   0.548232E+01
  1589   0.504403E+03   0.148698E+02   0.564841E-01   0.547942E+01
  1590   0.501760E+03   0.149592E+02   0.564125E-01   0.546849E+01
  1591   0.499140E+03   0.150485E+02   0.563406E-01   0.544954E+01
  1592   0.496522E+03   0.151380E+02   0.562687E-01   0.542266E+01
  1593   0.493920E+03   0.152267E+02   0.561966E-01   0.538757E+01
  1594   0.491319E+03   0.153155E+02   0.561244E-01   0.534453E+01
  1595   0.488744E+03   0.154043E+02   0.560522E-01   0.529372E+01
  1596   0.486186E+03   0.154917E+02   0.559800E-01   0.523486E+01
  1597   0.483630E+03   0.155791E+02   0.559077E-01   0.516806E+01
  1598   0.481092E+03   0.156657E+02   0.558355E-01   0.509349E+01
  1599   0.478565E+03   0.157524E+02   0.557633E-01   0.501088E+01
  1600   0.476056E+03   0.158391E+02   0.556912E-01   0.492032E+01
  1601   0.473558E+03   0.159250E+02   0.556192E-01   0.482195E+01
  1602   0.471065E+03   0.160093E+02   0.555473E-01   0.471592E+01
  1603   0.468607E+03   0.160936E+02   0.554756E-01   0.460204E+01
  1604   0.466154E+03   0.161770E+02   0.554040E-01   0.448043E+01
  1605   0.463721E+03   0.162602E+02   0.553327E-01   0.435230E+01
  1606   0.461303E+03   0.163425E+02   0.552615E-01   0.421628E+01
  1607   0.458900E+03   0.164245E+02   0.551906E-01   0.407308E+01
  1608   0.456512E+03   0.165061E+02   0.551200E-01   0.392413E+01
  1609   0.454154E+03   0.165853E+02   0.550496E-01   0.376792E+01
  1610   0.451813E+03   0.166640E+02   0.549794E-01   0.360514E+01
  1611   0.449482E+03   0.167422E+02   0.549096E-01   0.343649E+01
  1612   0.447183E+03   0.168185E+02   0.548400E-01   0.326118E+01
  1613   0.444888E+03   0.168943E+02   0.547708E-01   0.307992E+01
  1614   0.442626E+03   0.169695E+02   0.547018E-01   0.289266E+01
  1615   0.440383E+03   0.170434E+02   0.546331E-01   0.270011E+01
  1616   0.438154E+03   0.171158E+02   0.545648E-01   0.250220E+01
  1617   0.435952E+03   0.171876E+02   0.544967E-01   0.229891E+01
  1618   0.433772E+03   0.172578E+02   0.544290E-01   0.209018E+01
  1619   0.431599E+03   0.173265E+02   0.543615E-01   0.187598E+01
  1620   0.429471E+03   0.173944E+02   0.542943E-01   0.165698E+01
  1621   0.427359E+03   0.174599E+02   0.542274E-01   0.143316E+01
  1622   0.425270E+03   0.175252E+02   0.541607E-01   0.120445E+01
  1623   0.423199E+03   0.175887E+02   0.540943E-01   0.970820E+00
  1624   0.421160E+03   0.176513E+02   0.540282E-01   0.733701E+00
  1625   0.419147E+03   0.177113E+02   0.539622E-01   0.491560E+00
  1626   0.417153E+03   0.177710E+02   0.538965E-01   0.245090E+00
  1627   0.415179E+03   0.178280E+02   0.538310E-01  -0.501249E-02
  1628   0.413232E+03   0.178846E+02   0.537656E-01  -0.259541E+00
  1629   0.411314E+03   0.179391E+02   0.537004E-01  -0.517060E+00
  1630   0.409424E+03   0.179925E+02   0.536354E-01  -0.779103E+00
  1631   0.407542E+03   0.180437E+02   0.535705E-01  -0.104424E+01
  1632   0.405706E+03   0.180928E+02   0.535057E-01  -0.131325E+01
  1633   0.403892E+03   0.181413E+02   0.534410E-01  -0.158546E+01
  1634   0.402118E+03   0.181875E+02   0.533764E-01  -0.186091E+01
  1635   0.400354E+03   0.182330E+02   0.533118E-01  -0.213965E+01
  1636   0.398623E+03   0.182747E+02   0.532473E-01  -0.242099E+01
  1637   0.396918E+03   0.183164E+02   0.531829E-01  -0.270648E+01
  1638   0.395232E+03   0.183564E+02   0.531185E-01  -0.299393E+01
  1639   0.393589E+03   0.183940E+02   0.530541E-01  -0.328414E+01
  1640   0.391966E+03   0.184299E+02   0.529897E-01  -0.357790E+01
  1641   0.390364E+03   0.184640E+02   0.529253E-01  -0.387379E+01
  1642   0.388800E+03   0.184964E+02   0.528610E-01  -0.417111E+01
  1643   0.387258E+03   0.185284E+02   0.527966E-01  -0.447216E+01
  1644   0.385740E+03   0.185563E+02   0.527323E-01  -0.477697E+01
  1645   0.384252E+03   0.185830E+02   0.526679E-01  -0.508264E+01
  1646   0.382790E+03   0.186085E+02   0.526036E-01  -0.539070E+01
  1647   0.381368E+03   0.186320E+02   0.525393E-01  -0.569973E+01
  1648   0.379971E+03   0.186534E+02   0.524750E-01  -0.601275E+01
  1649   0.378601E+03   0.186735E+02   0.524107E-01  -0.632759E+01
  1650   0.377259E+03   0.186908E+02   0.523465E-01  -0.664356E+01
  1651   0.375944E+03   0.187073E+02   0.522824E-01  -0.696293E+01
  1652   0.374665E+03   0.187202E+02   0.522183E-01  -0.728265E+01
  1653   0.373408E+03   0.187323E+02   0.521543E-01  -0.760336E+01
  1654   0.372179E+03   0.187436E+02   0.520904E-01  -0.792793E+01
  1655   0.370987E+03   0.187527E+02   0.520267E-01  -0.825108E+01
  1656   0.369817E+03   0.187594E+02   0.519631E-01  -0.857641E+01
  1657   0.368662E+03   0.187645E+02   0.518997E-01  -0.890235E+01
  1658   0.367552E+03   0.187672E+02   0.518366E-01  -0.922953E+01
  1659   0.366465E+03   0.187682E+02   0.517736E-01  -0.955639E+01
  1660   0.365394E+03   0.187682E+02   0.517109E-01  -0.988356E+01
  1661   0.364363E+03   0.187658E+02   0.516485E-01  -0.102117E+02
  1662   0.363348E+03   0.187623E+02   0.515864E-01  -0.105399E+02
  1663   0.362364E+03   0.187571E+02   0.515246E-01  -0.108667E+02
  1664   0.361399E+03   0.187492E+02   0.514632E-01  -0.111934E+02
  1665   0.360466E+03   0.187401E+02   0.514022E-01  -0.115200E+02
  1666   0.359559E+03   0.187292E+02   0.513416E-01  -0.118470E+02
  1667   0.358670E+03   0.187170E+02   0.512815E-01  -0.121714E+02
  1668   0.357815E+03   0.187028E+02   0.512218E-01  -0.124961E+02
  1669   0.356980E+03   0.186874E+02   0.511626E-01  -0.128187E+02
  1670   0.356164E+03   0.186698E+02   0.511039E-01  -0.131400E+02
  1671   0.355383E+03   0.186502E+02   0.510458E-01  -0.134612E+02
  1672   0.354623E+03   0.186291E+02   0.509882E-01  -0.137802E+02
  1673   0.353876E+03   0.186058E+02   0.509311E-01  -0.140974E+02
  1674   0.353166E+03   0.185825E+02   0.508747E-01  -0.144128E+02
  1675   0.352462E+03   0.185562E+02   0.508188E-01  -0.147263E+02
  1676   0.351795E+03   0.185275E+02   0.507635E-01  -0.150379E+02
  1677   0.351151E+03   0.184988E+02   0.507089E-01  -0.153473E+02
  1678   0.350515E+03   0.184668E+02   0.506549E-01  -0.156546E+02
  1679   0.349910E+03   0.184347E+02   0.506014E-01  -0.159595E+02
  1680   0.349329E+03   0.184000E+02   0.505486E-01  -0.162614E+02
  1681   0.348772E+03   0.183628E+02   0.504964E-01  -0.165607E+02
  1682   0.348225E+03   0.183253E+02   0.504449E-01  -0.168589E+02
  1683   0.347711E+03   0.182866E+02   0.503939E-01  -0.171530E+02
  1684   0.347215E+03   0.182452E+02   0.503435E-01  -0.174450E+02
  1685   0.346745E+03   0.182026E+02   0.502937E-01  -0.177341E+02
  1686   0.346294E+03   0.181587E+02   0.502444E-01  -0.180187E+02
  1687   0.345855E+03   0.181121E+02   0.501957E-01  -0.183009E+02
  1688   0.345451E+03   0.180648E+02   0.501476E-01  -0.185806E+02
  1689   0.345053E+03   0.180160E+02   0.500999E-01  -0.188556E+02
  1690   0.344676E+03   0.179651E+02   0.500527E-01  -0.191278E+02
  1691   0.344328E+03   0.179134E+02   0.500060E-01  -0.193973E+02
  1692   0.344001E+03   0.178587E+02   0.499597E-01  -0.196623E+02
  1693   0.343690E+03   0.178032E+02   0.499138E-01  -0.199237E+02
  1694   0.343394E+03   0.177468E+02   0.498683E-01  -0.201826E+02
  1695   0.343129E+03   0.176872E+02   0.498231E-01  -0.204361E+02
  1696   0.342881E+03   0.176274E+02   0.497783E-01  -0.206870E+02
  1697   0.342641E+03   0.175650E+02   0.497337E-01  -0.209337E+02
  1698   0.342435E+03   0.175017E+02   0.496894E-01  -0.211768E+02
  1699   0.342246E+03   0.174364E+02   0.496454E-01  -0.214148E+02
  1700   0.342075E+03   0.173686E+02   0.496015E-01  -0.216497E+02
  1701   0.341915E+03   0.173011E+02   0.495578E-01  -0.218800E+02
  1702   0.341789E+03   0.172308E+02   0.495143E-01  -0.221063E+02
  1703   0.341675E+03   0.171602E+02   0.494709E-01  -0.223291E+02
  1704   0.341578E+03   0.170869E+02   0.494276E-01  -0.225470E+02
  1705   0.341501E+03   0.170132E+02   0.493843E-01  -0.227604E+02
  1706   0.341434E+03   0.169360E+02   0.493411E-01  -0.229692E+02
  1707   0.341392E+03   0.168585E+02   0.492980E-01  -0.231749E+02
  1708   0.341361E+03   0.167805E+02   0.492548E-01  -0.233750E+02
  1709   0.341348E+03   0.167014E+02   0.492117E-01  -0.235709E+02
  1710   0.341346E+03   0.166218E+02   0.491685E-01  -0.237617E+02
  1711   0.341354E+03   0.165412E+02   0.491253E-01  -0.239473E+02
  1712   0.341386E+03   0.164578E+02   0.490821E-01  -0.241290E+02
  1713   0.341422E+03   0.163741E+02   0.490388E-01  -0.243060E+02
  1714   0.341467E+03   0.162900E+02   0.489955E-01  -0.244774E+02
  1715   0.341522E+03   0.162041E+02   0.489522E-01  -0.246452E+02
  1716   0.341601E+03   0.161177E+02   0.489088E-01  -0.248072E+02
  1717   0.341683E+03   0.160302E+02   0.488654E-01  -0.249646E+02
  1718   0.341767E+03   0.159424E+02   0.488220E-01  -0.251173E+02
  1719   0.341867E+03   0.158534E+02   0.487785E-01  -0.252645E+02
  1720   0.341983E+03   0.157641E+02   0.487351E-01  -0.254074E+02
  1721   0.342102E+03   0.156744E+02   0.486916E-01  -0.255445E+02
  1722   0.342236E+03   0.155828E+02   0.486482E-01  -0.256771E+02
  1723   0.342372E+03   0.154909E+02   0.486048E-01  -0.258044E+02
  1724   0.342509E+03   0.153994E+02   0.485615E-01  -0.259269E+02
  1725   0.342654E+03   0.153061E+02   0.485183E-01  -0.260437E+02
  1726   0.342808E+03   0.152131E+02   0.484751E-01  -0.261562E+02
  1727   0.342970E+03   0.151191E+02   0.484322E-01  -0.262627E+02
  1728   0.343132E+03   0.150262E+02   0.483893E-01  -0.263647E+02
  1729   0.343310E+03   0.149321E+02   0.483467E-01  -0.264612E+02
  1730   0.343473E+03   0.148370E+02   0.483042E-01  -0.265513E+02
  1731   0.343652E+03   0.147416E+02   0.482620E-01  -0.266379E+02
  1732   0.343830E+03   0.146458E+02   0.482200E-01  -0.267179E+02
  1733   0.344016E+03   0.145503E+02   0.481784E-01  -0.267932E+02
  1734   0.344201E+03   0.144538E+02   0.481370E-01  -0.268631E+02
  1735   0.344386E+03   0.143576E+02   0.480959E-01  -0.269267E+02
  1736   0.344579E+03   0.142603E+02   0.480552E-01  -0.269868E+02
  1737   0.344770E+03   0.141641E+02   0.480149E-01  -0.270402E+02
  1738   0.344962E+03   0.140668E+02   0.479749E-01  -0.270883E+02
  1739   0.345167E+03   0.139699E+02   0.479354E-01  -0.271317E+02
  1740   0.345356E+03   0.138725E+02   0.478963E-01  -0.271695E+02
  1741   0.345567E+03   0.137747E+02   0.478576E-01  -0.272008E+02
  1742   0.345762E+03   0.136773E+02   0.478193E-01  -0.272284E+02
  1743   0.345963E+03   0.135795E+02   0.477815E-01  -0.272492E+02
  1744   0.346163E+03   0.134819E+02   0.477441E-01  -0.272653E+02
  1745   0.346361E+03   0.133832E+02   0.477072E-01  -0.272758E+02
  1746   0.346558E+03   0.132855E+02   0.476708E-01  -0.272805E+02
  1747   0.346761E+03   0.131881E+02   0.476348E-01  -0.272800E+02
  1748   0.346955E+03   0.130910E+02   0.475992E-01  -0.272742E+02
  1749   0.347147E+03   0.129927E+02   0.475641E-01  -0.272614E+02
  1750   0.347337E+03   0.128946E+02   0.475293E-01  -0.272445E+02
  1751   0.347525E+03   0.127960E+02   0.474950E-01  -0.272224E+02
  1752   0.347719E+03   0.126970E+02   0.474611E-01  -0.271931E+02
  1753   0.347910E+03   0.125975E+02   0.474275E-01  -0.271600E+02
  1754   0.348098E+03   0.124991E+02   0.473943E-01  -0.271210E+02
  1755   0.348283E+03   0.124015E+02   0.473613E-01  -0.270768E+02
  1756   0.348471E+03   0.123030E+02   0.473287E-01  -0.270272E+02
  1757   0.348648E+03   0.122048E+02   0.472963E-01  -0.269730E+02
  1758   0.348813E+03   0.121067E+02   0.472641E-01  -0.269142E+02
  1759   0.348988E+03   0.120088E+02   0.472321E-01  -0.268507E+02
  1760   0.349151E+03   0.119114E+02   0.472003E-01  -0.267816E+02
  1761   0.349309E+03   0.118142E+02   0.471686E-01  -0.267085E+02
  1762   0.349460E+03   0.117172E+02   0.471369E-01  -0.266305E+02
  1763   0.349613E+03   0.116207E+02   0.471053E-01  -0.265476E+02
  1764   0.349766E+03   0.115248E+02   0.470737E-01  -0.264612E+02
  1765   0.349898E+03   0.114291E+02   0.470421E-01  -0.263698E+02
  1766   0.350030E+03   0.113337E+02   0.470104E-01  -0.262748E+02
  1767   0.350154E+03   0.112388E+02   0.469785E-01  -0.261746E+02
  1768   0.350271E+03   0.111446E+02   0.469466E-01  -0.260707E+02
  1769   0.350386E+03   0.110508E+02   0.469144E-01  -0.259638E+02
  1770   0.350485E+03   0.109574E+02   0.468821E-01  -0.258516E+02
  1771   0.350582E+03   0.108648E+02   0.468495E-01  -0.257362E+02
  1772   0.350677E+03   0.107727E+02   0.468166E-01  -0.256177E+02
  1773   0.350747E+03   0.106812E+02   0.467834E-01  -0.254936E+02
  1774   0.350821E+03   0.105904E+02   0.467499E-01  -0.253678E+02
  1775   0.350885E+03   0.105004E+02   0.467160E-01  -0.252377E+02
  1776   0.350945E+03   0.104110E+02   0.466818E-01  -0.251036E+02
  1777   0.350978E+03   0.103225E+02   0.466472E-01  -0.249674E+02
  1778   0.351014E+03   0.102347E+02   0.466122E-01  -0.248269E+02
  1779   0.351037E+03   0.101478E+02   0.465767E-01  -0.246835E+02
  1780   0.351055E+03   0.100617E+02   0.465409E-01  -0.245364E+02
  1781   0.351066E+03   0.997645E+01   0.465046E-01  -0.243863E+02
  1782   0.351049E+03   0.989216E+01   0.464679E-01  -0.242332E+02
  1783   0.351032E+03   0.980879E+01   0.464308E-01  -0.240769E+02
  1784   0.351016E+03   0.972632E+01   0.463932E-01  -0.239167E+02
  1785   0.350976E+03   0.964492E+01   0.463552E-01  -0.237548E+02
  1786   0.350928E+03   0.956448E+01   0.463169E-01  -0.235895E+02
  1787   0.350871E+03   0.948520E+01   0.462781E-01  -0.234209E+02
  1788   0.350805E+03   0.940689E+01   0.462390E-01  -0.232510E+02
  1789   0.350722E+03   0.932966E+01   0.461995E-01  -0.230769E+02
  1790   0.350621E+03   0.925355E+01   0.461597E-01  -0.229007E+02
  1791   0.350516E+03   0.917853E+01   0.461196E-01  -0.227224E+02
  1792   0.350400E+03   0.910470E+01   0.460792E-01  -0.225404E+02
  1793   0.350257E+03   0.903203E+01   0.460386E-01  -0.223562E+02
  1794   0.350117E+03   0.896049E+01   0.459977E-01  -0.221696E+02
  1795   0.349964E+03   0.889032E+01   0.459567E-01  -0.219806E+02
  1796   0.349768E+03   0.882128E+01   0.459155E-01  -0.217885E+02
  1797   0.349595E+03   0.875339E+01   0.458741E-01  -0.215945E+02
  1798   0.349393E+03   0.868676E+01   0.458327E-01  -0.213973E+02
  1799   0.349175E+03   0.862150E+01   0.457912E-01  -0.211981E+02
  1800   0.348950E+03   0.855750E+01   0.457496E-01  -0.209970E+02
  1801   0.348716E+03   0.849472E+01   0.457081E-01  -0.207928E+02
  1802   0.348474E+03   0.843318E+01   0.456665E-01  -0.205868E+02
  1803   0.348207E+03   0.837298E+01   0.456251E-01  -0.203793E+02
  1804   0.347916E+03   0.831400E+01   0.455837E-01  -0.201687E+02
  1805   0.347615E+03   0.825641E+01   0.455424E-01  -0.199569E+02
  1806   0.347312E+03   0.820017E+01   0.455012E-01  -0.197433E+02
  1807   0.346983E+03   0.814522E+01   0.454602E-01  -0.195283E+02
  1808   0.346644E+03   0.809137E+01   0.454193E-01  -0.193118E+02
  1809   0.346293E+03   0.803872E+01   0.453787E-01  -0.190941E+02
  1810   0.345932E+03   0.798750E+01   0.453382E-01  -0.188752E+02
  1811   0.345543E+03   0.793752E+01   0.452979E-01  -0.186553E+02
  1812   0.345151E+03   0.788888E+01   0.452578E-01  -0.184347E+02
  1813   0.344746E+03   0.784144E+01   0.452180E-01  -0.182132E+02
  1814   0.344321E+03   0.779524E+01   0.451784E-01  -0.179911E+02
  1815   0.343891E+03   0.775029E+01   0.451389E-01  -0.177684E+02
  1816   0.343448E+03   0.770654E+01   0.450997E-01  -0.175455E+02
  1817   0.342984E+03   0.766401E+01   0.450607E-01  -0.173220E+02
  1818   0.342506E+03   0.762273E+01   0.450218E-01  -0.170984E+02
  1819   0.342000E+03   0.758279E+01   0.449831E-01  -0.168748E+02
  1820   0.341502E+03   0.754384E+01   0.449446E-01  -0.166511E+02
  1821   0.340997E+03   0.750621E+01   0.449062E-01  -0.164275E+02
  1822   0.340469E+03   0.746969E+01   0.448678E-01  -0.162041E+02
  1823   0.339957E+03   0.743446E+01   0.448296E-01  -0.159811E+02
  1824   0.339407E+03   0.740009E+01   0.447914E-01  -0.157583E+02
  1825   0.338848E+03   0.736683E+01   0.447532E-01  -0.155361E+02
  1826   0.338274E+03   0.733554E+01   0.447149E-01  -0.153143E+02
  1827   0.337699E+03   0.730504E+01   0.446766E-01  -0.150932E+02
  1828   0.337100E+03   0.727559E+01   0.446382E-01  -0.148729E+02
  1829   0.336492E+03   0.724647E+01   0.445997E-01  -0.146532E+02
  1830   0.335874E+03   0.721994E+01   0.445610E-01  -0.144344E+02
  1831   0.335247E+03   0.719381E+01   0.445221E-01  -0.142166E+02
  1832   0.334602E+03   0.716885E+01   0.444829E-01  -0.139998E+02
  1833   0.333954E+03   0.714509E+01   0.444434E-01  -0.137840E+02
  1834   0.333296E+03   0.712182E+01   0.444036E-01  -0.135695E+02
  1835   0.332619E+03   0.710057E+01   0.443635E-01  -0.133559E+02
  1836   0.331931E+03   0.708137E+01   0.443229E-01  -0.131437E+02
  1837   0.331238E+03   0.706128E+01   0.442819E-01  -0.129329E+02
  1838   0.330534E+03   0.704333E+01   0.442405E-01  -0.127234E+02
  1839   0.329811E+03   0.702679E+01   0.441985E-01  -0.125154E+02
  1840   0.329090E+03   0.701024E+01   0.441561E-01  -0.123089E+02
  1841   0.328356E+03   0.699594E+01   0.441131E-01  -0.121038E+02
  1842   0.327608E+03   0.698244E+01   0.440695E-01  -0.119004E+02
  1843   0.326847E+03   0.696979E+01   0.440254E-01  -0.116987E+02
  1844   0.326080E+03   0.695878E+01   0.439806E-01  -0.114985E+02
  1845   0.325321E+03   0.694871E+01   0.439353E-01  -0.113001E+02
  1846   0.324525E+03   0.694037E+01   0.438893E-01  -0.111034E+02
  1847   0.323729E+03   0.693305E+01   0.438428E-01  -0.109086E+02
  1848   0.322917E+03   0.692682E+01   0.437956E-01  -0.107155E+02
  1849   0.322098E+03   0.692171E+01   0.437478E-01  -0.105244E+02
  1850   0.321269E+03   0.691777E+01   0.436993E-01  -0.103351E+02
  1851   0.320409E+03   0.691579E+01   0.436503E-01  -0.101477E+02
  1852   0.319570E+03   0.691579E+01   0.436007E-01  -0.996242E+01
  1853   0.318699E+03   0.691556E+01   0.435506E-01  -0.977912E+01
  1854   0.317827E+03   0.691659E+01   0.434999E-01  -0.959805E+01
  1855   0.316945E+03   0.691816E+01   0.434487E-01  -0.941910E+01
  1856   0.316062E+03   0.692178E+01   0.433970E-01  -0.924229E+01
  1857   0.315162E+03   0.692746E+01   0.433448E-01  -0.906786E+01
  1858   0.314253E+03   0.693298E+01   0.432922E-01  -0.889577E+01
  1859   0.313342E+03   0.694058E+01   0.432393E-01  -0.872620E+01
  1860   0.312415E+03   0.694806E+01   0.431859E-01  -0.855895E+01
  1861   0.311493E+03   0.695765E+01   0.431323E-01  -0.839435E+01
  1862   0.310562E+03   0.696788E+01   0.430784E-01  -0.823219E+01
  1863   0.309606E+03   0.697951E+01   0.430243E-01  -0.807259E+01
  1864   0.308664E+03   0.699328E+01   0.429699E-01  -0.791573E+01
  1865   0.307705E+03   0.700698E+01   0.429154E-01  -0.776156E+01
  1866   0.306751E+03   0.702136E+01   0.428609E-01  -0.761018E+01
  1867   0.305772E+03   0.703718E+01   0.428062E-01  -0.746142E+01
  1868   0.304799E+03   0.705369E+01   0.427515E-01  -0.731566E+01
  1869   0.303824E+03   0.707090E+01   0.426969E-01  -0.717266E+01
  1870   0.302840E+03   0.708956E+01   0.426423E-01  -0.703273E+01
  1871   0.301845E+03   0.710967E+01   0.425878E-01  -0.689562E+01
  1872   0.300856E+03   0.712975E+01   0.425334E-01  -0.676166E+01
  1873   0.299858E+03   0.715129E+01   0.424792E-01  -0.663066E+01
  1874   0.298857E+03   0.717281E+01   0.424252E-01  -0.650281E+01
  1875   0.297854E+03   0.719578E+01   0.423714E-01  -0.637806E+01
  1876   0.296841E+03   0.721947E+01   0.423178E-01  -0.625639E+01
  1877   0.295826E+03   0.724387E+01   0.422645E-01  -0.613797E+01
  1878   0.294801E+03   0.726824E+01   0.422115E-01  -0.602277E+01
  1879   0.293782E+03   0.729331E+01   0.421587E-01  -0.591068E+01
  1880   0.292760E+03   0.731910E+01   0.421063E-01  -0.580204E+01
  1881   0.291737E+03   0.734559E+01   0.420541E-01  -0.569657E+01
  1882   0.290703E+03   0.737351E+01   0.420023E-01  -0.559441E+01
  1883   0.289675E+03   0.740065E+01   0.419508E-01  -0.549565E+01
  1884   0.288645E+03   0.742996E+01   0.418996E-01  -0.540026E+01
  1885   0.287614E+03   0.745847E+01   0.418487E-01  -0.530836E+01
  1886   0.286572E+03   0.748840E+01   0.417980E-01  -0.521977E+01
  1887   0.285529E+03   0.751827E+01   0.417476E-01  -0.513481E+01
  1888   0.284499E+03   0.754807E+01   0.416975E-01  -0.505322E+01
  1889   0.283453E+03   0.757853E+01   0.416476E-01  -0.497521E+01
  1890   0.282412E+03   0.760967E+01   0.415979E-01  -0.490081E+01
  1891   0.281377E+03   0.764146E+01   0.415483E-01  -0.482982E+01
  1892   0.280333E+03   0.767318E+01   0.414989E-01  -0.476260E+01
  1893   0.279288E+03   0.770556E+01   0.414495E-01  -0.469881E+01
  1894   0.278249E+03   0.773785E+01   0.414003E-01  -0.463855E+01
  1895   0.277202E+03   0.777081E+01   0.413510E-01  -0.458203E+01
  1896   0.276161E+03   0.780444E+01   0.413018E-01  -0.452921E+01
  1897   0.275126E+03   0.783725E+01   0.412525E-01  -0.448005E+01
  1898   0.274083E+03   0.787073E+01   0.412031E-01  -0.443475E+01
  1899   0.273047E+03   0.790489E+01   0.411536E-01  -0.439304E+01
  1900   0.272002E+03   0.793825E+01   0.411039E-01  -0.435519E+01
  1901   0.270964E+03   0.797231E+01   0.410540E-01  -0.432123E+01
  1902   0.269934E+03   0.800629E+01   0.410039E-01  -0.429093E+01
  1903   0.268896E+03   0.804019E+01   0.409535E-01  -0.426401E+01
  1904   0.267881E+03   0.807548E+01   0.409028E-01  -0.424023E+01
  1905   0.266837E+03   0.810991E+01   0.408517E-01  -0.422082E+01
  1906   0.265808E+03   0.814422E+01   0.408003E-01  -0.420509E+01
  1907   0.264789E+03   0.817987E+01   0.407485E-01  -0.419158E+01
  1908   0.263771E+03   0.821463E+01   0.406962E-01  -0.418257E+01
  1909   0.262748E+03   0.824923E+01   0.406435E-01  -0.417588E+01
  1910   0.261734E+03   0.828514E+01   0.405904E-01  -0.417305E+01
  1911   0.260731E+03   0.832014E+01   0.405367E-01  -0.417411E+01
  1912   0.259730E+03   0.835496E+01   0.404826E-01  -0.417688E+01
  1913   0.258740E+03   0.838960E+01   0.404280E-01  -0.418291E+01
  1914   0.257746E+03   0.842404E+01   0.403729E-01  -0.419224E+01
  1915   0.256763E+03   0.845903E+01   0.403174E-01  -0.420492E+01
  1916   0.255777E+03   0.849381E+01   0.402613E-01  -0.422026E+01
  1917   0.254810E+03   0.852765E+01   0.402048E-01  -0.423905E+01
  1918   0.253840E+03   0.856277E+01   0.401478E-01  -0.426061E+01
  1919   0.252881E+03   0.859694E+01   0.400904E-01  -0.428498E+01
  1920   0.251928E+03   0.863089E+01   0.400325E-01  -0.431223E+01
  1921   0.250973E+03   0.866537E+01   0.399743E-01  -0.434166E+01
  1922   0.250037E+03   0.869889E+01   0.399157E-01  -0.437407E+01
  1923   0.249100E+03   0.873292E+01   0.398568E-01  -0.440879E+01
  1924   0.248162E+03   0.876672E+01   0.397976E-01  -0.444660E+01
  1925   0.247251E+03   0.879954E+01   0.397381E-01  -0.448758E+01
  1926   0.246332E+03   0.883361E+01   0.396785E-01  -0.453029E+01
  1927   0.245412E+03   0.886742E+01   0.396187E-01  -0.457703E+01
  1928   0.244521E+03   0.890098E+01   0.395587E-01  -0.462339E+01
  1929   0.243622E+03   0.893427E+01   0.394987E-01  -0.467465E+01
  1930   0.242737E+03   0.896728E+01   0.394386E-01  -0.472715E+01
