#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   504   0.232351E+04  -0.710686E+02  -0.849491E-05  -0.710686E+02   0.974278E+01   0.103177E-05  -0.849491E-05   0.103177E-05   0.163830E-07
   505   0.233262E+04  -0.703573E+02  -0.846779E-05  -0.703573E+02   0.959317E+01   0.101555E-05  -0.846779E-05   0.101555E-05   0.163306E-07
   506   0.234143E+04  -0.696184E+02  -0.843585E-05  -0.696184E+02   0.944599E+01   0.999489E-06  -0.843585E-05   0.999489E-06   0.162784E-07
   507   0.235023E+04  -0.688540E+02  -0.839925E-05  -0.688540E+02   0.930098E+01   0.983590E-06  -0.839925E-05   0.983590E-06   0.162264E-07
   508   0.235879E+04  -0.680631E+02  -0.835816E-05  -0.680631E+02   0.915919E+01   0.967848E-06  -0.835816E-05   0.967848E-06   0.161746E-07
   509   0.236727E+04  -0.672487E+02  -0.831275E-05  -0.672487E+02   0.901970E+01   0.952258E-06  -0.831275E-05   0.952258E-06   0.161231E-07
   510   0.237552E+04  -0.664099E+02  -0.826317E-05  -0.664099E+02   0.888319E+01   0.936817E-06  -0.826317E-05   0.936817E-06   0.160718E-07
   511   0.238374E+04  -0.655465E+02  -0.820959E-05  -0.655465E+02   0.874941E+01   0.921523E-06  -0.820959E-05   0.921523E-06   0.160207E-07
   512   0.239173E+04  -0.646599E+02  -0.815217E-05  -0.646599E+02   0.861882E+01   0.906370E-06  -0.815217E-05   0.906370E-06   0.159697E-07
   513   0.239963E+04  -0.637516E+02  -0.809109E-05  -0.637516E+02   0.849122E+01   0.891356E-06  -0.809109E-05   0.891356E-06   0.159191E-07
   514   0.240735E+04  -0.628212E+02  -0.802650E-05  -0.628212E+02   0.836695E+01   0.876476E-06  -0.802650E-05   0.876476E-06   0.158686E-07
   515   0.241491E+04  -0.618688E+02  -0.795857E-05  -0.618688E+02   0.824595E+01   0.861728E-06  -0.795857E-05   0.861728E-06   0.158183E-07
   516   0.242229E+04  -0.608956E+02  -0.788747E-05  -0.608956E+02   0.812833E+01   0.847107E-06  -0.788747E-05   0.847107E-06   0.157683E-07
   517   0.242942E+04  -0.599023E+02  -0.781335E-05  -0.599023E+02   0.801427E+01   0.832611E-06  -0.781335E-05   0.832611E-06   0.157184E-07
   518   0.243645E+04  -0.588896E+02  -0.773638E-05  -0.588896E+02   0.790364E+01   0.818235E-06  -0.773638E-05   0.818235E-06   0.156688E-07
   519   0.244338E+04  -0.578565E+02  -0.765674E-05  -0.578565E+02   0.779669E+01   0.803976E-06  -0.765674E-05   0.803976E-06   0.156194E-07
   520   0.245005E+04  -0.568059E+02  -0.757457E-05  -0.568059E+02   0.769338E+01   0.789830E-06  -0.757457E-05   0.789830E-06   0.155702E-07
   521   0.245647E+04  -0.557376E+02  -0.749005E-05  -0.557376E+02   0.759381E+01   0.775794E-06  -0.749005E-05   0.775794E-06   0.155212E-07
   522   0.246270E+04  -0.546516E+02  -0.740334E-05  -0.546516E+02   0.749823E+01   0.761864E-06  -0.740334E-05   0.761864E-06   0.154724E-07
   523   0.246882E+04  -0.535492E+02  -0.731460E-05  -0.535492E+02   0.740652E+01   0.748037E-06  -0.731460E-05   0.748037E-06   0.154238E-07
   524   0.247476E+04  -0.524311E+02  -0.722400E-05  -0.524311E+02   0.731870E+01   0.734308E-06  -0.722400E-05   0.734308E-06   0.153754E-07
   525   0.248036E+04  -0.512962E+02  -0.713171E-05  -0.512962E+02   0.723496E+01   0.720675E-06  -0.713171E-05   0.720675E-06   0.153272E-07
   526   0.248584E+04  -0.501468E+02  -0.703789E-05  -0.501468E+02   0.715532E+01   0.707133E-06  -0.703789E-05   0.707133E-06   0.152792E-07
   527   0.249128E+04  -0.489835E+02  -0.694269E-05  -0.489835E+02   0.707980E+01   0.693680E-06  -0.694269E-05   0.693680E-06   0.152314E-07
   528   0.249638E+04  -0.478076E+02  -0.684630E-05  -0.478076E+02   0.700845E+01   0.680312E-06  -0.684630E-05   0.680312E-06   0.151839E-07
   529   0.250128E+04  -0.466176E+02  -0.674886E-05  -0.466176E+02   0.694157E+01   0.667024E-06  -0.674886E-05   0.667024E-06   0.151365E-07
   530   0.250591E+04  -0.454169E+02  -0.665055E-05  -0.454169E+02   0.687898E+01   0.653813E-06  -0.665055E-05   0.653813E-06   0.150893E-07
   531   0.251056E+04  -0.442025E+02  -0.655154E-05  -0.442025E+02   0.682063E+01   0.640677E-06  -0.655154E-05   0.640677E-06   0.150423E-07
   532   0.251479E+04  -0.429781E+02  -0.645197E-05  -0.429781E+02   0.676684E+01   0.627611E-06  -0.645197E-05   0.627611E-06   0.149955E-07
   533   0.251881E+04  -0.417434E+02  -0.635203E-05  -0.417434E+02   0.671750E+01   0.614611E-06  -0.635203E-05   0.614611E-06   0.149489E-07
   534   0.252264E+04  -0.404991E+02  -0.625187E-05  -0.404991E+02   0.667270E+01   0.601674E-06  -0.625187E-05   0.601674E-06   0.149025E-07
   535   0.252625E+04  -0.392458E+02  -0.615165E-05  -0.392458E+02   0.663255E+01   0.588797E-06  -0.615165E-05   0.588797E-06   0.148563E-07
   536   0.252966E+04  -0.379834E+02  -0.605155E-05  -0.379834E+02   0.659693E+01   0.575975E-06  -0.605155E-05   0.575975E-06   0.148103E-07
   537   0.253293E+04  -0.367133E+02  -0.595173E-05  -0.367133E+02   0.656593E+01   0.563206E-06  -0.595173E-05   0.563206E-06   0.147645E-07
   538   0.253584E+04  -0.354360E+02  -0.585235E-05  -0.354360E+02   0.653974E+01   0.550485E-06  -0.585235E-05   0.550485E-06   0.147189E-07
   539   0.253862E+04  -0.341522E+02  -0.575357E-05  -0.341522E+02   0.651809E+01   0.537810E-06  -0.575357E-05   0.537810E-06   0.146734E-07
   540   0.254117E+04  -0.328624E+02  -0.565557E-05  -0.328624E+02   0.650144E+01   0.525175E-06  -0.565557E-05   0.525175E-06   0.146282E-07
   541   0.254344E+04  -0.315667E+02  -0.555850E-05  -0.315667E+02   0.648939E+01   0.512579E-06  -0.555850E-05   0.512579E-06   0.145831E-07
   542   0.254556E+04  -0.302670E+02  -0.546252E-05  -0.302670E+02   0.648217E+01   0.500017E-06  -0.546252E-05   0.500017E-06   0.145382E-07
   543   0.254739E+04  -0.289628E+02  -0.536782E-05  -0.289628E+02   0.647990E+01   0.487486E-06  -0.536782E-05   0.487486E-06   0.144935E-07
   544   0.254907E+04  -0.276550E+02  -0.527454E-05  -0.276550E+02   0.648246E+01   0.474981E-06  -0.527454E-05   0.474981E-06   0.144490E-07
   545   0.255045E+04  -0.263439E+02  -0.518285E-05  -0.263439E+02   0.648986E+01   0.462501E-06  -0.518285E-05   0.462501E-06   0.144047E-07
   546   0.255168E+04  -0.250306E+02  -0.509292E-05  -0.250306E+02   0.650192E+01   0.450040E-06  -0.509292E-05   0.450040E-06   0.143606E-07
   547   0.255261E+04  -0.237152E+02  -0.500491E-05  -0.237152E+02   0.651888E+01   0.437595E-06  -0.500491E-05   0.437595E-06   0.143166E-07
   548   0.255339E+04  -0.223986E+02  -0.491898E-05  -0.223986E+02   0.654078E+01   0.425163E-06  -0.491898E-05   0.425163E-06   0.142729E-07
   549   0.255393E+04  -0.210814E+02  -0.483531E-05  -0.210814E+02   0.656763E+01   0.412741E-06  -0.483531E-05   0.412741E-06   0.142293E-07
   550   0.255424E+04  -0.197640E+02  -0.475405E-05  -0.197640E+02   0.659948E+01   0.400323E-06  -0.475405E-05   0.400323E-06   0.141859E-07
   551   0.255439E+04  -0.184470E+02  -0.467534E-05  -0.184470E+02   0.663635E+01   0.387909E-06  -0.467534E-05   0.387909E-06   0.141426E-07
   552   0.255423E+04  -0.171315E+02  -0.459912E-05  -0.171315E+02   0.667827E+01   0.375494E-06  -0.459912E-05   0.375494E-06   0.140996E-07
   553   0.255391E+04  -0.158180E+02  -0.452534E-05  -0.158180E+02   0.672381E+01   0.363078E-06  -0.452534E-05   0.363078E-06   0.140567E-07
   554   0.255334E+04  -0.145074E+02  -0.445392E-05  -0.145074E+02   0.677598E+01   0.350660E-06  -0.445392E-05   0.350660E-06   0.140140E-07
   555   0.255254E+04  -0.132007E+02  -0.438479E-05  -0.132007E+02   0.683260E+01   0.338237E-06  -0.438479E-05   0.338237E-06   0.139715E-07
   556   0.255149E+04  -0.118981E+02  -0.431787E-05  -0.118981E+02   0.689444E+01   0.325809E-06  -0.431787E-05   0.325809E-06   0.139292E-07
   557   0.255028E+04  -0.106017E+02  -0.425309E-05  -0.106017E+02   0.696081E+01   0.313373E-06  -0.425309E-05   0.313373E-06   0.138870E-07
   558   0.254882E+04  -0.931105E+01  -0.419037E-05  -0.931105E+01   0.703324E+01   0.300928E-06  -0.419037E-05   0.300928E-06   0.138450E-07
   559   0.254711E+04  -0.802694E+01  -0.412965E-05  -0.802694E+01   0.710954E+01   0.288473E-06  -0.412965E-05   0.288473E-06   0.138032E-07
   560   0.254531E+04  -0.675106E+01  -0.407085E-05  -0.675106E+01   0.719050E+01   0.276005E-06  -0.407085E-05   0.276005E-06   0.137615E-07
   561   0.254310E+04  -0.548358E+01  -0.401389E-05  -0.548358E+01   0.727689E+01   0.263524E-06  -0.401389E-05   0.263524E-06   0.137200E-07
   562   0.254087E+04  -0.422538E+01  -0.395871E-05  -0.422538E+01   0.736877E+01   0.251028E-06  -0.395871E-05   0.251028E-06   0.136787E-07
   563   0.253839E+04  -0.297514E+01  -0.390523E-05  -0.297514E+01   0.746470E+01   0.238515E-06  -0.390523E-05   0.238515E-06   0.136376E-07
   564   0.253572E+04  -0.173823E+01  -0.385338E-05  -0.173823E+01   0.756693E+01   0.225984E-06  -0.385338E-05   0.225984E-06   0.135966E-07
   565   0.253280E+04  -0.511064E+00  -0.380308E-05  -0.511064E+00   0.767254E+01   0.213434E-06  -0.380308E-05   0.213434E-06   0.135558E-07
   566   0.252969E+04   0.703210E+00  -0.375426E-05   0.703210E+00   0.778381E+01   0.200861E-06  -0.375426E-05   0.200861E-06   0.135152E-07
   567   0.252640E+04   0.190519E+01  -0.370685E-05   0.190519E+01   0.789929E+01   0.188266E-06  -0.370685E-05   0.188266E-06   0.134747E-07
   568   0.252293E+04   0.309322E+01  -0.366077E-05   0.309322E+01   0.802051E+01   0.175647E-06  -0.366077E-05   0.175647E-06   0.134344E-07
   569   0.251919E+04   0.426938E+01  -0.361596E-05   0.426938E+01   0.814677E+01   0.163001E-06  -0.361596E-05   0.163001E-06   0.133943E-07
   570   0.251534E+04   0.542832E+01  -0.357233E-05   0.542832E+01   0.827736E+01   0.150328E-06  -0.357233E-05   0.150328E-06   0.133543E-07
   571   0.251122E+04   0.657211E+01  -0.352982E-05   0.657211E+01   0.841308E+01   0.137626E-06  -0.352982E-05   0.137626E-06   0.133145E-07
   572   0.250691E+04   0.770058E+01  -0.348834E-05   0.770058E+01   0.855322E+01   0.124893E-06  -0.348834E-05   0.124893E-06   0.132749E-07
   573   0.250248E+04   0.881137E+01  -0.344784E-05   0.881137E+01   0.869783E+01   0.112128E-06  -0.344784E-05   0.112128E-06   0.132354E-07
   574   0.249786E+04   0.990578E+01  -0.340823E-05   0.990578E+01   0.884769E+01   0.993288E-07  -0.340823E-05   0.993288E-07   0.131961E-07
   575   0.249303E+04   0.109814E+02  -0.336944E-05   0.109814E+02   0.900135E+01   0.864945E-07  -0.336944E-05   0.864945E-07   0.131569E-07
   576   0.248809E+04   0.120397E+02  -0.333140E-05   0.120397E+02   0.916035E+01   0.736234E-07  -0.333140E-05   0.736234E-07   0.131179E-07
   577   0.248287E+04   0.130789E+02  -0.329404E-05   0.130789E+02   0.932399E+01   0.607138E-07  -0.329404E-05   0.607138E-07   0.130791E-07
   578   0.247752E+04   0.140981E+02  -0.325728E-05   0.140981E+02   0.949156E+01   0.477642E-07  -0.325728E-05   0.477642E-07   0.130404E-07
   579   0.247204E+04   0.150979E+02  -0.322104E-05   0.150979E+02   0.966459E+01   0.347731E-07  -0.322104E-05   0.347731E-07   0.130019E-07
   580   0.246644E+04   0.160760E+02  -0.318526E-05   0.160760E+02   0.984165E+01   0.217389E-07  -0.318526E-05   0.217389E-07   0.129635E-07
   581   0.246047E+04   0.170344E+02  -0.314987E-05   0.170344E+02   0.100228E+02   0.866011E-08  -0.314987E-05   0.866011E-08   0.129253E-07
   582   0.245445E+04   0.179708E+02  -0.311478E-05   0.179708E+02   0.102087E+02  -0.446494E-08  -0.311478E-05  -0.446494E-08   0.128873E-07
   583   0.244830E+04   0.188841E+02  -0.307993E-05   0.188841E+02   0.103988E+02  -0.176377E-07  -0.307993E-05  -0.176377E-07   0.128494E-07
   584   0.244201E+04   0.197758E+02  -0.304524E-05   0.197758E+02   0.105931E+02  -0.308598E-07  -0.304524E-05  -0.308598E-07   0.128116E-07
   585   0.243557E+04   0.206443E+02  -0.301064E-05   0.206443E+02   0.107917E+02  -0.441328E-07  -0.301064E-05  -0.441328E-07   0.127740E-07
   586   0.242893E+04   0.214892E+02  -0.297605E-05   0.214892E+02   0.109937E+02  -0.574582E-07  -0.297605E-05  -0.574582E-07   0.127366E-07
   587   0.242222E+04   0.223106E+02  -0.294141E-05   0.223106E+02   0.112009E+02  -0.708375E-07  -0.294141E-05  -0.708375E-07   0.126993E-07
   588   0.241529E+04   0.231068E+02  -0.290664E-05   0.231068E+02   0.114116E+02  -0.842723E-07  -0.290664E-05  -0.842723E-07   0.126622E-07
   589   0.240822E+04   0.238790E+02  -0.287166E-05   0.238790E+02   0.116267E+02  -0.977643E-07  -0.287166E-05  -0.977643E-07   0.126252E-07
   590   0.240100E+04   0.246265E+02  -0.283641E-05   0.246265E+02   0.118448E+02  -0.111315E-06  -0.283641E-05  -0.111315E-06   0.125884E-07
   591   0.239371E+04   0.253482E+02  -0.280081E-05   0.253482E+02   0.120682E+02  -0.124926E-06  -0.280081E-05  -0.124926E-06   0.125517E-07
   592   0.238627E+04   0.260433E+02  -0.276478E-05   0.260433E+02   0.122938E+02  -0.138598E-06  -0.276478E-05  -0.138598E-06   0.125152E-07
   593   0.237868E+04   0.267139E+02  -0.272826E-05   0.267139E+02   0.125248E+02  -0.152334E-06  -0.272826E-05  -0.152334E-06   0.124788E-07
   594   0.237087E+04   0.273568E+02  -0.269117E-05   0.273568E+02   0.127588E+02  -0.166134E-06  -0.269117E-05  -0.166134E-06   0.124425E-07
   595   0.236297E+04   0.279742E+02  -0.265343E-05   0.279742E+02   0.129953E+02  -0.180001E-06  -0.265343E-05  -0.180001E-06   0.124064E-07
   596   0.235507E+04   0.285635E+02  -0.261498E-05   0.285635E+02   0.132373E+02  -0.193936E-06  -0.261498E-05  -0.193936E-06   0.123705E-07
   597   0.234702E+04   0.291262E+02  -0.257574E-05   0.291262E+02   0.134803E+02  -0.207940E-06  -0.257574E-05  -0.207940E-06   0.123347E-07
   598   0.233902E+04   0.296614E+02  -0.253563E-05   0.296614E+02   0.137280E+02  -0.222016E-06  -0.253563E-05  -0.222016E-06   0.122990E-07
   599   0.233080E+04   0.301696E+02  -0.249459E-05   0.301696E+02   0.139791E+02  -0.236164E-06  -0.249459E-05  -0.236164E-06   0.122635E-07
   600   0.232241E+04   0.306492E+02  -0.245254E-05   0.306492E+02   0.142336E+02  -0.250386E-06  -0.245254E-05  -0.250386E-06   0.122281E-07
   601   0.231394E+04   0.311008E+02  -0.240942E-05   0.311008E+02   0.144915E+02  -0.264683E-06  -0.240942E-05  -0.264683E-06   0.121929E-07
   602   0.230537E+04   0.315233E+02  -0.236524E-05   0.315233E+02   0.147514E+02  -0.279050E-06  -0.236524E-05  -0.279050E-06   0.121578E-07
   603   0.229665E+04   0.319186E+02  -0.232000E-05   0.319186E+02   0.150154E+02  -0.293481E-06  -0.232000E-05  -0.293481E-06   0.121228E-07
   604   0.228798E+04   0.322843E+02  -0.227373E-05   0.322843E+02   0.152814E+02  -0.307972E-06  -0.227373E-05  -0.307972E-06   0.120880E-07
   605   0.227916E+04   0.326207E+02  -0.222643E-05   0.326207E+02   0.155502E+02  -0.322516E-06  -0.222643E-05  -0.322516E-06   0.120533E-07
   606   0.227032E+04   0.329276E+02  -0.217813E-05   0.329276E+02   0.158216E+02  -0.337108E-06  -0.217813E-05  -0.337108E-06   0.120188E-07
   607   0.226118E+04   0.332045E+02  -0.212884E-05   0.332045E+02   0.160958E+02  -0.351742E-06  -0.212884E-05  -0.351742E-06   0.119844E-07
   608   0.225217E+04   0.334513E+02  -0.207858E-05   0.334513E+02   0.163727E+02  -0.366414E-06  -0.207858E-05  -0.366414E-06   0.119501E-07
   609   0.224315E+04   0.336675E+02  -0.202735E-05   0.336675E+02   0.166510E+02  -0.381117E-06  -0.202735E-05  -0.381117E-06   0.119160E-07
   610   0.223397E+04   0.338530E+02  -0.197518E-05   0.338530E+02   0.169312E+02  -0.395846E-06  -0.197518E-05  -0.395846E-06   0.118820E-07
   611   0.222478E+04   0.340081E+02  -0.192209E-05   0.340081E+02   0.172142E+02  -0.410595E-06  -0.192209E-05  -0.410595E-06   0.118481E-07
   612   0.221558E+04   0.341332E+02  -0.186807E-05   0.341332E+02   0.175000E+02  -0.425359E-06  -0.186807E-05  -0.425359E-06   0.118144E-07
   613   0.220623E+04   0.342259E+02  -0.181316E-05   0.342259E+02   0.177848E+02  -0.440132E-06  -0.181316E-05  -0.440132E-06   0.117808E-07
   614   0.219693E+04   0.342872E+02  -0.175737E-05   0.342872E+02   0.180733E+02  -0.454909E-06  -0.175737E-05  -0.454909E-06   0.117474E-07
   615   0.218756E+04   0.343176E+02  -0.170071E-05   0.343176E+02   0.183622E+02  -0.469684E-06  -0.170071E-05  -0.469684E-06   0.117140E-07
   616   0.217818E+04   0.343169E+02  -0.164320E-05   0.343169E+02   0.186540E+02  -0.484451E-06  -0.164320E-05  -0.484451E-06   0.116809E-07
   617   0.216886E+04   0.342846E+02  -0.158485E-05   0.342846E+02   0.189472E+02  -0.499206E-06  -0.158485E-05  -0.499206E-06   0.116478E-07
   618   0.215946E+04   0.342198E+02  -0.152568E-05   0.342198E+02   0.192417E+02  -0.513942E-06  -0.152568E-05  -0.513942E-06   0.116149E-07
   619   0.214998E+04   0.341251E+02  -0.146571E-05   0.341251E+02   0.195383E+02  -0.528655E-06  -0.146571E-05  -0.528655E-06   0.115821E-07
   620   0.214064E+04   0.339980E+02  -0.140494E-05   0.339980E+02   0.198340E+02  -0.543337E-06  -0.140494E-05  -0.543337E-06   0.115494E-07
   621   0.213114E+04   0.338389E+02  -0.134340E-05   0.338389E+02   0.201319E+02  -0.557985E-06  -0.134340E-05  -0.557985E-06   0.115169E-07
   622   0.212171E+04   0.336474E+02  -0.128110E-05   0.336474E+02   0.204304E+02  -0.572592E-06  -0.128110E-05  -0.572592E-06   0.114845E-07
   623   0.211235E+04   0.334256E+02  -0.121805E-05   0.334256E+02   0.207288E+02  -0.587153E-06  -0.121805E-05  -0.587153E-06   0.114522E-07
   624   0.210291E+04   0.331715E+02  -0.115428E-05   0.331715E+02   0.210279E+02  -0.601662E-06  -0.115428E-05  -0.601662E-06   0.114200E-07
   625   0.209347E+04   0.328850E+02  -0.108979E-05   0.328850E+02   0.213276E+02  -0.616115E-06  -0.108979E-05  -0.616115E-06   0.113880E-07
   626   0.208409E+04   0.325671E+02  -0.102460E-05   0.325671E+02   0.216281E+02  -0.630504E-06  -0.102460E-05  -0.630504E-06   0.113561E-07
   627   0.207479E+04   0.322176E+02  -0.958734E-06   0.322176E+02   0.219284E+02  -0.644825E-06  -0.958734E-06  -0.644825E-06   0.113243E-07
   628   0.206548E+04   0.318361E+02  -0.892197E-06   0.318361E+02   0.222288E+02  -0.659072E-06  -0.892197E-06  -0.659072E-06   0.112927E-07
   629   0.205624E+04   0.314232E+02  -0.825007E-06   0.314232E+02   0.225291E+02  -0.673240E-06  -0.825007E-06  -0.673240E-06   0.112612E-07
   630   0.204692E+04   0.309776E+02  -0.757181E-06   0.309776E+02   0.228293E+02  -0.687323E-06  -0.757181E-06  -0.687323E-06   0.112298E-07
   631   0.203768E+04   0.305021E+02  -0.688734E-06   0.305021E+02   0.231296E+02  -0.701315E-06  -0.688734E-06  -0.701315E-06   0.111985E-07
   632   0.202858E+04   0.299942E+02  -0.619680E-06   0.299942E+02   0.234291E+02  -0.715212E-06  -0.619680E-06  -0.715212E-06   0.111673E-07
   633   0.201940E+04   0.294558E+02  -0.550036E-06   0.294558E+02   0.237293E+02  -0.729007E-06  -0.550036E-06  -0.729007E-06   0.111363E-07
   634   0.201037E+04   0.288865E+02  -0.479816E-06   0.288865E+02   0.240273E+02  -0.742695E-06  -0.479816E-06  -0.742695E-06   0.111054E-07
   635   0.200141E+04   0.282864E+02  -0.409036E-06   0.282864E+02   0.243261E+02  -0.756270E-06  -0.409036E-06  -0.756270E-06   0.110746E-07
   636   0.199238E+04   0.276559E+02  -0.337712E-06   0.276559E+02   0.246249E+02  -0.769727E-06  -0.337712E-06  -0.769727E-06   0.110439E-07
   637   0.198349E+04   0.269940E+02  -0.265858E-06   0.269940E+02   0.249208E+02  -0.783061E-06  -0.265858E-06  -0.783061E-06   0.110134E-07
   638   0.197468E+04   0.263027E+02  -0.193491E-06   0.263027E+02   0.252174E+02  -0.796265E-06  -0.193491E-06  -0.796265E-06   0.109830E-07
   639   0.196594E+04   0.255806E+02  -0.120625E-06   0.255806E+02   0.255119E+02  -0.809334E-06  -0.120625E-06  -0.809334E-06   0.109526E-07
