#    L    TT             EE             BB             TE          
  1174   0.113797E+04   0.131276E+02   0.816174E-01  -0.383211E+02
  1175   0.113706E+04   0.130565E+02   0.816117E-01  -0.375006E+02
  1176   0.113599E+04   0.129895E+02   0.816053E-01  -0.366805E+02
  1177   0.113499E+04   0.129277E+02   0.815980E-01  -0.358604E+02
  1178   0.113383E+04   0.128688E+02   0.815900E-01  -0.350409E+02
  1179   0.113274E+04   0.128158E+02   0.815812E-01  -0.342224E+02
  1180   0.113148E+04   0.127667E+02   0.815715E-01  -0.334052E+02
  1181   0.113022E+04   0.127206E+02   0.815611E-01  -0.325896E+02
  1182   0.112879E+04   0.126793E+02   0.815499E-01  -0.317759E+02
  1183   0.112735E+04   0.126420E+02   0.815379E-01  -0.309644E+02
  1184   0.112581E+04   0.126080E+02   0.815251E-01  -0.301556E+02
  1185   0.112426E+04   0.125798E+02   0.815116E-01  -0.293494E+02
  1186   0.112262E+04   0.125550E+02   0.814972E-01  -0.285464E+02
  1187   0.112095E+04   0.125345E+02   0.814820E-01  -0.277468E+02
  1188   0.111919E+04   0.125177E+02   0.814661E-01  -0.269510E+02
  1189   0.111734E+04   0.125053E+02   0.814494E-01  -0.261590E+02
  1190   0.111546E+04   0.124968E+02   0.814319E-01  -0.253712E+02
  1191   0.111348E+04   0.124928E+02   0.814136E-01  -0.245876E+02
  1192   0.111147E+04   0.124928E+02   0.813945E-01  -0.238087E+02
  1193   0.110936E+04   0.124969E+02   0.813746E-01  -0.230346E+02
  1194   0.110722E+04   0.125050E+02   0.813539E-01  -0.222653E+02
  1195   0.110505E+04   0.125173E+02   0.813324E-01  -0.215012E+02
  1196   0.110270E+04   0.125347E+02   0.813101E-01  -0.207429E+02
  1197   0.110039E+04   0.125548E+02   0.812870E-01  -0.199899E+02
  1198   0.109798E+04   0.125794E+02   0.812631E-01  -0.192439E+02
  1199   0.109552E+04   0.126077E+02   0.812384E-01  -0.185026E+02
  1200   0.109296E+04   0.126406E+02   0.812129E-01  -0.177676E+02
  1201   0.109043E+04   0.126766E+02   0.811865E-01  -0.170398E+02
  1202   0.108771E+04   0.127181E+02   0.811593E-01  -0.163178E+02
  1203   0.108503E+04   0.127627E+02   0.811313E-01  -0.156034E+02
  1204   0.108223E+04   0.128114E+02   0.811025E-01  -0.148962E+02
  1205   0.107940E+04   0.128626E+02   0.810728E-01  -0.141970E+02
  1206   0.107652E+04   0.129186E+02   0.810423E-01  -0.135054E+02
  1207   0.107368E+04   0.129779E+02   0.810109E-01  -0.128232E+02
  1208   0.107072E+04   0.130414E+02   0.809787E-01  -0.121484E+02
  1209   0.106765E+04   0.131075E+02   0.809456E-01  -0.114826E+02
  1210   0.106461E+04   0.131771E+02   0.809117E-01  -0.108269E+02
  1211   0.106145E+04   0.132509E+02   0.808768E-01  -0.101808E+02
  1212   0.105833E+04   0.133275E+02   0.808411E-01  -0.954383E+01
  1213   0.105509E+04   0.134069E+02   0.808045E-01  -0.891619E+01
  1214   0.105188E+04   0.134907E+02   0.807671E-01  -0.829963E+01
  1215   0.104863E+04   0.135766E+02   0.807287E-01  -0.769368E+01
  1216   0.104533E+04   0.136661E+02   0.806895E-01  -0.709857E+01
  1217   0.104184E+04   0.137586E+02   0.806493E-01  -0.651383E+01
  1218   0.103846E+04   0.138548E+02   0.806083E-01  -0.594119E+01
  1219   0.103495E+04   0.139526E+02   0.805663E-01  -0.537868E+01
  1220   0.103148E+04   0.140535E+02   0.805235E-01  -0.482878E+01
  1221   0.102796E+04   0.141567E+02   0.804798E-01  -0.429027E+01
  1222   0.102439E+04   0.142637E+02   0.804352E-01  -0.376488E+01
  1223   0.102078E+04   0.143733E+02   0.803896E-01  -0.324991E+01
  1224   0.101713E+04   0.144838E+02   0.803432E-01  -0.274932E+01
  1225   0.101349E+04   0.145982E+02   0.802959E-01  -0.226116E+01
  1226   0.100982E+04   0.147145E+02   0.802478E-01  -0.178493E+01
  1227   0.100617E+04   0.148334E+02   0.801987E-01  -0.132238E+01
  1228   0.100239E+04   0.149550E+02   0.801488E-01  -0.872298E+00
  1229   0.998645E+03   0.150784E+02   0.800980E-01  -0.436422E+00
  1230   0.994699E+03   0.152038E+02   0.800463E-01  -0.127897E-01
  1231   0.990853E+03   0.153319E+02   0.799938E-01   0.396847E+00
  1232   0.986958E+03   0.154614E+02   0.799405E-01   0.793708E+00
  1233   0.983160E+03   0.155944E+02   0.798863E-01   0.117530E+01
  1234   0.979238E+03   0.157281E+02   0.798314E-01   0.154432E+01
  1235   0.975562E+03   0.158646E+02   0.797756E-01   0.189902E+01
  1236   0.971686E+03   0.160019E+02   0.797190E-01   0.223987E+01
  1237   0.967758E+03   0.161414E+02   0.796617E-01   0.256586E+01
  1238   0.963852E+03   0.162832E+02   0.796036E-01   0.287745E+01
  1239   0.959893E+03   0.164258E+02   0.795448E-01   0.317439E+01
  1240   0.955881E+03   0.165709E+02   0.794852E-01   0.345786E+01
  1241   0.951964E+03   0.167168E+02   0.794249E-01   0.372613E+01
  1242   0.947919E+03   0.168659E+02   0.793639E-01   0.398113E+01
  1243   0.943893E+03   0.170146E+02   0.793023E-01   0.421940E+01
  1244   0.939887E+03   0.171665E+02   0.792400E-01   0.444445E+01
  1245   0.935900E+03   0.173195E+02   0.791771E-01   0.465437E+01
  1246   0.931858E+03   0.174729E+02   0.791135E-01   0.485057E+01
  1247   0.927758E+03   0.176282E+02   0.790494E-01   0.503123E+01
  1248   0.923677E+03   0.177848E+02   0.789847E-01   0.519672E+01
  1249   0.919613E+03   0.179441E+02   0.789194E-01   0.534766E+01
  1250   0.915565E+03   0.181032E+02   0.788536E-01   0.548361E+01
  1251   0.911460E+03   0.182629E+02   0.787872E-01   0.560444E+01
  1252   0.907446E+03   0.184253E+02   0.787204E-01   0.571018E+01
  1253   0.903301E+03   0.185876E+02   0.786531E-01   0.580129E+01
  1254   0.899175E+03   0.187504E+02   0.785853E-01   0.587764E+01
  1255   0.895067E+03   0.189152E+02   0.785171E-01   0.593919E+01
  1256   0.891054E+03   0.190797E+02   0.784484E-01   0.598634E+01
  1257   0.886986E+03   0.192454E+02   0.783794E-01   0.601894E+01
  1258   0.882865E+03   0.194107E+02   0.783099E-01   0.603720E+01
  1259   0.878766E+03   0.195772E+02   0.782401E-01   0.604119E+01
  1260   0.874690E+03   0.197432E+02   0.781699E-01   0.603107E+01
  1261   0.870636E+03   0.199103E+02   0.780994E-01   0.600685E+01
  1262   0.866607E+03   0.200777E+02   0.780286E-01   0.596884E+01
  1263   0.862601E+03   0.202447E+02   0.779575E-01   0.591683E+01
  1264   0.858547E+03   0.204118E+02   0.778861E-01   0.585090E+01
  1265   0.854593E+03   0.205784E+02   0.778144E-01   0.577137E+01
  1266   0.850590E+03   0.207452E+02   0.777424E-01   0.567846E+01
  1267   0.846616E+03   0.209107E+02   0.776702E-01   0.557197E+01
  1268   0.842676E+03   0.210778E+02   0.775978E-01   0.545204E+01
  1269   0.838773E+03   0.212419E+02   0.775251E-01   0.531929E+01
  1270   0.834869E+03   0.214062E+02   0.774522E-01   0.517260E+01
  1271   0.831002E+03   0.215705E+02   0.773791E-01   0.501339E+01
  1272   0.827144E+03   0.217340E+02   0.773058E-01   0.484143E+01
  1273   0.823295E+03   0.218961E+02   0.772323E-01   0.465652E+01
  1274   0.819486E+03   0.220566E+02   0.771586E-01   0.445916E+01
  1275   0.815702E+03   0.222171E+02   0.770848E-01   0.424989E+01
  1276   0.811936E+03   0.223767E+02   0.770107E-01   0.402773E+01
  1277   0.808205E+03   0.225354E+02   0.769366E-01   0.379394E+01
  1278   0.804501E+03   0.226925E+02   0.768623E-01   0.354757E+01
  1279   0.800833E+03   0.228479E+02   0.767878E-01   0.328986E+01
  1280   0.797202E+03   0.230031E+02   0.767132E-01   0.301910E+01
  1281   0.793600E+03   0.231566E+02   0.766385E-01   0.273804E+01
  1282   0.790036E+03   0.233083E+02   0.765636E-01   0.244496E+01
  1283   0.786502E+03   0.234589E+02   0.764887E-01   0.214038E+01
  1284   0.783008E+03   0.236078E+02   0.764136E-01   0.182406E+01
  1285   0.779540E+03   0.237556E+02   0.763384E-01   0.149725E+01
  1286   0.776111E+03   0.239007E+02   0.762631E-01   0.115898E+01
  1287   0.772724E+03   0.240447E+02   0.761877E-01   0.810510E+00
  1288   0.769380E+03   0.241868E+02   0.761123E-01   0.450107E+00
  1289   0.766070E+03   0.243276E+02   0.760367E-01   0.805099E-01
  1290   0.762797E+03   0.244657E+02   0.759611E-01  -0.300746E+00
  1291   0.759568E+03   0.246026E+02   0.758855E-01  -0.692413E+00
  1292   0.756377E+03   0.247359E+02   0.758097E-01  -0.109473E+01
  1293   0.753224E+03   0.248694E+02   0.757340E-01  -0.150794E+01
  1294   0.750125E+03   0.250001E+02   0.756581E-01  -0.192856E+01
  1295   0.747058E+03   0.251286E+02   0.755823E-01  -0.236129E+01
  1296   0.744032E+03   0.252558E+02   0.755065E-01  -0.280193E+01
  1297   0.741054E+03   0.253807E+02   0.754306E-01  -0.325368E+01
  1298   0.738119E+03   0.255034E+02   0.753547E-01  -0.371455E+01
  1299   0.735219E+03   0.256239E+02   0.752789E-01  -0.418555E+01
  1300   0.732377E+03   0.257414E+02   0.752031E-01  -0.466541E+01
  1301   0.729579E+03   0.258581E+02   0.751273E-01  -0.515436E+01
  1302   0.726819E+03   0.259716E+02   0.750516E-01  -0.565166E+01
  1303   0.724105E+03   0.260828E+02   0.749760E-01  -0.615879E+01
  1304   0.721439E+03   0.261922E+02   0.749004E-01  -0.667350E+01
  1305   0.718820E+03   0.262984E+02   0.748250E-01  -0.719725E+01
  1306   0.716235E+03   0.264034E+02   0.747496E-01  -0.772705E+01
  1307   0.713715E+03   0.265050E+02   0.746744E-01  -0.826364E+01
  1308   0.711238E+03   0.266040E+02   0.745994E-01  -0.880922E+01
  1309   0.708798E+03   0.266994E+02   0.745245E-01  -0.935933E+01
  1310   0.706418E+03   0.267935E+02   0.744498E-01  -0.991691E+01
  1311   0.704076E+03   0.268847E+02   0.743753E-01  -0.104797E+02
  1312   0.701812E+03   0.269737E+02   0.743010E-01  -0.110478E+02
  1313   0.699573E+03   0.270589E+02   0.742270E-01  -0.116218E+02
  1314   0.697391E+03   0.271419E+02   0.741532E-01  -0.121995E+02
  1315   0.695251E+03   0.272224E+02   0.740797E-01  -0.127823E+02
  1316   0.693169E+03   0.272990E+02   0.740065E-01  -0.133689E+02
  1317   0.691140E+03   0.273746E+02   0.739336E-01  -0.139599E+02
  1318   0.689148E+03   0.274454E+02   0.738611E-01  -0.145538E+02
  1319   0.687211E+03   0.275135E+02   0.737889E-01  -0.151522E+02
  1320   0.685321E+03   0.275789E+02   0.737170E-01  -0.157526E+02
  1321   0.683479E+03   0.276424E+02   0.736456E-01  -0.163568E+02
  1322   0.681695E+03   0.277008E+02   0.735746E-01  -0.169623E+02
  1323   0.679960E+03   0.277570E+02   0.735039E-01  -0.175699E+02
  1324   0.678277E+03   0.278103E+02   0.734337E-01  -0.181805E+02
  1325   0.676640E+03   0.278606E+02   0.733640E-01  -0.187916E+02
  1326   0.675063E+03   0.279078E+02   0.732948E-01  -0.194049E+02
  1327   0.673519E+03   0.279526E+02   0.732260E-01  -0.200196E+02
  1328   0.672045E+03   0.279942E+02   0.731577E-01  -0.206334E+02
  1329   0.670612E+03   0.280318E+02   0.730899E-01  -0.212492E+02
  1330   0.669230E+03   0.280661E+02   0.730227E-01  -0.218650E+02
  1331   0.667907E+03   0.280977E+02   0.729559E-01  -0.224806E+02
  1332   0.666621E+03   0.281258E+02   0.728898E-01  -0.230968E+02
  1333   0.665397E+03   0.281504E+02   0.728241E-01  -0.237113E+02
  1334   0.664219E+03   0.281729E+02   0.727590E-01  -0.243264E+02
  1335   0.663089E+03   0.281910E+02   0.726945E-01  -0.249407E+02
  1336   0.662016E+03   0.282069E+02   0.726306E-01  -0.255525E+02
  1337   0.660993E+03   0.282182E+02   0.725672E-01  -0.261641E+02
  1338   0.660015E+03   0.282271E+02   0.725044E-01  -0.267741E+02
  1339   0.659096E+03   0.282320E+02   0.724422E-01  -0.273832E+02
  1340   0.658224E+03   0.282345E+02   0.723806E-01  -0.279913E+02
  1341   0.657398E+03   0.282344E+02   0.723196E-01  -0.285962E+02
  1342   0.656621E+03   0.282301E+02   0.722591E-01  -0.291995E+02
  1343   0.655901E+03   0.282224E+02   0.721993E-01  -0.298003E+02
  1344   0.655232E+03   0.282111E+02   0.721400E-01  -0.303986E+02
  1345   0.654600E+03   0.281977E+02   0.720813E-01  -0.309938E+02
  1346   0.654028E+03   0.281799E+02   0.720232E-01  -0.315880E+02
  1347   0.653509E+03   0.281591E+02   0.719656E-01  -0.321783E+02
  1348   0.653032E+03   0.281352E+02   0.719086E-01  -0.327654E+02
  1349   0.652618E+03   0.281066E+02   0.718522E-01  -0.333492E+02
  1350   0.652239E+03   0.280764E+02   0.717964E-01  -0.339298E+02
  1351   0.651918E+03   0.280421E+02   0.717411E-01  -0.345072E+02
  1352   0.651634E+03   0.280045E+02   0.716863E-01  -0.350804E+02
  1353   0.651409E+03   0.279651E+02   0.716321E-01  -0.356499E+02
  1354   0.651222E+03   0.279215E+02   0.715784E-01  -0.362157E+02
  1355   0.651095E+03   0.278744E+02   0.715252E-01  -0.367766E+02
  1356   0.651013E+03   0.278254E+02   0.714725E-01  -0.373341E+02
  1357   0.650970E+03   0.277722E+02   0.714203E-01  -0.378850E+02
  1358   0.650957E+03   0.277161E+02   0.713687E-01  -0.384290E+02
  1359   0.650992E+03   0.276573E+02   0.713175E-01  -0.389697E+02
  1360   0.651051E+03   0.275970E+02   0.712668E-01  -0.395031E+02
  1361   0.651173E+03   0.275316E+02   0.712166E-01  -0.400314E+02
  1362   0.651312E+03   0.274640E+02   0.711668E-01  -0.405519E+02
  1363   0.651499E+03   0.273935E+02   0.711176E-01  -0.410684E+02
  1364   0.651698E+03   0.273206E+02   0.710687E-01  -0.415761E+02
  1365   0.652020E+03   0.272447E+02   0.710203E-01  -0.420762E+02
  1366   0.652302E+03   0.271658E+02   0.709724E-01  -0.425709E+02
  1367   0.652618E+03   0.270836E+02   0.709249E-01  -0.430577E+02
  1368   0.653045E+03   0.270006E+02   0.708778E-01  -0.435363E+02
  1369   0.653432E+03   0.269136E+02   0.708312E-01  -0.440067E+02
  1370   0.653855E+03   0.268248E+02   0.707850E-01  -0.444700E+02
  1371   0.654315E+03   0.267335E+02   0.707392E-01  -0.449245E+02
  1372   0.654811E+03   0.266397E+02   0.706938E-01  -0.453709E+02
  1373   0.655344E+03   0.265439E+02   0.706489E-01  -0.458089E+02
  1374   0.655915E+03   0.264455E+02   0.706044E-01  -0.462375E+02
  1375   0.656524E+03   0.263444E+02   0.705603E-01  -0.466581E+02
  1376   0.657171E+03   0.262412E+02   0.705166E-01  -0.470689E+02
  1377   0.657857E+03   0.261368E+02   0.704733E-01  -0.474712E+02
  1378   0.658582E+03   0.260281E+02   0.704305E-01  -0.478640E+02
  1379   0.659272E+03   0.259195E+02   0.703881E-01  -0.482472E+02
  1380   0.660002E+03   0.258065E+02   0.703461E-01  -0.486213E+02
  1381   0.660773E+03   0.256928E+02   0.703046E-01  -0.489846E+02
  1382   0.661436E+03   0.255769E+02   0.702635E-01  -0.493376E+02
  1383   0.662288E+03   0.254587E+02   0.702229E-01  -0.496816E+02
  1384   0.663034E+03   0.253389E+02   0.701826E-01  -0.500148E+02
  1385   0.663822E+03   0.252167E+02   0.701429E-01  -0.503379E+02
  1386   0.664652E+03   0.250929E+02   0.701036E-01  -0.506505E+02
  1387   0.665451E+03   0.249673E+02   0.700647E-01  -0.509526E+02
  1388   0.666442E+03   0.248393E+02   0.700263E-01  -0.512445E+02
  1389   0.667328E+03   0.247094E+02   0.699884E-01  -0.515247E+02
  1390   0.668184E+03   0.245785E+02   0.699510E-01  -0.517958E+02
  1391   0.669159E+03   0.244457E+02   0.699140E-01  -0.520554E+02
  1392   0.670105E+03   0.243109E+02   0.698775E-01  -0.523041E+02
  1393   0.671097E+03   0.241749E+02   0.698415E-01  -0.525416E+02
  1394   0.672061E+03   0.240369E+02   0.698060E-01  -0.527691E+02
  1395   0.673071E+03   0.238969E+02   0.697709E-01  -0.529843E+02
  1396   0.674128E+03   0.237562E+02   0.697364E-01  -0.531898E+02
  1397   0.675158E+03   0.236133E+02   0.697023E-01  -0.533832E+02
  1398   0.676162E+03   0.234683E+02   0.696687E-01  -0.535651E+02
  1399   0.677215E+03   0.233232E+02   0.696356E-01  -0.537359E+02
  1400   0.678316E+03   0.231759E+02   0.696030E-01  -0.538955E+02
  1401   0.679392E+03   0.230262E+02   0.695709E-01  -0.540435E+02
  1402   0.680517E+03   0.228764E+02   0.695392E-01  -0.541806E+02
  1403   0.681617E+03   0.227251E+02   0.695080E-01  -0.543058E+02
  1404   0.682690E+03   0.225730E+02   0.694773E-01  -0.544197E+02
  1405   0.683885E+03   0.224186E+02   0.694470E-01  -0.545221E+02
  1406   0.684978E+03   0.222641E+02   0.694172E-01  -0.546143E+02
  1407   0.686044E+03   0.221082E+02   0.693879E-01  -0.546946E+02
  1408   0.687305E+03   0.219508E+02   0.693589E-01  -0.547635E+02
  1409   0.688389E+03   0.217934E+02   0.693304E-01  -0.548210E+02
  1410   0.689592E+03   0.216345E+02   0.693023E-01  -0.548682E+02
  1411   0.690766E+03   0.214750E+02   0.692745E-01  -0.549036E+02
  1412   0.691911E+03   0.213155E+02   0.692472E-01  -0.549276E+02
  1413   0.692950E+03   0.211554E+02   0.692202E-01  -0.549408E+02
  1414   0.694108E+03   0.209946E+02   0.691935E-01  -0.549422E+02
  1415   0.695235E+03   0.208332E+02   0.691672E-01  -0.549332E+02
  1416   0.696404E+03   0.206719E+02   0.691412E-01  -0.549135E+02
  1417   0.697467E+03   0.205092E+02   0.691155E-01  -0.548838E+02
  1418   0.698572E+03   0.203468E+02   0.690900E-01  -0.548415E+02
  1419   0.699644E+03   0.201845E+02   0.690648E-01  -0.547894E+02
  1420   0.700757E+03   0.200224E+02   0.690398E-01  -0.547266E+02
  1421   0.701836E+03   0.198597E+02   0.690150E-01  -0.546529E+02
  1422   0.702956E+03   0.196973E+02   0.689904E-01  -0.545689E+02
  1423   0.703966E+03   0.195351E+02   0.689660E-01  -0.544742E+02
  1424   0.705090E+03   0.193732E+02   0.689417E-01  -0.543688E+02
  1425   0.706104E+03   0.192115E+02   0.689175E-01  -0.542531E+02
  1426   0.707082E+03   0.190501E+02   0.688935E-01  -0.541270E+02
  1427   0.708172E+03   0.188891E+02   0.688695E-01  -0.539902E+02
  1428   0.709151E+03   0.187276E+02   0.688455E-01  -0.538440E+02
  1429   0.710093E+03   0.185679E+02   0.688216E-01  -0.536859E+02
  1430   0.711071E+03   0.184078E+02   0.687977E-01  -0.535196E+02
  1431   0.712011E+03   0.182481E+02   0.687738E-01  -0.533417E+02
  1432   0.712911E+03   0.180895E+02   0.687499E-01  -0.531543E+02
  1433   0.713922E+03   0.179314E+02   0.687259E-01  -0.529564E+02
  1434   0.714818E+03   0.177743E+02   0.687019E-01  -0.527486E+02
  1435   0.715674E+03   0.176170E+02   0.686777E-01  -0.525314E+02
  1436   0.716563E+03   0.174609E+02   0.686535E-01  -0.523054E+02
  1437   0.717337E+03   0.173060E+02   0.686292E-01  -0.520679E+02
  1438   0.718144E+03   0.171508E+02   0.686048E-01  -0.518227E+02
  1439   0.718909E+03   0.169976E+02   0.685802E-01  -0.515656E+02
  1440   0.719705E+03   0.168450E+02   0.685554E-01  -0.513003E+02
  1441   0.720458E+03   0.166929E+02   0.685306E-01  -0.510265E+02
  1442   0.721167E+03   0.165421E+02   0.685055E-01  -0.507424E+02
  1443   0.721832E+03   0.163933E+02   0.684803E-01  -0.504480E+02
  1444   0.722527E+03   0.162444E+02   0.684549E-01  -0.501450E+02
  1445   0.723102E+03   0.160976E+02   0.684293E-01  -0.498334E+02
  1446   0.723780E+03   0.159507E+02   0.684035E-01  -0.495115E+02
  1447   0.724263E+03   0.158060E+02   0.683775E-01  -0.491789E+02
  1448   0.724848E+03   0.156626E+02   0.683513E-01  -0.488400E+02
  1449   0.725386E+03   0.155192E+02   0.683249E-01  -0.484907E+02
  1450   0.725876E+03   0.153780E+02   0.682983E-01  -0.481324E+02
  1451   0.726392E+03   0.152383E+02   0.682715E-01  -0.477663E+02
  1452   0.726784E+03   0.150993E+02   0.682445E-01  -0.473924E+02
  1453   0.727201E+03   0.149619E+02   0.682173E-01  -0.470084E+02
  1454   0.727642E+03   0.148262E+02   0.681899E-01  -0.466158E+02
  1455   0.728031E+03   0.146913E+02   0.681624E-01  -0.462161E+02
  1456   0.728367E+03   0.145590E+02   0.681346E-01  -0.458100E+02
  1457   0.728577E+03   0.144269E+02   0.681066E-01  -0.453952E+02
  1458   0.728881E+03   0.142974E+02   0.680785E-01  -0.449733E+02
  1459   0.729131E+03   0.141690E+02   0.680502E-01  -0.445435E+02
  1460   0.729325E+03   0.140433E+02   0.680217E-01  -0.441079E+02
  1461   0.729537E+03   0.139173E+02   0.679931E-01  -0.436666E+02
  1462   0.729692E+03   0.137941E+02   0.679643E-01  -0.432187E+02
  1463   0.729715E+03   0.136730E+02   0.679353E-01  -0.427643E+02
  1464   0.729828E+03   0.135533E+02   0.679062E-01  -0.423042E+02
  1465   0.729808E+03   0.134358E+02   0.678769E-01  -0.418389E+02
  1466   0.729875E+03   0.133205E+02   0.678475E-01  -0.413678E+02
  1467   0.729808E+03   0.132067E+02   0.678179E-01  -0.408923E+02
  1468   0.729753E+03   0.130953E+02   0.677882E-01  -0.404116E+02
  1469   0.729709E+03   0.129855E+02   0.677583E-01  -0.399265E+02
  1470   0.729454E+03   0.128774E+02   0.677283E-01  -0.394362E+02
  1471   0.729357E+03   0.127725E+02   0.676981E-01  -0.389429E+02
  1472   0.729195E+03   0.126695E+02   0.676678E-01  -0.384451E+02
  1473   0.728967E+03   0.125683E+02   0.676373E-01  -0.379442E+02
  1474   0.728598E+03   0.124690E+02   0.676067E-01  -0.374388E+02
  1475   0.728310E+03   0.123716E+02   0.675758E-01  -0.369302E+02
  1476   0.727954E+03   0.122770E+02   0.675448E-01  -0.364192E+02
  1477   0.727603E+03   0.121845E+02   0.675137E-01  -0.359044E+02
  1478   0.727182E+03   0.120941E+02   0.674823E-01  -0.353871E+02
  1479   0.726764E+03   0.120066E+02   0.674507E-01  -0.348675E+02
  1480   0.726275E+03   0.119213E+02   0.674189E-01  -0.343452E+02
  1481   0.725720E+03   0.118375E+02   0.673869E-01  -0.338205E+02
  1482   0.725174E+03   0.117568E+02   0.673546E-01  -0.332938E+02
  1483   0.724569E+03   0.116784E+02   0.673220E-01  -0.327651E+02
  1484   0.723955E+03   0.116018E+02   0.672892E-01  -0.322347E+02
  1485   0.723280E+03   0.115276E+02   0.672561E-01  -0.317027E+02
  1486   0.722566E+03   0.114568E+02   0.672227E-01  -0.311690E+02
  1487   0.721811E+03   0.113870E+02   0.671889E-01  -0.306341E+02
  1488   0.721037E+03   0.113206E+02   0.671548E-01  -0.300980E+02
  1489   0.720199E+03   0.112570E+02   0.671203E-01  -0.295608E+02
  1490   0.719332E+03   0.111946E+02   0.670854E-01  -0.290227E+02
  1491   0.718429E+03   0.111350E+02   0.670502E-01  -0.284839E+02
  1492   0.717496E+03   0.110783E+02   0.670145E-01  -0.279443E+02
  1493   0.716517E+03   0.110231E+02   0.669783E-01  -0.274043E+02
  1494   0.715499E+03   0.109708E+02   0.669417E-01  -0.268638E+02
  1495   0.714448E+03   0.109216E+02   0.669046E-01  -0.263230E+02
  1496   0.713356E+03   0.108748E+02   0.668670E-01  -0.257819E+02
  1497   0.712222E+03   0.108297E+02   0.668288E-01  -0.252407E+02
  1498   0.711060E+03   0.107878E+02   0.667901E-01  -0.246996E+02
  1499   0.709855E+03   0.107477E+02   0.667509E-01  -0.241584E+02
  1500   0.708612E+03   0.107109E+02   0.667111E-01  -0.236174E+02
  1501   0.707331E+03   0.106761E+02   0.666707E-01  -0.230765E+02
  1502   0.706012E+03   0.106440E+02   0.666297E-01  -0.225363E+02
  1503   0.704661E+03   0.106146E+02   0.665880E-01  -0.219968E+02
  1504   0.703270E+03   0.105872E+02   0.665458E-01  -0.214582E+02
  1505   0.701840E+03   0.105627E+02   0.665029E-01  -0.209208E+02
  1506   0.700377E+03   0.105403E+02   0.664594E-01  -0.203848E+02
  1507   0.698882E+03   0.105208E+02   0.664152E-01  -0.198504E+02
  1508   0.697352E+03   0.105034E+02   0.663704E-01  -0.193182E+02
  1509   0.695782E+03   0.104876E+02   0.663249E-01  -0.187880E+02
  1510   0.694192E+03   0.104755E+02   0.662787E-01  -0.182603E+02
  1511   0.692552E+03   0.104650E+02   0.662319E-01  -0.177347E+02
  1512   0.690885E+03   0.104568E+02   0.661844E-01  -0.172133E+02
  1513   0.689182E+03   0.104510E+02   0.661363E-01  -0.166934E+02
  1514   0.687458E+03   0.104483E+02   0.660875E-01  -0.161775E+02
  1515   0.685720E+03   0.104474E+02   0.660381E-01  -0.156640E+02
  1516   0.683930E+03   0.104483E+02   0.659881E-01  -0.151554E+02
  1517   0.682118E+03   0.104517E+02   0.659374E-01  -0.146497E+02
  1518   0.680275E+03   0.104577E+02   0.658861E-01  -0.141470E+02
  1519   0.678402E+03   0.104648E+02   0.658343E-01  -0.136503E+02
  1520   0.676512E+03   0.104746E+02   0.657818E-01  -0.131569E+02
  1521   0.674583E+03   0.104872E+02   0.657288E-01  -0.126677E+02
  1522   0.672622E+03   0.105010E+02   0.656752E-01  -0.121836E+02
  1523   0.670644E+03   0.105168E+02   0.656210E-01  -0.117039E+02
  1524   0.668632E+03   0.105355E+02   0.655664E-01  -0.112295E+02
  1525   0.666594E+03   0.105563E+02   0.655112E-01  -0.107600E+02
  1526   0.664537E+03   0.105786E+02   0.654556E-01  -0.102953E+02
  1527   0.662453E+03   0.106023E+02   0.653995E-01  -0.983721E+01
  1528   0.660341E+03   0.106290E+02   0.653430E-01  -0.938360E+01
  1529   0.658209E+03   0.106573E+02   0.652860E-01  -0.893537E+01
  1530   0.656056E+03   0.106872E+02   0.652287E-01  -0.849342E+01
  1531   0.653874E+03   0.107195E+02   0.651709E-01  -0.805790E+01
  1532   0.651678E+03   0.107542E+02   0.651128E-01  -0.762749E+01
  1533   0.649451E+03   0.107899E+02   0.650543E-01  -0.720233E+01
  1534   0.647209E+03   0.108281E+02   0.649955E-01  -0.678555E+01
  1535   0.644944E+03   0.108681E+02   0.649364E-01  -0.637361E+01
  1536   0.642655E+03   0.109092E+02   0.648770E-01  -0.596888E+01
  1537   0.640357E+03   0.109529E+02   0.648173E-01  -0.557079E+01
  1538   0.638041E+03   0.109986E+02   0.647574E-01  -0.517875E+01
  1539   0.635670E+03   0.110448E+02   0.646972E-01  -0.479365E+01
  1540   0.633303E+03   0.110930E+02   0.646367E-01  -0.441493E+01
  1541   0.630917E+03   0.111440E+02   0.645760E-01  -0.404423E+01
  1542   0.628512E+03   0.111963E+02   0.645151E-01  -0.367947E+01
  1543   0.626079E+03   0.112493E+02   0.644540E-01  -0.332306E+01
  1544   0.623634E+03   0.113052E+02   0.643926E-01  -0.297292E+01
  1545   0.621176E+03   0.113619E+02   0.643310E-01  -0.262997E+01
  1546   0.618689E+03   0.114201E+02   0.642692E-01  -0.229510E+01
  1547   0.616187E+03   0.114806E+02   0.642072E-01  -0.196701E+01
  1548   0.613678E+03   0.115427E+02   0.641450E-01  -0.164659E+01
  1549   0.611147E+03   0.116057E+02   0.640826E-01  -0.133327E+01
  1550   0.608607E+03   0.116705E+02   0.640199E-01  -0.102797E+01
  1551   0.606037E+03   0.117369E+02   0.639570E-01  -0.730846E+00
  1552   0.603465E+03   0.118044E+02   0.638939E-01  -0.440573E+00
