#    L    TT             EE             BB             TE             PP             TP             EP          
   231   0.573477E+04   0.103242E+01   0.000000E+00   0.246889E+02   0.430192E-07   0.107350E-03   0.313518E-07
   232   0.573085E+04   0.106627E+01   0.000000E+00   0.263050E+02   0.428095E-07   0.106472E-03   0.454957E-07
   233   0.572634E+04   0.110194E+01   0.000000E+00   0.279266E+02   0.426013E-07   0.105602E-03   0.595991E-07
   234   0.572110E+04   0.113930E+01   0.000000E+00   0.295545E+02   0.423948E-07   0.104741E-03   0.736586E-07
   235   0.571535E+04   0.117841E+01   0.000000E+00   0.311873E+02   0.421899E-07   0.103888E-03   0.876711E-07
   236   0.570893E+04   0.121927E+01   0.000000E+00   0.328251E+02   0.419865E-07   0.103043E-03   0.101634E-06
   237   0.570193E+04   0.126195E+01   0.000000E+00   0.344665E+02   0.417847E-07   0.102205E-03   0.115543E-06
   238   0.569434E+04   0.130654E+01   0.000000E+00   0.361116E+02   0.415845E-07   0.101376E-03   0.129395E-06
   239   0.568623E+04   0.135289E+01   0.000000E+00   0.377596E+02   0.413858E-07   0.100554E-03   0.143188E-06
   240   0.567738E+04   0.140106E+01   0.000000E+00   0.394085E+02   0.411886E-07   0.997393E-04   0.156918E-06
   241   0.566810E+04   0.145121E+01   0.000000E+00   0.410591E+02   0.409928E-07   0.989321E-04   0.170582E-06
   242   0.565822E+04   0.150318E+01   0.000000E+00   0.427107E+02   0.407985E-07   0.981322E-04   0.184177E-06
   243   0.564775E+04   0.155714E+01   0.000000E+00   0.443620E+02   0.406057E-07   0.973394E-04   0.197700E-06
   244   0.563669E+04   0.161300E+01   0.000000E+00   0.460136E+02   0.404143E-07   0.965535E-04   0.211147E-06
   245   0.562503E+04   0.167084E+01   0.000000E+00   0.476628E+02   0.402244E-07   0.957746E-04   0.224515E-06
   246   0.561286E+04   0.173065E+01   0.000000E+00   0.493111E+02   0.400358E-07   0.950024E-04   0.237801E-06
   247   0.560017E+04   0.179237E+01   0.000000E+00   0.509564E+02   0.398486E-07   0.942368E-04   0.251003E-06
   248   0.558688E+04   0.185637E+01   0.000000E+00   0.525988E+02   0.396627E-07   0.934778E-04   0.264116E-06
   249   0.557315E+04   0.192213E+01   0.000000E+00   0.542375E+02   0.394782E-07   0.927251E-04   0.277138E-06
   250   0.555882E+04   0.199008E+01   0.000000E+00   0.558712E+02   0.392951E-07   0.919787E-04   0.290065E-06
   251   0.554405E+04   0.205995E+01   0.000000E+00   0.575007E+02   0.391132E-07   0.912384E-04   0.302895E-06
   252   0.552860E+04   0.213195E+01   0.000000E+00   0.591245E+02   0.389326E-07   0.905043E-04   0.315628E-06
   253   0.551285E+04   0.220588E+01   0.000000E+00   0.607411E+02   0.387533E-07   0.897761E-04   0.328266E-06
   254   0.549651E+04   0.228205E+01   0.000000E+00   0.623505E+02   0.385753E-07   0.890539E-04   0.340810E-06
   255   0.547963E+04   0.236016E+01   0.000000E+00   0.639526E+02   0.383986E-07   0.883377E-04   0.353260E-06
   256   0.546230E+04   0.244060E+01   0.000000E+00   0.655475E+02   0.382231E-07   0.876273E-04   0.365619E-06
   257   0.544451E+04   0.252294E+01   0.000000E+00   0.671270E+02   0.380488E-07   0.869227E-04   0.377886E-06
   258   0.542619E+04   0.260755E+01   0.000000E+00   0.687036E+02   0.378758E-07   0.862239E-04   0.390063E-06
   259   0.540741E+04   0.269430E+01   0.000000E+00   0.702626E+02   0.377040E-07   0.855307E-04   0.402152E-06
   260   0.538825E+04   0.278320E+01   0.000000E+00   0.718186E+02   0.375334E-07   0.848432E-04   0.414153E-06
   261   0.536855E+04   0.287419E+01   0.000000E+00   0.733495E+02   0.373640E-07   0.841613E-04   0.426068E-06
   262   0.534831E+04   0.296749E+01   0.000000E+00   0.748775E+02   0.371958E-07   0.834849E-04   0.437897E-06
   263   0.532790E+04   0.306290E+01   0.000000E+00   0.763952E+02   0.370288E-07   0.828140E-04   0.449642E-06
   264   0.530688E+04   0.316050E+01   0.000000E+00   0.778950E+02   0.368630E-07   0.821484E-04   0.461304E-06
   265   0.528531E+04   0.326023E+01   0.000000E+00   0.793697E+02   0.366983E-07   0.814883E-04   0.472883E-06
   266   0.526343E+04   0.336232E+01   0.000000E+00   0.808413E+02   0.365348E-07   0.808334E-04   0.484382E-06
   267   0.524100E+04   0.346640E+01   0.000000E+00   0.822877E+02   0.363724E-07   0.801838E-04   0.495801E-06
   268   0.521817E+04   0.357287E+01   0.000000E+00   0.837237E+02   0.362111E-07   0.795393E-04   0.507142E-06
   269   0.519479E+04   0.368143E+01   0.000000E+00   0.851417E+02   0.360509E-07   0.789000E-04   0.518405E-06
   270   0.517116E+04   0.379217E+01   0.000000E+00   0.865419E+02   0.358919E-07   0.782657E-04   0.529591E-06
   271   0.514705E+04   0.390503E+01   0.000000E+00   0.879242E+02   0.357340E-07   0.776365E-04   0.540703E-06
   272   0.512268E+04   0.402031E+01   0.000000E+00   0.892811E+02   0.355771E-07   0.770123E-04   0.551740E-06
   273   0.509784E+04   0.413743E+01   0.000000E+00   0.906275E+02   0.354214E-07   0.763929E-04   0.562704E-06
   274   0.507266E+04   0.425699E+01   0.000000E+00   0.919410E+02   0.352667E-07   0.757784E-04   0.573596E-06
   275   0.504707E+04   0.437849E+01   0.000000E+00   0.932440E+02   0.351130E-07   0.751687E-04   0.584417E-06
   276   0.502123E+04   0.450215E+01   0.000000E+00   0.945142E+02   0.349604E-07   0.745637E-04   0.595169E-06
   277   0.499489E+04   0.462799E+01   0.000000E+00   0.957737E+02   0.348089E-07   0.739634E-04   0.605852E-06
   278   0.496829E+04   0.475595E+01   0.000000E+00   0.970004E+02   0.346583E-07   0.733677E-04   0.616468E-06
   279   0.494135E+04   0.488596E+01   0.000000E+00   0.982016E+02   0.345088E-07   0.727766E-04   0.627017E-06
   280   0.491407E+04   0.501802E+01   0.000000E+00   0.993921E+02   0.343603E-07   0.721900E-04   0.637501E-06
   281   0.488660E+04   0.515224E+01   0.000000E+00   0.100550E+03   0.342128E-07   0.716079E-04   0.647922E-06
   282   0.485863E+04   0.528831E+01   0.000000E+00   0.101682E+03   0.340662E-07   0.710302E-04   0.658279E-06
   283   0.483046E+04   0.542648E+01   0.000000E+00   0.102788E+03   0.339207E-07   0.704568E-04   0.668574E-06
   284   0.480202E+04   0.556667E+01   0.000000E+00   0.103869E+03   0.337761E-07   0.698877E-04   0.678809E-06
   285   0.477330E+04   0.570891E+01   0.000000E+00   0.104925E+03   0.336325E-07   0.693228E-04   0.688984E-06
   286   0.474423E+04   0.585304E+01   0.000000E+00   0.105947E+03   0.334898E-07   0.687622E-04   0.699100E-06
   287   0.471488E+04   0.599909E+01   0.000000E+00   0.106951E+03   0.333480E-07   0.682056E-04   0.709159E-06
   288   0.468533E+04   0.614705E+01   0.000000E+00   0.107922E+03   0.332072E-07   0.676531E-04   0.719162E-06
   289   0.465550E+04   0.629688E+01   0.000000E+00   0.108868E+03   0.330673E-07   0.671046E-04   0.729109E-06
   290   0.462546E+04   0.644843E+01   0.000000E+00   0.109787E+03   0.329283E-07   0.665601E-04   0.739003E-06
   291   0.459521E+04   0.660245E+01   0.000000E+00   0.110666E+03   0.327901E-07   0.660194E-04   0.748844E-06
   292   0.456445E+04   0.675783E+01   0.000000E+00   0.111527E+03   0.326529E-07   0.654827E-04   0.758633E-06
   293   0.453377E+04   0.691423E+01   0.000000E+00   0.112348E+03   0.325165E-07   0.649497E-04   0.768371E-06
   294   0.450273E+04   0.707313E+01   0.000000E+00   0.113150E+03   0.323810E-07   0.644204E-04   0.778060E-06
   295   0.447170E+04   0.723307E+01   0.000000E+00   0.113911E+03   0.322464E-07   0.638948E-04   0.787701E-06
   296   0.444031E+04   0.739552E+01   0.000000E+00   0.114647E+03   0.321126E-07   0.633728E-04   0.797294E-06
   297   0.440876E+04   0.755829E+01   0.000000E+00   0.115357E+03   0.319796E-07   0.628544E-04   0.806840E-06
   298   0.437693E+04   0.772360E+01   0.000000E+00   0.116026E+03   0.318475E-07   0.623395E-04   0.816342E-06
   299   0.434502E+04   0.789073E+01   0.000000E+00   0.116662E+03   0.317161E-07   0.618280E-04   0.825800E-06
   300   0.431289E+04   0.805819E+01   0.000000E+00   0.117264E+03   0.315856E-07   0.613200E-04   0.835215E-06
   301   0.428060E+04   0.822749E+01   0.000000E+00   0.117841E+03   0.314558E-07   0.608152E-04   0.844587E-06
   302   0.424824E+04   0.839789E+01   0.000000E+00   0.118392E+03   0.313269E-07   0.603138E-04   0.853913E-06
   303   0.421573E+04   0.857014E+01   0.000000E+00   0.118901E+03   0.311987E-07   0.598156E-04   0.863188E-06
   304   0.418307E+04   0.874425E+01   0.000000E+00   0.119370E+03   0.310713E-07   0.593206E-04   0.872407E-06
   305   0.415034E+04   0.891875E+01   0.000000E+00   0.119812E+03   0.309447E-07   0.588288E-04   0.881565E-06
   306   0.411745E+04   0.909437E+01   0.000000E+00   0.120220E+03   0.308188E-07   0.583401E-04   0.890659E-06
   307   0.408449E+04   0.927114E+01   0.000000E+00   0.120586E+03   0.306937E-07   0.578543E-04   0.899682E-06
   308   0.405145E+04   0.945054E+01   0.000000E+00   0.120933E+03   0.305693E-07   0.573716E-04   0.908631E-06
   309   0.401841E+04   0.962962E+01   0.000000E+00   0.121231E+03   0.304457E-07   0.568919E-04   0.917501E-06
   310   0.398522E+04   0.980911E+01   0.000000E+00   0.121501E+03   0.303228E-07   0.564150E-04   0.926288E-06
   311   0.395202E+04   0.999127E+01   0.000000E+00   0.121729E+03   0.302007E-07   0.559410E-04   0.934985E-06
   312   0.391883E+04   0.101731E+02   0.000000E+00   0.121930E+03   0.300793E-07   0.554698E-04   0.943590E-06
   313   0.388556E+04   0.103562E+02   0.000000E+00   0.122088E+03   0.299586E-07   0.550013E-04   0.952097E-06
   314   0.385229E+04   0.105404E+02   0.000000E+00   0.122218E+03   0.298386E-07   0.545356E-04   0.960501E-06
   315   0.381901E+04   0.107244E+02   0.000000E+00   0.122306E+03   0.297193E-07   0.540725E-04   0.968798E-06
   316   0.378574E+04   0.109095E+02   0.000000E+00   0.122358E+03   0.296008E-07   0.536119E-04   0.976983E-06
   317   0.375246E+04   0.110944E+02   0.000000E+00   0.122374E+03   0.294829E-07   0.531540E-04   0.985051E-06
   318   0.371919E+04   0.112813E+02   0.000000E+00   0.122354E+03   0.293657E-07   0.526985E-04   0.992999E-06
   319   0.368598E+04   0.114680E+02   0.000000E+00   0.122298E+03   0.292492E-07   0.522456E-04   0.100082E-05
   320   0.365285E+04   0.116551E+02   0.000000E+00   0.122214E+03   0.291334E-07   0.517950E-04   0.100851E-05
   321   0.361972E+04   0.118435E+02   0.000000E+00   0.122086E+03   0.290183E-07   0.513468E-04   0.101607E-05
   322   0.358666E+04   0.120309E+02   0.000000E+00   0.121922E+03   0.289039E-07   0.509008E-04   0.102348E-05
   323   0.355367E+04   0.122189E+02   0.000000E+00   0.121720E+03   0.287901E-07   0.504572E-04   0.103075E-05
   324   0.352076E+04   0.124081E+02   0.000000E+00   0.121475E+03   0.286770E-07   0.500158E-04   0.103788E-05
   325   0.348799E+04   0.125949E+02   0.000000E+00   0.121208E+03   0.285645E-07   0.495765E-04   0.104485E-05
   326   0.345523E+04   0.127838E+02   0.000000E+00   0.120889E+03   0.284527E-07   0.491393E-04   0.105165E-05
   327   0.342261E+04   0.129725E+02   0.000000E+00   0.120540E+03   0.283415E-07   0.487042E-04   0.105830E-05
   328   0.339014E+04   0.131602E+02   0.000000E+00   0.120161E+03   0.282309E-07   0.482711E-04   0.106478E-05
   329   0.335774E+04   0.133485E+02   0.000000E+00   0.119737E+03   0.281210E-07   0.478400E-04   0.107109E-05
   330   0.332549E+04   0.135360E+02   0.000000E+00   0.119276E+03   0.280117E-07   0.474108E-04   0.107721E-05
   331   0.329346E+04   0.137232E+02   0.000000E+00   0.118784E+03   0.279031E-07   0.469835E-04   0.108316E-05
   332   0.326150E+04   0.139111E+02   0.000000E+00   0.118262E+03   0.277950E-07   0.465579E-04   0.108892E-05
   333   0.322969E+04   0.140981E+02   0.000000E+00   0.117701E+03   0.276876E-07   0.461342E-04   0.109449E-05
   334   0.319811E+04   0.142850E+02   0.000000E+00   0.117103E+03   0.275807E-07   0.457122E-04   0.109986E-05
   335   0.316659E+04   0.144703E+02   0.000000E+00   0.116465E+03   0.274745E-07   0.452918E-04   0.110504E-05
   336   0.313530E+04   0.146554E+02   0.000000E+00   0.115797E+03   0.273688E-07   0.448731E-04   0.111000E-05
   337   0.310424E+04   0.148405E+02   0.000000E+00   0.115083E+03   0.272637E-07   0.444559E-04   0.111476E-05
   338   0.307332E+04   0.150240E+02   0.000000E+00   0.114345E+03   0.271592E-07   0.440403E-04   0.111930E-05
   339   0.304269E+04   0.152081E+02   0.000000E+00   0.113568E+03   0.270553E-07   0.436262E-04   0.112362E-05
   340   0.301222E+04   0.153907E+02   0.000000E+00   0.112766E+03   0.269520E-07   0.432134E-04   0.112772E-05
   341   0.298189E+04   0.155717E+02   0.000000E+00   0.111918E+03   0.268492E-07   0.428021E-04   0.113159E-05
   342   0.295186E+04   0.157535E+02   0.000000E+00   0.111038E+03   0.267469E-07   0.423921E-04   0.113523E-05
   343   0.292205E+04   0.159329E+02   0.000000E+00   0.110125E+03   0.266453E-07   0.419834E-04   0.113863E-05
   344   0.289254E+04   0.161115E+02   0.000000E+00   0.109181E+03   0.265441E-07   0.415758E-04   0.114179E-05
   345   0.286317E+04   0.162886E+02   0.000000E+00   0.108203E+03   0.264435E-07   0.411695E-04   0.114470E-05
   346   0.283410E+04   0.164657E+02   0.000000E+00   0.107201E+03   0.263435E-07   0.407643E-04   0.114736E-05
   347   0.280526E+04   0.166406E+02   0.000000E+00   0.106158E+03   0.262439E-07   0.403602E-04   0.114976E-05
   348   0.277671E+04   0.168139E+02   0.000000E+00   0.105083E+03   0.261449E-07   0.399572E-04   0.115190E-05
   349   0.274839E+04   0.169865E+02   0.000000E+00   0.103974E+03   0.260464E-07   0.395551E-04   0.115377E-05
   350   0.272036E+04   0.171569E+02   0.000000E+00   0.102840E+03   0.259484E-07   0.391540E-04   0.115537E-05
   351   0.269277E+04   0.173266E+02   0.000000E+00   0.101672E+03   0.258509E-07   0.387537E-04   0.115670E-05
   352   0.266527E+04   0.174947E+02   0.000000E+00   0.100471E+03   0.257540E-07   0.383544E-04   0.115778E-05
   353   0.263813E+04   0.176606E+02   0.000000E+00   0.992515E+02   0.256575E-07   0.379561E-04   0.115861E-05
   354   0.261123E+04   0.178251E+02   0.000000E+00   0.979905E+02   0.255615E-07   0.375588E-04   0.115921E-05
   355   0.258470E+04   0.179879E+02   0.000000E+00   0.967032E+02   0.254660E-07   0.371626E-04   0.115961E-05
   356   0.255848E+04   0.181493E+02   0.000000E+00   0.953967E+02   0.253710E-07   0.367676E-04   0.115981E-05
   357   0.253256E+04   0.183084E+02   0.000000E+00   0.940562E+02   0.252765E-07   0.363737E-04   0.115983E-05
   358   0.250703E+04   0.184644E+02   0.000000E+00   0.926965E+02   0.251825E-07   0.359810E-04   0.115970E-05
   359   0.248173E+04   0.186189E+02   0.000000E+00   0.913025E+02   0.250889E-07   0.355895E-04   0.115943E-05
   360   0.245682E+04   0.187718E+02   0.000000E+00   0.898852E+02   0.249958E-07   0.351994E-04   0.115902E-05
   361   0.243223E+04   0.189224E+02   0.000000E+00   0.884401E+02   0.249032E-07   0.348107E-04   0.115851E-05
   362   0.240802E+04   0.190706E+02   0.000000E+00   0.869701E+02   0.248111E-07   0.344233E-04   0.115790E-05
   363   0.238412E+04   0.192172E+02   0.000000E+00   0.854773E+02   0.247195E-07   0.340374E-04   0.115722E-05
   364   0.236062E+04   0.193599E+02   0.000000E+00   0.839578E+02   0.246283E-07   0.336530E-04   0.115648E-05
   365   0.233745E+04   0.195011E+02   0.000000E+00   0.824175E+02   0.245375E-07   0.332701E-04   0.115569E-05
   366   0.231466E+04   0.196398E+02   0.000000E+00   0.808532E+02   0.244473E-07   0.328889E-04   0.115487E-05
   367   0.229227E+04   0.197746E+02   0.000000E+00   0.792672E+02   0.243574E-07   0.325093E-04   0.115405E-05
   368   0.227014E+04   0.199078E+02   0.000000E+00   0.776607E+02   0.242681E-07   0.321313E-04   0.115322E-05
   369   0.224855E+04   0.200386E+02   0.000000E+00   0.760315E+02   0.241791E-07   0.317551E-04   0.115243E-05
   370   0.222729E+04   0.201661E+02   0.000000E+00   0.743846E+02   0.240907E-07   0.313807E-04   0.115167E-05
   371   0.220636E+04   0.202905E+02   0.000000E+00   0.727162E+02   0.240026E-07   0.310081E-04   0.115096E-05
   372   0.218584E+04   0.204124E+02   0.000000E+00   0.710307E+02   0.239151E-07   0.306374E-04   0.115033E-05
   373   0.216572E+04   0.205311E+02   0.000000E+00   0.693249E+02   0.238279E-07   0.302686E-04   0.114978E-05
   374   0.214602E+04   0.206474E+02   0.000000E+00   0.676024E+02   0.237412E-07   0.299017E-04   0.114934E-05
   375   0.212664E+04   0.207603E+02   0.000000E+00   0.658632E+02   0.236549E-07   0.295369E-04   0.114902E-05
   376   0.210776E+04   0.208708E+02   0.000000E+00   0.641072E+02   0.235690E-07   0.291742E-04   0.114884E-05
   377   0.208929E+04   0.209773E+02   0.000000E+00   0.623371E+02   0.234836E-07   0.288135E-04   0.114881E-05
   378   0.207116E+04   0.210805E+02   0.000000E+00   0.605499E+02   0.233986E-07   0.284550E-04   0.114896E-05
   379   0.205345E+04   0.211812E+02   0.000000E+00   0.587500E+02   0.233140E-07   0.280987E-04   0.114929E-05
   380   0.203623E+04   0.212793E+02   0.000000E+00   0.569350E+02   0.232298E-07   0.277447E-04   0.114982E-05
   381   0.201935E+04   0.213711E+02   0.000000E+00   0.551077E+02   0.231460E-07   0.273929E-04   0.115057E-05
   382   0.200283E+04   0.214619E+02   0.000000E+00   0.532689E+02   0.230627E-07   0.270435E-04   0.115156E-05
   383   0.198680E+04   0.215485E+02   0.000000E+00   0.514168E+02   0.229797E-07   0.266965E-04   0.115281E-05
   384   0.197127E+04   0.216311E+02   0.000000E+00   0.495552E+02   0.228972E-07   0.263519E-04   0.115432E-05
   385   0.195602E+04   0.217118E+02   0.000000E+00   0.476823E+02   0.228150E-07   0.260098E-04   0.115612E-05
   386   0.194127E+04   0.217884E+02   0.000000E+00   0.458004E+02   0.227333E-07   0.256702E-04   0.115822E-05
   387   0.192688E+04   0.218609E+02   0.000000E+00   0.439093E+02   0.226519E-07   0.253333E-04   0.116065E-05
   388   0.191292E+04   0.219300E+02   0.000000E+00   0.420103E+02   0.225710E-07   0.249989E-04   0.116340E-05
   389   0.189939E+04   0.219935E+02   0.000000E+00   0.401035E+02   0.224904E-07   0.246672E-04   0.116651E-05
   390   0.188630E+04   0.220566E+02   0.000000E+00   0.381907E+02   0.224102E-07   0.243382E-04   0.116999E-05
   391   0.187365E+04   0.221147E+02   0.000000E+00   0.362706E+02   0.223304E-07   0.240120E-04   0.117386E-05
   392   0.186136E+04   0.221709E+02   0.000000E+00   0.343459E+02   0.222509E-07   0.236886E-04   0.117812E-05
   393   0.184958E+04   0.222221E+02   0.000000E+00   0.324158E+02   0.221719E-07   0.233680E-04   0.118280E-05
   394   0.183817E+04   0.222699E+02   0.000000E+00   0.304824E+02   0.220932E-07   0.230504E-04   0.118792E-05
   395   0.182713E+04   0.223135E+02   0.000000E+00   0.285441E+02   0.220148E-07   0.227357E-04   0.119349E-05
   396   0.181661E+04   0.223536E+02   0.000000E+00   0.266044E+02   0.219369E-07   0.224240E-04   0.119953E-05
   397   0.180639E+04   0.223902E+02   0.000000E+00   0.246617E+02   0.218593E-07   0.221153E-04   0.120605E-05
   398   0.179669E+04   0.224225E+02   0.000000E+00   0.227174E+02   0.217821E-07   0.218098E-04   0.121307E-05
   399   0.178736E+04   0.224514E+02   0.000000E+00   0.207722E+02   0.217052E-07   0.215074E-04   0.122061E-05
   400   0.177841E+04   0.224767E+02   0.000000E+00   0.188268E+02   0.216287E-07   0.212081E-04   0.122869E-05
   401   0.176992E+04   0.224977E+02   0.000000E+00   0.168818E+02   0.215525E-07   0.209121E-04   0.123730E-05
   402   0.176188E+04   0.225145E+02   0.000000E+00   0.149382E+02   0.214767E-07   0.206193E-04   0.124644E-05
   403   0.175422E+04   0.225283E+02   0.000000E+00   0.129966E+02   0.214012E-07   0.203296E-04   0.125607E-05
