#    L    TT             EE             BB             TE          
  1174   0.113840E+04   0.131016E+02   0.810682E-01  -0.383418E+02
  1175   0.113749E+04   0.130302E+02   0.810631E-01  -0.375191E+02
  1176   0.113642E+04   0.129632E+02   0.810572E-01  -0.366968E+02
  1177   0.113542E+04   0.129012E+02   0.810504E-01  -0.358744E+02
  1178   0.113426E+04   0.128422E+02   0.810429E-01  -0.350527E+02
  1179   0.113317E+04   0.127891E+02   0.810346E-01  -0.342319E+02
  1180   0.113192E+04   0.127399E+02   0.810255E-01  -0.334125E+02
  1181   0.113065E+04   0.126938E+02   0.810155E-01  -0.325946E+02
  1182   0.112922E+04   0.126524E+02   0.810048E-01  -0.317787E+02
  1183   0.112778E+04   0.126150E+02   0.809932E-01  -0.309650E+02
  1184   0.112625E+04   0.125810E+02   0.809809E-01  -0.301539E+02
  1185   0.112470E+04   0.125527E+02   0.809678E-01  -0.293455E+02
  1186   0.112305E+04   0.125279E+02   0.809538E-01  -0.285403E+02
  1187   0.112139E+04   0.125074E+02   0.809391E-01  -0.277385E+02
  1188   0.111962E+04   0.124906E+02   0.809235E-01  -0.269404E+02
  1189   0.111777E+04   0.124782E+02   0.809072E-01  -0.261462E+02
  1190   0.111588E+04   0.124697E+02   0.808901E-01  -0.253561E+02
  1191   0.111390E+04   0.124658E+02   0.808721E-01  -0.245704E+02
  1192   0.111189E+04   0.124658E+02   0.808534E-01  -0.237893E+02
  1193   0.110978E+04   0.124699E+02   0.808338E-01  -0.230130E+02
  1194   0.110764E+04   0.124781E+02   0.808134E-01  -0.222415E+02
  1195   0.110547E+04   0.124905E+02   0.807923E-01  -0.214753E+02
  1196   0.110312E+04   0.125079E+02   0.807703E-01  -0.207148E+02
  1197   0.110081E+04   0.125282E+02   0.807475E-01  -0.199597E+02
  1198   0.109839E+04   0.125529E+02   0.807239E-01  -0.192115E+02
  1199   0.109593E+04   0.125813E+02   0.806994E-01  -0.184681E+02
  1200   0.109336E+04   0.126143E+02   0.806741E-01  -0.177311E+02
  1201   0.109083E+04   0.126505E+02   0.806480E-01  -0.170012E+02
  1202   0.108811E+04   0.126920E+02   0.806211E-01  -0.162771E+02
  1203   0.108542E+04   0.127369E+02   0.805933E-01  -0.155607E+02
  1204   0.108262E+04   0.127857E+02   0.805647E-01  -0.148515E+02
  1205   0.107978E+04   0.128370E+02   0.805352E-01  -0.141503E+02
  1206   0.107690E+04   0.128932E+02   0.805049E-01  -0.134568E+02
  1207   0.107405E+04   0.129528E+02   0.804737E-01  -0.127726E+02
  1208   0.107109E+04   0.130165E+02   0.804416E-01  -0.120958E+02
  1209   0.106801E+04   0.130828E+02   0.804087E-01  -0.114282E+02
  1210   0.106497E+04   0.131526E+02   0.803749E-01  -0.107706E+02
  1211   0.106181E+04   0.132267E+02   0.803402E-01  -0.101226E+02
  1212   0.105868E+04   0.133036E+02   0.803046E-01  -0.948382E+01
  1213   0.105543E+04   0.133832E+02   0.802682E-01  -0.885437E+01
  1214   0.105222E+04   0.134672E+02   0.802308E-01  -0.823605E+01
  1215   0.104896E+04   0.135534E+02   0.801926E-01  -0.762834E+01
  1216   0.104566E+04   0.136432E+02   0.801535E-01  -0.703152E+01
  1217   0.104216E+04   0.137360E+02   0.801134E-01  -0.644509E+01
  1218   0.103877E+04   0.138326E+02   0.800725E-01  -0.587079E+01
  1219   0.103526E+04   0.139307E+02   0.800306E-01  -0.530665E+01
  1220   0.103178E+04   0.140318E+02   0.799879E-01  -0.475516E+01
  1221   0.102825E+04   0.141354E+02   0.799442E-01  -0.421508E+01
  1222   0.102468E+04   0.142428E+02   0.798997E-01  -0.368816E+01
  1223   0.102106E+04   0.143527E+02   0.798542E-01  -0.317169E+01
  1224   0.101740E+04   0.144635E+02   0.798079E-01  -0.266964E+01
  1225   0.101376E+04   0.145784E+02   0.797607E-01  -0.218004E+01
  1226   0.101008E+04   0.146951E+02   0.797125E-01  -0.170242E+01
  1227   0.100642E+04   0.148144E+02   0.796635E-01  -0.123851E+01
  1228   0.100264E+04   0.149363E+02   0.796136E-01  -0.787104E+00
  1229   0.998883E+03   0.150601E+02   0.795629E-01  -0.349941E+00
  1230   0.994930E+03   0.151859E+02   0.795113E-01   0.749413E-01
  1231   0.991076E+03   0.153145E+02   0.794588E-01   0.485790E+00
  1232   0.987173E+03   0.154443E+02   0.794055E-01   0.883825E+00
  1233   0.983367E+03   0.155778E+02   0.793514E-01   0.126655E+01
  1234   0.979437E+03   0.157119E+02   0.792964E-01   0.163667E+01
  1235   0.975753E+03   0.158489E+02   0.792407E-01   0.199243E+01
  1236   0.971869E+03   0.159866E+02   0.791842E-01   0.233430E+01
  1237   0.967933E+03   0.161266E+02   0.791268E-01   0.266126E+01
  1238   0.964018E+03   0.162689E+02   0.790688E-01   0.297379E+01
  1239   0.960051E+03   0.164120E+02   0.790099E-01   0.327162E+01
  1240   0.956031E+03   0.165575E+02   0.789504E-01   0.355595E+01
  1241   0.952106E+03   0.167039E+02   0.788901E-01   0.382503E+01
  1242   0.948052E+03   0.168535E+02   0.788292E-01   0.408080E+01
  1243   0.944018E+03   0.170026E+02   0.787675E-01   0.431980E+01
  1244   0.940004E+03   0.171551E+02   0.787052E-01   0.454554E+01
  1245   0.936008E+03   0.173086E+02   0.786423E-01   0.475609E+01
  1246   0.931956E+03   0.174625E+02   0.785787E-01   0.495290E+01
  1247   0.927849E+03   0.176183E+02   0.785146E-01   0.513411E+01
  1248   0.923759E+03   0.177754E+02   0.784498E-01   0.530012E+01
  1249   0.919686E+03   0.179352E+02   0.783845E-01   0.545152E+01
  1250   0.915629E+03   0.180948E+02   0.783187E-01   0.558790E+01
  1251   0.911515E+03   0.182550E+02   0.782524E-01   0.570912E+01
  1252   0.907493E+03   0.184180E+02   0.781855E-01   0.581519E+01
  1253   0.903339E+03   0.185809E+02   0.781181E-01   0.590659E+01
  1254   0.899204E+03   0.187442E+02   0.780503E-01   0.598319E+01
  1255   0.895087E+03   0.189095E+02   0.779821E-01   0.604494E+01
  1256   0.891065E+03   0.190746E+02   0.779134E-01   0.609226E+01
  1257   0.886989E+03   0.192408E+02   0.778443E-01   0.612497E+01
  1258   0.882859E+03   0.194066E+02   0.777749E-01   0.614331E+01
  1259   0.878751E+03   0.195736E+02   0.777050E-01   0.614732E+01
  1260   0.874666E+03   0.197402E+02   0.776348E-01   0.613718E+01
  1261   0.870604E+03   0.199079E+02   0.775643E-01   0.611290E+01
  1262   0.866565E+03   0.200758E+02   0.774934E-01   0.607479E+01
  1263   0.862552E+03   0.202433E+02   0.774222E-01   0.602262E+01
  1264   0.858488E+03   0.204110E+02   0.773508E-01   0.595650E+01
  1265   0.854526E+03   0.205782E+02   0.772790E-01   0.587673E+01
  1266   0.850515E+03   0.207455E+02   0.772070E-01   0.578354E+01
  1267   0.846532E+03   0.209116E+02   0.771348E-01   0.567672E+01
  1268   0.842584E+03   0.210792E+02   0.770623E-01   0.555643E+01
  1269   0.838672E+03   0.212439E+02   0.769895E-01   0.542326E+01
  1270   0.834759E+03   0.214087E+02   0.769166E-01   0.527612E+01
  1271   0.830885E+03   0.215736E+02   0.768434E-01   0.511640E+01
  1272   0.827018E+03   0.217377E+02   0.767701E-01   0.494391E+01
  1273   0.823161E+03   0.219003E+02   0.766965E-01   0.475841E+01
  1274   0.819344E+03   0.220614E+02   0.766228E-01   0.456043E+01
  1275   0.815551E+03   0.222224E+02   0.765489E-01   0.435048E+01
  1276   0.811778E+03   0.223825E+02   0.764749E-01   0.412761E+01
  1277   0.808039E+03   0.225418E+02   0.764007E-01   0.389308E+01
  1278   0.804327E+03   0.226994E+02   0.763263E-01   0.364591E+01
  1279   0.800652E+03   0.228554E+02   0.762518E-01   0.338736E+01
  1280   0.797012E+03   0.230111E+02   0.761772E-01   0.311573E+01
  1281   0.793403E+03   0.231651E+02   0.761024E-01   0.283376E+01
  1282   0.789831E+03   0.233173E+02   0.760276E-01   0.253972E+01
  1283   0.786290E+03   0.234685E+02   0.759526E-01   0.223415E+01
  1284   0.782789E+03   0.236179E+02   0.758775E-01   0.191679E+01
  1285   0.779313E+03   0.237662E+02   0.758023E-01   0.158892E+01
  1286   0.775877E+03   0.239119E+02   0.757270E-01   0.124954E+01
  1287   0.772484E+03   0.240564E+02   0.756516E-01   0.899924E+00
  1288   0.769132E+03   0.241989E+02   0.755762E-01   0.538339E+00
  1289   0.765816E+03   0.243403E+02   0.755006E-01   0.167524E+00
  1290   0.762536E+03   0.244789E+02   0.754251E-01  -0.214987E+00
  1291   0.759300E+03   0.246163E+02   0.753494E-01  -0.607944E+00
  1292   0.756102E+03   0.247501E+02   0.752737E-01  -0.101159E+01
  1293   0.752943E+03   0.248841E+02   0.751980E-01  -0.142615E+01
  1294   0.749837E+03   0.250152E+02   0.751222E-01  -0.184817E+01
  1295   0.746764E+03   0.251442E+02   0.750464E-01  -0.228233E+01
  1296   0.743732E+03   0.252718E+02   0.749706E-01  -0.272442E+01
  1297   0.740749E+03   0.253972E+02   0.748949E-01  -0.317766E+01
  1298   0.737807E+03   0.255204E+02   0.748191E-01  -0.364006E+01
  1299   0.734901E+03   0.256414E+02   0.747433E-01  -0.411260E+01
  1300   0.732054E+03   0.257593E+02   0.746676E-01  -0.459405E+01
  1301   0.729251E+03   0.258764E+02   0.745920E-01  -0.508461E+01
  1302   0.726486E+03   0.259904E+02   0.745164E-01  -0.558356E+01
  1303   0.723767E+03   0.261020E+02   0.744409E-01  -0.609235E+01
  1304   0.721095E+03   0.262118E+02   0.743654E-01  -0.660876E+01
  1305   0.718471E+03   0.263183E+02   0.742901E-01  -0.713423E+01
  1306   0.715882E+03   0.264238E+02   0.742149E-01  -0.766578E+01
  1307   0.713357E+03   0.265258E+02   0.741399E-01  -0.820415E+01
  1308   0.710875E+03   0.266252E+02   0.740650E-01  -0.875153E+01
  1309   0.708431E+03   0.267210E+02   0.739903E-01  -0.930345E+01
  1310   0.706047E+03   0.268154E+02   0.739158E-01  -0.986288E+01
  1311   0.703702E+03   0.269070E+02   0.738415E-01  -0.104276E+02
  1312   0.701433E+03   0.269963E+02   0.737674E-01  -0.109975E+02
  1313   0.699191E+03   0.270819E+02   0.736936E-01  -0.115734E+02
  1314   0.697005E+03   0.271652E+02   0.736201E-01  -0.121530E+02
  1315   0.694862E+03   0.272460E+02   0.735468E-01  -0.127379E+02
  1316   0.692777E+03   0.273229E+02   0.734739E-01  -0.133264E+02
  1317   0.690745E+03   0.273988E+02   0.734012E-01  -0.139194E+02
  1318   0.688751E+03   0.274699E+02   0.733289E-01  -0.145153E+02
  1319   0.686810E+03   0.275383E+02   0.732570E-01  -0.151157E+02
  1320   0.684918E+03   0.276041E+02   0.731854E-01  -0.157182E+02
  1321   0.683074E+03   0.276678E+02   0.731143E-01  -0.163243E+02
  1322   0.681287E+03   0.277264E+02   0.730435E-01  -0.169319E+02
  1323   0.679551E+03   0.277829E+02   0.729732E-01  -0.175417E+02
  1324   0.677866E+03   0.278364E+02   0.729033E-01  -0.181543E+02
  1325   0.676227E+03   0.278869E+02   0.728339E-01  -0.187676E+02
  1326   0.674649E+03   0.279344E+02   0.727650E-01  -0.193830E+02
  1327   0.673103E+03   0.279794E+02   0.726965E-01  -0.199997E+02
  1328   0.671628E+03   0.280212E+02   0.726286E-01  -0.206156E+02
  1329   0.670195E+03   0.280590E+02   0.725611E-01  -0.212336E+02
  1330   0.668812E+03   0.280934E+02   0.724942E-01  -0.218515E+02
  1331   0.667488E+03   0.281252E+02   0.724278E-01  -0.224693E+02
  1332   0.666202E+03   0.281535E+02   0.723620E-01  -0.230876E+02
  1333   0.664977E+03   0.281783E+02   0.722967E-01  -0.237043E+02
  1334   0.663799E+03   0.282009E+02   0.722320E-01  -0.243216E+02
  1335   0.662670E+03   0.282191E+02   0.721679E-01  -0.249380E+02
  1336   0.661597E+03   0.282350E+02   0.721044E-01  -0.255520E+02
  1337   0.660575E+03   0.282464E+02   0.720414E-01  -0.261658E+02
  1338   0.659597E+03   0.282555E+02   0.719790E-01  -0.267779E+02
  1339   0.658679E+03   0.282605E+02   0.719172E-01  -0.273891E+02
  1340   0.657808E+03   0.282630E+02   0.718560E-01  -0.279994E+02
  1341   0.656984E+03   0.282630E+02   0.717954E-01  -0.286065E+02
  1342   0.656208E+03   0.282587E+02   0.717354E-01  -0.292119E+02
  1343   0.655490E+03   0.282510E+02   0.716760E-01  -0.298149E+02
  1344   0.654822E+03   0.282398E+02   0.716171E-01  -0.304154E+02
  1345   0.654192E+03   0.282264E+02   0.715589E-01  -0.310127E+02
  1346   0.653622E+03   0.282086E+02   0.715012E-01  -0.316091E+02
  1347   0.653106E+03   0.281878E+02   0.714441E-01  -0.322014E+02
  1348   0.652630E+03   0.281639E+02   0.713876E-01  -0.327906E+02
  1349   0.652219E+03   0.281353E+02   0.713317E-01  -0.333766E+02
  1350   0.651842E+03   0.281050E+02   0.712763E-01  -0.339593E+02
  1351   0.651525E+03   0.280707E+02   0.712215E-01  -0.345387E+02
  1352   0.651244E+03   0.280331E+02   0.711673E-01  -0.351140E+02
  1353   0.651022E+03   0.279935E+02   0.711135E-01  -0.356856E+02
  1354   0.650838E+03   0.279499E+02   0.710604E-01  -0.362534E+02
  1355   0.650714E+03   0.279028E+02   0.710077E-01  -0.368164E+02
  1356   0.650636E+03   0.278536E+02   0.709556E-01  -0.373759E+02
  1357   0.650596E+03   0.278003E+02   0.709040E-01  -0.379288E+02
  1358   0.650588E+03   0.277441E+02   0.708529E-01  -0.384748E+02
  1359   0.650627E+03   0.276851E+02   0.708023E-01  -0.390174E+02
  1360   0.650690E+03   0.276247E+02   0.707522E-01  -0.395528E+02
  1361   0.650816E+03   0.275592E+02   0.707026E-01  -0.400830E+02
  1362   0.650959E+03   0.274915E+02   0.706534E-01  -0.406055E+02
  1363   0.651151E+03   0.274207E+02   0.706047E-01  -0.411238E+02
  1364   0.651355E+03   0.273477E+02   0.705565E-01  -0.416333E+02
  1365   0.651682E+03   0.272716E+02   0.705088E-01  -0.421353E+02
  1366   0.651968E+03   0.271924E+02   0.704615E-01  -0.426318E+02
  1367   0.652290E+03   0.271101E+02   0.704147E-01  -0.431204E+02
  1368   0.652721E+03   0.270268E+02   0.703682E-01  -0.436009E+02
  1369   0.653114E+03   0.269396E+02   0.703223E-01  -0.440729E+02
  1370   0.653543E+03   0.268506E+02   0.702768E-01  -0.445380E+02
  1371   0.654008E+03   0.267591E+02   0.702317E-01  -0.449942E+02
  1372   0.654510E+03   0.266649E+02   0.701870E-01  -0.454423E+02
  1373   0.655049E+03   0.265689E+02   0.701428E-01  -0.458819E+02
  1374   0.655626E+03   0.264702E+02   0.700990E-01  -0.463122E+02
  1375   0.656241E+03   0.263688E+02   0.700556E-01  -0.467343E+02
  1376   0.656894E+03   0.262654E+02   0.700127E-01  -0.471467E+02
  1377   0.657586E+03   0.261607E+02   0.699702E-01  -0.475505E+02
  1378   0.658317E+03   0.260517E+02   0.699282E-01  -0.479449E+02
  1379   0.659014E+03   0.259427E+02   0.698865E-01  -0.483296E+02
  1380   0.659751E+03   0.258294E+02   0.698453E-01  -0.487051E+02
  1381   0.660528E+03   0.257154E+02   0.698046E-01  -0.490698E+02
  1382   0.661198E+03   0.255991E+02   0.697643E-01  -0.494241E+02
  1383   0.662057E+03   0.254805E+02   0.697244E-01  -0.497695E+02
  1384   0.662810E+03   0.253603E+02   0.696850E-01  -0.501040E+02
  1385   0.663605E+03   0.252378E+02   0.696461E-01  -0.504284E+02
  1386   0.664442E+03   0.251136E+02   0.696076E-01  -0.507423E+02
  1387   0.665248E+03   0.249876E+02   0.695696E-01  -0.510455E+02
  1388   0.666246E+03   0.248592E+02   0.695320E-01  -0.513387E+02
  1389   0.667140E+03   0.247290E+02   0.694950E-01  -0.516200E+02
  1390   0.668003E+03   0.245976E+02   0.694584E-01  -0.518922E+02
  1391   0.668986E+03   0.244644E+02   0.694222E-01  -0.521529E+02
  1392   0.669940E+03   0.243292E+02   0.693866E-01  -0.524026E+02
  1393   0.670939E+03   0.241928E+02   0.693514E-01  -0.526410E+02
  1394   0.671910E+03   0.240544E+02   0.693168E-01  -0.528695E+02
  1395   0.672928E+03   0.239139E+02   0.692826E-01  -0.530856E+02
  1396   0.673993E+03   0.237727E+02   0.692489E-01  -0.532920E+02
  1397   0.675032E+03   0.236294E+02   0.692157E-01  -0.534863E+02
  1398   0.676043E+03   0.234839E+02   0.691830E-01  -0.536689E+02
  1399   0.677104E+03   0.233384E+02   0.691508E-01  -0.538405E+02
  1400   0.678213E+03   0.231906E+02   0.691190E-01  -0.540008E+02
  1401   0.679298E+03   0.230404E+02   0.690878E-01  -0.541495E+02
  1402   0.680431E+03   0.228902E+02   0.690570E-01  -0.542873E+02
  1403   0.681538E+03   0.227384E+02   0.690267E-01  -0.544131E+02
  1404   0.682620E+03   0.225857E+02   0.689968E-01  -0.545275E+02
  1405   0.683823E+03   0.224308E+02   0.689674E-01  -0.546304E+02
  1406   0.684925E+03   0.222759E+02   0.689385E-01  -0.547231E+02
  1407   0.685999E+03   0.221194E+02   0.689100E-01  -0.548039E+02
  1408   0.687268E+03   0.219615E+02   0.688819E-01  -0.548732E+02
  1409   0.688360E+03   0.218036E+02   0.688543E-01  -0.549311E+02
  1410   0.689572E+03   0.216442E+02   0.688270E-01  -0.549786E+02
  1411   0.690754E+03   0.214842E+02   0.688002E-01  -0.550142E+02
  1412   0.691907E+03   0.213242E+02   0.687737E-01  -0.550384E+02
  1413   0.692955E+03   0.211635E+02   0.687476E-01  -0.550518E+02
  1414   0.694121E+03   0.210022E+02   0.687218E-01  -0.550534E+02
  1415   0.695256E+03   0.208403E+02   0.686964E-01  -0.550445E+02
  1416   0.696433E+03   0.206785E+02   0.686712E-01  -0.550249E+02
  1417   0.697505E+03   0.205153E+02   0.686464E-01  -0.549952E+02
  1418   0.698618E+03   0.203523E+02   0.686218E-01  -0.549529E+02
  1419   0.699698E+03   0.201895E+02   0.685975E-01  -0.549008E+02
  1420   0.700819E+03   0.200268E+02   0.685734E-01  -0.548379E+02
  1421   0.701907E+03   0.198636E+02   0.685495E-01  -0.547641E+02
  1422   0.703034E+03   0.197007E+02   0.685257E-01  -0.546798E+02
  1423   0.704053E+03   0.195380E+02   0.685022E-01  -0.545850E+02
  1424   0.705185E+03   0.193755E+02   0.684788E-01  -0.544793E+02
  1425   0.706207E+03   0.192133E+02   0.684555E-01  -0.543633E+02
  1426   0.707193E+03   0.190514E+02   0.684323E-01  -0.542368E+02
  1427   0.708291E+03   0.188898E+02   0.684092E-01  -0.540996E+02
  1428   0.709278E+03   0.187277E+02   0.683861E-01  -0.539530E+02
  1429   0.710227E+03   0.185675E+02   0.683631E-01  -0.537945E+02
  1430   0.711213E+03   0.184069E+02   0.683401E-01  -0.536276E+02
  1431   0.712161E+03   0.182467E+02   0.683170E-01  -0.534492E+02
  1432   0.713069E+03   0.180876E+02   0.682940E-01  -0.532612E+02
  1433   0.714087E+03   0.179289E+02   0.682709E-01  -0.530627E+02
  1434   0.714991E+03   0.177713E+02   0.682478E-01  -0.528543E+02
  1435   0.715854E+03   0.176135E+02   0.682245E-01  -0.526364E+02
  1436   0.716751E+03   0.174568E+02   0.682012E-01  -0.524096E+02
  1437   0.717532E+03   0.173014E+02   0.681778E-01  -0.521714E+02
  1438   0.718346E+03   0.171457E+02   0.681542E-01  -0.519253E+02
  1439   0.719118E+03   0.169920E+02   0.681305E-01  -0.516674E+02
  1440   0.719921E+03   0.168389E+02   0.681067E-01  -0.514012E+02
  1441   0.720681E+03   0.166862E+02   0.680827E-01  -0.511264E+02
  1442   0.721397E+03   0.165349E+02   0.680586E-01  -0.508414E+02
  1443   0.722069E+03   0.163857E+02   0.680342E-01  -0.505460E+02
  1444   0.722770E+03   0.162363E+02   0.680097E-01  -0.502420E+02
  1445   0.723352E+03   0.160890E+02   0.679850E-01  -0.499294E+02
  1446   0.724036E+03   0.159416E+02   0.679601E-01  -0.496063E+02
  1447   0.724526E+03   0.157964E+02   0.679350E-01  -0.492726E+02
  1448   0.725117E+03   0.156526E+02   0.679097E-01  -0.489325E+02
  1449   0.725661E+03   0.155087E+02   0.678842E-01  -0.485820E+02
  1450   0.726157E+03   0.153670E+02   0.678585E-01  -0.482225E+02
  1451   0.726679E+03   0.152268E+02   0.678326E-01  -0.478551E+02
  1452   0.727077E+03   0.150874E+02   0.678065E-01  -0.474799E+02
  1453   0.727500E+03   0.149495E+02   0.677802E-01  -0.470946E+02
  1454   0.727946E+03   0.148133E+02   0.677537E-01  -0.467007E+02
  1455   0.728340E+03   0.146780E+02   0.677270E-01  -0.462996E+02
  1456   0.728682E+03   0.145452E+02   0.677001E-01  -0.458920E+02
  1457   0.728897E+03   0.144127E+02   0.676730E-01  -0.454759E+02
  1458   0.729207E+03   0.142827E+02   0.676458E-01  -0.450525E+02
  1459   0.729461E+03   0.141539E+02   0.676183E-01  -0.446211E+02
  1460   0.729660E+03   0.140278E+02   0.675907E-01  -0.441840E+02
  1461   0.729877E+03   0.139014E+02   0.675629E-01  -0.437411E+02
  1462   0.730037E+03   0.137778E+02   0.675349E-01  -0.432917E+02
  1463   0.730065E+03   0.136563E+02   0.675068E-01  -0.428357E+02
  1464   0.730182E+03   0.135362E+02   0.674785E-01  -0.423739E+02
  1465   0.730166E+03   0.134183E+02   0.674501E-01  -0.419070E+02
  1466   0.730238E+03   0.133026E+02   0.674215E-01  -0.414342E+02
  1467   0.730174E+03   0.131884E+02   0.673927E-01  -0.409570E+02
  1468   0.730123E+03   0.130767E+02   0.673638E-01  -0.404747E+02
  1469   0.730083E+03   0.129665E+02   0.673347E-01  -0.399878E+02
  1470   0.729832E+03   0.128581E+02   0.673054E-01  -0.394957E+02
  1471   0.729738E+03   0.127529E+02   0.672760E-01  -0.390007E+02
  1472   0.729579E+03   0.126495E+02   0.672465E-01  -0.385010E+02
  1473   0.729355E+03   0.125480E+02   0.672167E-01  -0.379983E+02
  1474   0.728989E+03   0.124484E+02   0.671868E-01  -0.374910E+02
  1475   0.728704E+03   0.123507E+02   0.671568E-01  -0.369806E+02
  1476   0.728351E+03   0.122558E+02   0.671265E-01  -0.364678E+02
  1477   0.728002E+03   0.121630E+02   0.670960E-01  -0.359511E+02
  1478   0.727584E+03   0.120723E+02   0.670653E-01  -0.354318E+02
  1479   0.727168E+03   0.119845E+02   0.670344E-01  -0.349103E+02
  1480   0.726681E+03   0.118989E+02   0.670033E-01  -0.343861E+02
  1481   0.726129E+03   0.118149E+02   0.669720E-01  -0.338595E+02
  1482   0.725585E+03   0.117339E+02   0.669403E-01  -0.333308E+02
  1483   0.724981E+03   0.116553E+02   0.669085E-01  -0.328002E+02
  1484   0.724369E+03   0.115785E+02   0.668763E-01  -0.322678E+02
  1485   0.723696E+03   0.115041E+02   0.668438E-01  -0.317338E+02
  1486   0.722983E+03   0.114330E+02   0.668110E-01  -0.311982E+02
  1487   0.722229E+03   0.113630E+02   0.667779E-01  -0.306613E+02
  1488   0.721456E+03   0.112965E+02   0.667444E-01  -0.301231E+02
  1489   0.720618E+03   0.112326E+02   0.667105E-01  -0.295839E+02
  1490   0.719752E+03   0.111701E+02   0.666762E-01  -0.290438E+02
  1491   0.718850E+03   0.111104E+02   0.666415E-01  -0.285029E+02
  1492   0.717917E+03   0.110535E+02   0.666064E-01  -0.279614E+02
  1493   0.716938E+03   0.109981E+02   0.665708E-01  -0.274193E+02
  1494   0.715920E+03   0.109458E+02   0.665348E-01  -0.268768E+02
  1495   0.714869E+03   0.108965E+02   0.664982E-01  -0.263339E+02
  1496   0.713777E+03   0.108495E+02   0.664612E-01  -0.257908E+02
  1497   0.712643E+03   0.108043E+02   0.664236E-01  -0.252476E+02
  1498   0.711480E+03   0.107623E+02   0.663854E-01  -0.247044E+02
  1499   0.710274E+03   0.107221E+02   0.663467E-01  -0.241612E+02
  1500   0.709031E+03   0.106853E+02   0.663075E-01  -0.236181E+02
  1501   0.707749E+03   0.106504E+02   0.662676E-01  -0.230752E+02
  1502   0.706428E+03   0.106183E+02   0.662271E-01  -0.225330E+02
  1503   0.705076E+03   0.105889E+02   0.661860E-01  -0.219915E+02
  1504   0.703684E+03   0.105615E+02   0.661443E-01  -0.214508E+02
  1505   0.702252E+03   0.105369E+02   0.661019E-01  -0.209114E+02
  1506   0.700788E+03   0.105145E+02   0.660589E-01  -0.203734E+02
  1507   0.699290E+03   0.104950E+02   0.660152E-01  -0.198371E+02
  1508   0.697759E+03   0.104777E+02   0.659709E-01  -0.193028E+02
  1509   0.696186E+03   0.104619E+02   0.659259E-01  -0.187706E+02
  1510   0.694593E+03   0.104498E+02   0.658802E-01  -0.182410E+02
  1511   0.692951E+03   0.104393E+02   0.658339E-01  -0.177134E+02
  1512   0.691281E+03   0.104312E+02   0.657869E-01  -0.171901E+02
  1513   0.689576E+03   0.104255E+02   0.657393E-01  -0.166683E+02
  1514   0.687849E+03   0.104229E+02   0.656910E-01  -0.161503E+02
  1515   0.686108E+03   0.104221E+02   0.656421E-01  -0.156350E+02
  1516   0.684315E+03   0.104231E+02   0.655925E-01  -0.151245E+02
  1517   0.682499E+03   0.104266E+02   0.655423E-01  -0.146169E+02
  1518   0.680653E+03   0.104327E+02   0.654915E-01  -0.141123E+02
  1519   0.678776E+03   0.104400E+02   0.654401E-01  -0.136138E+02
  1520   0.676882E+03   0.104499E+02   0.653881E-01  -0.131186E+02
  1521   0.674950E+03   0.104626E+02   0.653355E-01  -0.126275E+02
  1522   0.672985E+03   0.104765E+02   0.652824E-01  -0.121416E+02
  1523   0.671002E+03   0.104926E+02   0.652287E-01  -0.116601E+02
  1524   0.668986E+03   0.105114E+02   0.651745E-01  -0.111840E+02
  1525   0.666944E+03   0.105324E+02   0.651198E-01  -0.107127E+02
  1526   0.664882E+03   0.105549E+02   0.650645E-01  -0.102463E+02
  1527   0.662794E+03   0.105788E+02   0.650089E-01  -0.978651E+01
  1528   0.660677E+03   0.106057E+02   0.649528E-01  -0.933122E+01
  1529   0.658540E+03   0.106342E+02   0.648962E-01  -0.888133E+01
  1530   0.656382E+03   0.106643E+02   0.648392E-01  -0.843774E+01
  1531   0.654195E+03   0.106969E+02   0.647819E-01  -0.800061E+01
  1532   0.651994E+03   0.107318E+02   0.647241E-01  -0.756860E+01
  1533   0.649762E+03   0.107677E+02   0.646660E-01  -0.714188E+01
  1534   0.647515E+03   0.108062E+02   0.646076E-01  -0.672356E+01
  1535   0.645245E+03   0.108465E+02   0.645489E-01  -0.631011E+01
  1536   0.642950E+03   0.108878E+02   0.644898E-01  -0.590389E+01
  1537   0.640646E+03   0.109319E+02   0.644305E-01  -0.550434E+01
  1538   0.638324E+03   0.109778E+02   0.643708E-01  -0.511086E+01
  1539   0.635948E+03   0.110243E+02   0.643109E-01  -0.472436E+01
  1540   0.633575E+03   0.110728E+02   0.642508E-01  -0.434425E+01
  1541   0.631183E+03   0.111241E+02   0.641904E-01  -0.397219E+01
  1542   0.628772E+03   0.111767E+02   0.641297E-01  -0.360612E+01
  1543   0.626333E+03   0.112301E+02   0.640689E-01  -0.324841E+01
  1544   0.623882E+03   0.112863E+02   0.640078E-01  -0.289700E+01
  1545   0.621417E+03   0.113433E+02   0.639465E-01  -0.255281E+01
  1546   0.618924E+03   0.114019E+02   0.638849E-01  -0.221674E+01
  1547   0.616416E+03   0.114627E+02   0.638231E-01  -0.188747E+01
  1548   0.613901E+03   0.115252E+02   0.637612E-01  -0.156591E+01
  1549   0.611363E+03   0.115886E+02   0.636989E-01  -0.125148E+01
  1550   0.608817E+03   0.116537E+02   0.636365E-01  -0.945099E+00
  1551   0.606240E+03   0.117205E+02   0.635738E-01  -0.646926E+00
  1552   0.603661E+03   0.117884E+02   0.635109E-01  -0.355636E+00
