#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1132   0.112904E+04  -0.737716E+02  -0.107319E-06  -0.737716E+02   0.189451E+02   0.322820E-06  -0.107319E-06   0.322820E-06   0.343577E-08
  1133   0.113118E+04  -0.732254E+02  -0.112518E-06  -0.732254E+02   0.186969E+02   0.318361E-06  -0.112518E-06   0.318361E-06   0.342912E-08
  1134   0.113336E+04  -0.726621E+02  -0.117481E-06  -0.726621E+02   0.184508E+02   0.313890E-06  -0.117481E-06   0.313890E-06   0.342248E-08
  1135   0.113543E+04  -0.720822E+02  -0.122212E-06  -0.720822E+02   0.182076E+02   0.309408E-06  -0.122212E-06   0.309408E-06   0.341586E-08
  1136   0.113745E+04  -0.714879E+02  -0.126710E-06  -0.714879E+02   0.179682E+02   0.304914E-06  -0.126710E-06   0.304914E-06   0.340925E-08
  1137   0.113942E+04  -0.708758E+02  -0.130980E-06  -0.708758E+02   0.177311E+02   0.300410E-06  -0.130980E-06   0.300410E-06   0.340266E-08
  1138   0.114136E+04  -0.702495E+02  -0.135024E-06  -0.702495E+02   0.174986E+02   0.295896E-06  -0.135024E-06   0.295896E-06   0.339609E-08
  1139   0.114324E+04  -0.696066E+02  -0.138842E-06  -0.696066E+02   0.172677E+02   0.291371E-06  -0.138842E-06   0.291371E-06   0.338953E-08
  1140   0.114501E+04  -0.689498E+02  -0.142438E-06  -0.689498E+02   0.170415E+02   0.286836E-06  -0.142438E-06   0.286836E-06   0.338298E-08
  1141   0.114672E+04  -0.682775E+02  -0.145814E-06  -0.682775E+02   0.168170E+02   0.282292E-06  -0.145814E-06   0.282292E-06   0.337645E-08
  1142   0.114839E+04  -0.675908E+02  -0.148972E-06  -0.675908E+02   0.165973E+02   0.277738E-06  -0.148972E-06   0.277738E-06   0.336994E-08
  1143   0.115000E+04  -0.668903E+02  -0.151913E-06  -0.668903E+02   0.163802E+02   0.273175E-06  -0.151913E-06   0.273175E-06   0.336344E-08
  1144   0.115142E+04  -0.661759E+02  -0.154642E-06  -0.661759E+02   0.161666E+02   0.268603E-06  -0.154642E-06   0.268603E-06   0.335696E-08
  1145   0.115293E+04  -0.654473E+02  -0.157158E-06  -0.654473E+02   0.159578E+02   0.264022E-06  -0.157158E-06   0.264022E-06   0.335049E-08
  1146   0.115431E+04  -0.647050E+02  -0.159466E-06  -0.647050E+02   0.157518E+02   0.259433E-06  -0.159466E-06   0.259433E-06   0.334404E-08
  1147   0.115564E+04  -0.639495E+02  -0.161566E-06  -0.639495E+02   0.155500E+02   0.254835E-06  -0.161566E-06   0.254835E-06   0.333760E-08
  1148   0.115684E+04  -0.631808E+02  -0.163462E-06  -0.631808E+02   0.153512E+02   0.250230E-06  -0.163462E-06   0.250230E-06   0.333118E-08
  1149   0.115805E+04  -0.623999E+02  -0.165155E-06  -0.623999E+02   0.151566E+02   0.245618E-06  -0.165155E-06   0.245618E-06   0.332477E-08
  1150   0.115913E+04  -0.616060E+02  -0.166647E-06  -0.616060E+02   0.149658E+02   0.240998E-06  -0.166647E-06   0.240998E-06   0.331838E-08
  1151   0.116022E+04  -0.607997E+02  -0.167941E-06  -0.607997E+02   0.147788E+02   0.236371E-06  -0.167941E-06   0.236371E-06   0.331200E-08
  1152   0.116111E+04  -0.599817E+02  -0.169038E-06  -0.599817E+02   0.145955E+02   0.231737E-06  -0.169038E-06   0.231737E-06   0.330564E-08
  1153   0.116208E+04  -0.591529E+02  -0.169940E-06  -0.591529E+02   0.144169E+02   0.227097E-06  -0.169940E-06   0.227097E-06   0.329929E-08
  1154   0.116291E+04  -0.583119E+02  -0.170649E-06  -0.583119E+02   0.142422E+02   0.222453E-06  -0.170649E-06   0.222453E-06   0.329296E-08
  1155   0.116367E+04  -0.574610E+02  -0.171167E-06  -0.574610E+02   0.140716E+02   0.217803E-06  -0.171167E-06   0.217803E-06   0.328664E-08
  1156   0.116430E+04  -0.566011E+02  -0.171494E-06  -0.566011E+02   0.139044E+02   0.213149E-06  -0.171494E-06   0.213149E-06   0.328034E-08
  1157   0.116486E+04  -0.557308E+02  -0.171633E-06  -0.557308E+02   0.137414E+02   0.208491E-06  -0.171633E-06   0.208491E-06   0.327405E-08
  1158   0.116542E+04  -0.548524E+02  -0.171586E-06  -0.548524E+02   0.135833E+02   0.203830E-06  -0.171586E-06   0.203830E-06   0.326778E-08
  1159   0.116592E+04  -0.539652E+02  -0.171353E-06  -0.539652E+02   0.134289E+02   0.199166E-06  -0.171353E-06   0.199166E-06   0.326152E-08
  1160   0.116619E+04  -0.530716E+02  -0.170938E-06  -0.530716E+02   0.132797E+02   0.194501E-06  -0.170938E-06   0.194501E-06   0.325528E-08
  1161   0.116654E+04  -0.521695E+02  -0.170340E-06  -0.521695E+02   0.131342E+02   0.189834E-06  -0.170340E-06   0.189834E-06   0.324905E-08
  1162   0.116674E+04  -0.512612E+02  -0.169563E-06  -0.512612E+02   0.129933E+02   0.185166E-06  -0.169563E-06   0.185166E-06   0.324284E-08
  1163   0.116686E+04  -0.503467E+02  -0.168607E-06  -0.503467E+02   0.128570E+02   0.180498E-06  -0.168607E-06   0.180498E-06   0.323664E-08
  1164   0.116699E+04  -0.494263E+02  -0.167475E-06  -0.494263E+02   0.127254E+02   0.175829E-06  -0.167475E-06   0.175829E-06   0.323045E-08
  1165   0.116696E+04  -0.484999E+02  -0.166168E-06  -0.484999E+02   0.125979E+02   0.171162E-06  -0.166168E-06   0.171162E-06   0.322428E-08
  1166   0.116678E+04  -0.475692E+02  -0.164688E-06  -0.475692E+02   0.124753E+02   0.166496E-06  -0.164688E-06   0.166496E-06   0.321812E-08
  1167   0.116666E+04  -0.466342E+02  -0.163036E-06  -0.466342E+02   0.123569E+02   0.161832E-06  -0.163036E-06   0.161832E-06   0.321198E-08
  1168   0.116639E+04  -0.456944E+02  -0.161215E-06  -0.456944E+02   0.122436E+02   0.157170E-06  -0.161215E-06   0.157170E-06   0.320585E-08
  1169   0.116611E+04  -0.447527E+02  -0.159225E-06  -0.447527E+02   0.121346E+02   0.152511E-06  -0.159225E-06   0.152511E-06   0.319974E-08
  1170   0.116575E+04  -0.438064E+02  -0.157068E-06  -0.438064E+02   0.120300E+02   0.147856E-06  -0.157068E-06   0.147856E-06   0.319364E-08
  1171   0.116522E+04  -0.428584E+02  -0.154747E-06  -0.428584E+02   0.119307E+02   0.143204E-06  -0.154747E-06   0.143204E-06   0.318756E-08
  1172   0.116469E+04  -0.419082E+02  -0.152262E-06  -0.419082E+02   0.118359E+02   0.138558E-06  -0.152262E-06   0.138558E-06   0.318148E-08
  1173   0.116407E+04  -0.409558E+02  -0.149616E-06  -0.409558E+02   0.117459E+02   0.133917E-06  -0.149616E-06   0.133917E-06   0.317543E-08
  1174   0.116335E+04  -0.400025E+02  -0.146810E-06  -0.400025E+02   0.116598E+02   0.129281E-06  -0.146810E-06   0.129281E-06   0.316939E-08
  1175   0.116255E+04  -0.390482E+02  -0.143845E-06  -0.390482E+02   0.115786E+02   0.124652E-06  -0.143845E-06   0.124652E-06   0.316336E-08
  1176   0.116158E+04  -0.380939E+02  -0.140725E-06  -0.380939E+02   0.115022E+02   0.120029E-06  -0.140725E-06   0.120029E-06   0.315734E-08
  1177   0.116066E+04  -0.371391E+02  -0.137449E-06  -0.371391E+02   0.114316E+02   0.115415E-06  -0.137449E-06   0.115415E-06   0.315134E-08
  1178   0.115958E+04  -0.361846E+02  -0.134020E-06  -0.361846E+02   0.113645E+02   0.110808E-06  -0.134020E-06   0.110808E-06   0.314536E-08
  1179   0.115855E+04  -0.352309E+02  -0.130440E-06  -0.352309E+02   0.113041E+02   0.106209E-06  -0.130440E-06   0.106209E-06   0.313938E-08
  1180   0.115735E+04  -0.342781E+02  -0.126709E-06  -0.342781E+02   0.112481E+02   0.101620E-06  -0.126709E-06   0.101620E-06   0.313342E-08
  1181   0.115612E+04  -0.333268E+02  -0.122831E-06  -0.333268E+02   0.111958E+02   0.970407E-07  -0.122831E-06   0.970407E-07   0.312748E-08
  1182   0.115473E+04  -0.323774E+02  -0.118806E-06  -0.323774E+02   0.111489E+02   0.924715E-07  -0.118806E-06   0.924715E-07   0.312155E-08
  1183   0.115330E+04  -0.314301E+02  -0.114636E-06  -0.314301E+02   0.111067E+02   0.879131E-07  -0.114636E-06   0.879131E-07   0.311563E-08
  1184   0.115177E+04  -0.304853E+02  -0.110323E-06  -0.304853E+02   0.110686E+02   0.833660E-07  -0.110323E-06   0.833660E-07   0.310973E-08
  1185   0.115022E+04  -0.295433E+02  -0.105869E-06  -0.295433E+02   0.110367E+02   0.788308E-07  -0.105869E-06   0.788308E-07   0.310384E-08
  1186   0.114855E+04  -0.286046E+02  -0.101274E-06  -0.286046E+02   0.110090E+02   0.743081E-07  -0.101274E-06   0.743081E-07   0.309796E-08
  1187   0.114686E+04  -0.276694E+02  -0.965419E-07  -0.276694E+02   0.109863E+02   0.697985E-07  -0.965419E-07   0.697985E-07   0.309210E-08
  1188   0.114506E+04  -0.267382E+02  -0.916730E-07  -0.267382E+02   0.109679E+02   0.653024E-07  -0.916730E-07   0.653024E-07   0.308625E-08
  1189   0.114315E+04  -0.258110E+02  -0.866692E-07  -0.258110E+02   0.109546E+02   0.608205E-07  -0.866692E-07   0.608205E-07   0.308041E-08
  1190   0.114121E+04  -0.248884E+02  -0.815323E-07  -0.248884E+02   0.109458E+02   0.563533E-07  -0.815323E-07   0.563533E-07   0.307459E-08
  1191   0.113915E+04  -0.239704E+02  -0.762639E-07  -0.239704E+02   0.109423E+02   0.519014E-07  -0.762639E-07   0.519014E-07   0.306878E-08
  1192   0.113706E+04  -0.230575E+02  -0.708657E-07  -0.230575E+02   0.109435E+02   0.474653E-07  -0.708657E-07   0.474653E-07   0.306299E-08
  1193   0.113485E+04  -0.221498E+02  -0.653394E-07  -0.221498E+02   0.109493E+02   0.430456E-07  -0.653394E-07   0.430456E-07   0.305721E-08
  1194   0.113261E+04  -0.212475E+02  -0.596866E-07  -0.212475E+02   0.109599E+02   0.386428E-07  -0.596866E-07   0.386428E-07   0.305144E-08
  1195   0.113032E+04  -0.203510E+02  -0.539090E-07  -0.203510E+02   0.109753E+02   0.342576E-07  -0.539090E-07   0.342576E-07   0.304568E-08
  1196   0.112784E+04  -0.194609E+02  -0.480083E-07  -0.194609E+02   0.109964E+02   0.298904E-07  -0.480083E-07   0.298904E-07   0.303994E-08
  1197   0.112539E+04  -0.185769E+02  -0.419862E-07  -0.185769E+02   0.110210E+02   0.255418E-07  -0.419862E-07   0.255418E-07   0.303421E-08
  1198   0.112282E+04  -0.177006E+02  -0.358443E-07  -0.177006E+02   0.110507E+02   0.212124E-07  -0.358443E-07   0.212124E-07   0.302850E-08
  1199   0.112020E+04  -0.168297E+02  -0.295842E-07  -0.168297E+02   0.110848E+02   0.169028E-07  -0.295842E-07   0.169028E-07   0.302279E-08
  1200   0.111746E+04  -0.159661E+02  -0.232078E-07  -0.159661E+02   0.111242E+02   0.126134E-07  -0.232078E-07   0.126134E-07   0.301710E-08
  1201   0.111475E+04  -0.151105E+02  -0.167164E-07  -0.151105E+02   0.111673E+02   0.834486E-08  -0.167164E-07   0.834486E-08   0.301143E-08
  1202   0.111183E+04  -0.142617E+02  -0.101109E-07  -0.142617E+02   0.112166E+02   0.409734E-08  -0.101109E-07   0.409734E-08   0.300576E-08
  1203   0.110894E+04  -0.134216E+02  -0.339193E-08  -0.134216E+02   0.112697E+02  -0.128962E-09  -0.339193E-08  -0.128962E-09   0.300011E-08
  1204   0.110593E+04  -0.125896E+02   0.343982E-08  -0.125896E+02   0.113274E+02  -0.433386E-08   0.343982E-08  -0.433386E-08   0.299448E-08
  1205   0.110287E+04  -0.117668E+02   0.103837E-07  -0.117668E+02   0.113884E+02  -0.851716E-08   0.103837E-07  -0.851716E-08   0.298885E-08
  1206   0.109976E+04  -0.109528E+02   0.174391E-07  -0.109528E+02   0.114547E+02  -0.126787E-07   0.174391E-07  -0.126787E-07   0.298324E-08
  1207   0.109667E+04  -0.101494E+02   0.246053E-07  -0.101494E+02   0.115251E+02  -0.168183E-07   0.246053E-07  -0.168183E-07   0.297764E-08
  1208   0.109345E+04  -0.935455E+01   0.318816E-07  -0.935455E+01   0.116003E+02  -0.209357E-07   0.318816E-07  -0.209357E-07   0.297206E-08
  1209   0.109011E+04  -0.857013E+01   0.392675E-07  -0.857013E+01   0.116788E+02  -0.250308E-07   0.392675E-07  -0.250308E-07   0.296648E-08
  1210   0.108679E+04  -0.779715E+01   0.467622E-07  -0.779715E+01   0.117614E+02  -0.291034E-07   0.467622E-07  -0.291034E-07   0.296092E-08
  1211   0.108335E+04  -0.703518E+01   0.543651E-07  -0.703518E+01   0.118488E+02  -0.331534E-07   0.543651E-07  -0.331534E-07   0.295538E-08
  1212   0.107993E+04  -0.628376E+01   0.620755E-07  -0.628376E+01   0.119396E+02  -0.371804E-07   0.620755E-07  -0.371804E-07   0.294984E-08
  1213   0.107638E+04  -0.554319E+01   0.698929E-07  -0.554319E+01   0.120339E+02  -0.411844E-07   0.698929E-07  -0.411844E-07   0.294432E-08
  1214   0.107286E+04  -0.481527E+01   0.778164E-07  -0.481527E+01   0.121331E+02  -0.451652E-07   0.778164E-07  -0.451652E-07   0.293881E-08
  1215   0.106928E+04  -0.409953E+01   0.858455E-07  -0.409953E+01   0.122350E+02  -0.491225E-07   0.858455E-07  -0.491225E-07   0.293331E-08
  1216   0.106565E+04  -0.339629E+01   0.939795E-07  -0.339629E+01   0.123413E+02  -0.530562E-07   0.939795E-07  -0.530562E-07   0.292783E-08
  1217   0.106182E+04  -0.270509E+01   0.102218E-06  -0.270509E+01   0.124510E+02  -0.569662E-07   0.102218E-06  -0.569662E-07   0.292235E-08
  1218   0.105809E+04  -0.202772E+01   0.110560E-06  -0.202772E+01   0.125651E+02  -0.608522E-07   0.110560E-06  -0.608522E-07   0.291689E-08
  1219   0.105422E+04  -0.136226E+01   0.119004E-06  -0.136226E+01   0.126813E+02  -0.647140E-07   0.119004E-06  -0.647140E-07   0.291145E-08
  1220   0.105038E+04  -0.711215E+00   0.127552E-06  -0.711215E+00   0.128012E+02  -0.685515E-07   0.127552E-06  -0.685515E-07   0.290601E-08
  1221   0.104649E+04  -0.734126E-01   0.136200E-06  -0.734126E-01   0.129240E+02  -0.723644E-07   0.136200E-06  -0.723644E-07   0.290059E-08
  1222   0.104254E+04   0.549367E+00   0.144950E-06   0.549367E+00   0.130512E+02  -0.761527E-07   0.144950E-06  -0.761527E-07   0.289518E-08
  1223   0.103854E+04   0.115980E+01   0.153800E-06   0.115980E+01   0.131815E+02  -0.799160E-07   0.153800E-06  -0.799160E-07   0.288978E-08
  1224   0.103448E+04   0.175387E+01   0.162749E-06   0.175387E+01   0.133132E+02  -0.836543E-07   0.162749E-06  -0.836543E-07   0.288440E-08
  1225   0.103044E+04   0.233350E+01   0.171798E-06   0.233350E+01   0.134495E+02  -0.873674E-07   0.171798E-06  -0.873674E-07   0.287902E-08
  1226   0.102635E+04   0.289915E+01   0.180945E-06   0.289915E+01   0.135881E+02  -0.910550E-07   0.180945E-06  -0.910550E-07   0.287366E-08
  1227   0.102228E+04   0.344903E+01   0.190190E-06   0.344903E+01   0.137299E+02  -0.947169E-07   0.190190E-06  -0.947169E-07   0.286831E-08
  1228   0.101808E+04   0.398433E+01   0.199531E-06   0.398433E+01   0.138747E+02  -0.983531E-07   0.199531E-06  -0.983531E-07   0.286298E-08
  1229   0.101390E+04   0.450326E+01   0.208969E-06   0.450326E+01   0.140220E+02  -0.101963E-06   0.208969E-06  -0.101963E-06   0.285765E-08
  1230   0.100951E+04   0.500776E+01   0.218503E-06   0.500776E+01   0.141717E+02  -0.105547E-06   0.218503E-06  -0.105547E-06   0.285234E-08
  1231   0.100522E+04   0.549603E+01   0.228132E-06   0.549603E+01   0.143247E+02  -0.109105E-06   0.228132E-06  -0.109105E-06   0.284704E-08
  1232   0.100087E+04   0.596928E+01   0.237855E-06   0.596928E+01   0.144794E+02  -0.112636E-06   0.237855E-06  -0.112636E-06   0.284175E-08
  1233   0.996611E+03   0.642496E+01   0.247672E-06   0.642496E+01   0.146382E+02  -0.116140E-06   0.247672E-06  -0.116140E-06   0.283647E-08
  1234   0.992224E+03   0.686576E+01   0.257582E-06   0.686576E+01   0.147981E+02  -0.119618E-06   0.257582E-06  -0.119618E-06   0.283121E-08
  1235   0.988077E+03   0.728989E+01   0.267584E-06   0.728989E+01   0.149612E+02  -0.123068E-06   0.267584E-06  -0.123068E-06   0.282595E-08
  1236   0.983725E+03   0.769780E+01   0.277678E-06   0.769780E+01   0.151256E+02  -0.126492E-06   0.277678E-06  -0.126492E-06   0.282071E-08
  1237   0.979317E+03   0.808844E+01   0.287864E-06   0.808844E+01   0.152926E+02  -0.129887E-06   0.287864E-06  -0.129887E-06   0.281548E-08
  1238   0.974926E+03   0.846225E+01   0.298139E-06   0.846225E+01   0.154623E+02  -0.133255E-06   0.298139E-06  -0.133255E-06   0.281026E-08
  1239   0.970477E+03   0.881895E+01   0.308505E-06   0.881895E+01   0.156332E+02  -0.136596E-06   0.308505E-06  -0.136596E-06   0.280506E-08
  1240   0.965971E+03   0.915972E+01   0.318959E-06   0.915972E+01   0.158069E+02  -0.139908E-06   0.318959E-06  -0.139908E-06   0.279986E-08
  1241   0.961556E+03   0.948278E+01   0.329503E-06   0.948278E+01   0.159818E+02  -0.143192E-06   0.329503E-06  -0.143192E-06   0.279468E-08
  1242   0.957008E+03   0.979004E+01   0.340134E-06   0.979004E+01   0.161604E+02  -0.146447E-06   0.340134E-06  -0.146447E-06   0.278951E-08
  1243   0.952477E+03   0.100780E+02   0.350852E-06   0.100780E+02   0.163388E+02  -0.149675E-06   0.350852E-06  -0.149675E-06   0.278435E-08
  1244   0.947962E+03   0.103502E+02   0.361656E-06   0.103502E+02   0.165208E+02  -0.152873E-06   0.361656E-06  -0.152873E-06   0.277920E-08
  1245   0.943463E+03   0.106047E+02   0.372547E-06   0.106047E+02   0.167042E+02  -0.156042E-06   0.372547E-06  -0.156042E-06   0.277407E-08
  1246   0.938905E+03   0.108429E+02   0.383522E-06   0.108429E+02   0.168883E+02  -0.159183E-06   0.383522E-06  -0.159183E-06   0.276894E-08
  1247   0.934287E+03   0.110629E+02   0.394583E-06   0.110629E+02   0.170746E+02  -0.162294E-06   0.394583E-06  -0.162294E-06   0.276383E-08
  1248   0.929686E+03   0.112651E+02   0.405727E-06   0.112651E+02   0.172625E+02  -0.165375E-06   0.405727E-06  -0.165375E-06   0.275872E-08
  1249   0.925099E+03   0.114501E+02   0.416954E-06   0.114501E+02   0.174533E+02  -0.168427E-06   0.416954E-06  -0.168427E-06   0.275363E-08
  1250   0.920526E+03   0.116175E+02   0.428264E-06   0.116175E+02   0.176443E+02  -0.171449E-06   0.428264E-06  -0.171449E-06   0.274855E-08
  1251   0.915895E+03   0.117671E+02   0.439655E-06   0.117671E+02   0.178360E+02  -0.174441E-06   0.439655E-06  -0.174441E-06   0.274349E-08
  1252   0.911352E+03   0.118989E+02   0.451125E-06   0.118989E+02   0.180308E+02  -0.177403E-06   0.451125E-06  -0.177403E-06   0.273843E-08
  1253   0.906678E+03   0.120133E+02   0.462670E-06   0.120133E+02   0.182257E+02  -0.180335E-06   0.462670E-06  -0.180335E-06   0.273338E-08
  1254   0.902021E+03   0.121104E+02   0.474288E-06   0.121104E+02   0.184212E+02  -0.183236E-06   0.474288E-06  -0.183236E-06   0.272835E-08
  1255   0.897382E+03   0.121899E+02   0.485975E-06   0.121899E+02   0.186189E+02  -0.186107E-06   0.485975E-06  -0.186107E-06   0.272333E-08
  1256   0.892836E+03   0.122522E+02   0.497727E-06   0.122522E+02   0.188166E+02  -0.188946E-06   0.497727E-06  -0.188946E-06   0.271831E-08
  1257   0.888237E+03   0.122974E+02   0.509541E-06   0.122974E+02   0.190155E+02  -0.191755E-06   0.509541E-06  -0.191755E-06   0.271331E-08
  1258   0.883583E+03   0.123254E+02   0.521415E-06   0.123254E+02   0.192143E+02  -0.194532E-06   0.521415E-06  -0.194532E-06   0.270832E-08
  1259   0.878952E+03   0.123364E+02   0.533345E-06   0.123364E+02   0.194144E+02  -0.197279E-06   0.533345E-06  -0.197279E-06   0.270334E-08
  1260   0.874343E+03   0.123306E+02   0.545328E-06   0.123306E+02   0.196142E+02  -0.199994E-06   0.545328E-06  -0.199994E-06   0.269838E-08
  1261   0.869757E+03   0.123080E+02   0.557360E-06   0.123080E+02   0.198152E+02  -0.202677E-06   0.557360E-06  -0.202677E-06   0.269342E-08
  1262   0.865196E+03   0.122689E+02   0.569438E-06   0.122689E+02   0.200165E+02  -0.205328E-06   0.569438E-06  -0.205328E-06   0.268847E-08
  1263   0.860661E+03   0.122130E+02   0.581559E-06   0.122130E+02   0.202175E+02  -0.207948E-06   0.581559E-06  -0.207948E-06   0.268354E-08
  1264   0.856077E+03   0.121404E+02   0.593720E-06   0.121404E+02   0.204188E+02  -0.210536E-06   0.593720E-06  -0.210536E-06   0.267861E-08
  1265   0.851595E+03   0.120516E+02   0.605918E-06   0.120516E+02   0.206197E+02  -0.213091E-06   0.605918E-06  -0.213091E-06   0.267370E-08
  1266   0.847067E+03   0.119466E+02   0.618149E-06   0.119466E+02   0.208207E+02  -0.215614E-06   0.618149E-06  -0.215614E-06   0.266880E-08
  1267   0.842567E+03   0.118253E+02   0.630410E-06   0.118253E+02   0.210205E+02  -0.218105E-06   0.630410E-06  -0.218105E-06   0.266391E-08
  1268   0.838105E+03   0.116879E+02   0.642697E-06   0.116879E+02   0.212219E+02  -0.220563E-06   0.642697E-06  -0.220563E-06   0.265903E-08
