#    L    TT             EE             BB             TE             PP             TP             EP          
  1020   0.983514E+03   0.419621E+02   0.000000E+00  -0.837030E+01   0.448399E-08   0.115597E-05   0.615832E-06
  1021   0.980085E+03   0.419745E+02   0.000000E+00  -0.975943E+01   0.447466E-08   0.112406E-05   0.616181E-06
  1022   0.976753E+03   0.419818E+02   0.000000E+00  -0.111472E+02   0.446535E-08   0.109253E-05   0.616491E-06
  1023   0.973593E+03   0.419826E+02   0.000000E+00  -0.125306E+02   0.445606E-08   0.106135E-05   0.616762E-06
  1024   0.970532E+03   0.419774E+02   0.000000E+00  -0.139130E+02   0.444680E-08   0.103053E-05   0.616991E-06
  1025   0.967573E+03   0.419677E+02   0.000000E+00  -0.152892E+02   0.443756E-08   0.100005E-05   0.617177E-06
  1026   0.965013E+03   0.419511E+02   0.000000E+00  -0.166636E+02   0.442834E-08   0.969905E-06   0.617320E-06
  1027   0.962335E+03   0.419306E+02   0.000000E+00  -0.180336E+02   0.441915E-08   0.940095E-06   0.617416E-06
  1028   0.959762E+03   0.419039E+02   0.000000E+00  -0.193977E+02   0.440998E-08   0.910611E-06   0.617465E-06
  1029   0.957371E+03   0.418708E+02   0.000000E+00  -0.207579E+02   0.440083E-08   0.881446E-06   0.617465E-06
  1030   0.955089E+03   0.418328E+02   0.000000E+00  -0.221120E+02   0.439171E-08   0.852593E-06   0.617415E-06
  1031   0.952768E+03   0.417890E+02   0.000000E+00  -0.234582E+02   0.438261E-08   0.824044E-06   0.617314E-06
  1032   0.950783E+03   0.417379E+02   0.000000E+00  -0.248017E+02   0.437353E-08   0.795795E-06   0.617159E-06
  1033   0.948836E+03   0.416824E+02   0.000000E+00  -0.261370E+02   0.436447E-08   0.767837E-06   0.616950E-06
  1034   0.947153E+03   0.416224E+02   0.000000E+00  -0.274641E+02   0.435544E-08   0.740164E-06   0.616685E-06
  1035   0.945512E+03   0.415556E+02   0.000000E+00  -0.287842E+02   0.434643E-08   0.712770E-06   0.616362E-06
  1036   0.943989E+03   0.414826E+02   0.000000E+00  -0.300965E+02   0.433744E-08   0.685647E-06   0.615980E-06
  1037   0.942586E+03   0.414049E+02   0.000000E+00  -0.314001E+02   0.432847E-08   0.658790E-06   0.615537E-06
  1038   0.941378E+03   0.413223E+02   0.000000E+00  -0.326949E+02   0.431953E-08   0.632191E-06   0.615033E-06
  1039   0.940293E+03   0.412334E+02   0.000000E+00  -0.339770E+02   0.431061E-08   0.605843E-06   0.614464E-06
  1040   0.939184E+03   0.411387E+02   0.000000E+00  -0.352514E+02   0.430171E-08   0.579741E-06   0.613831E-06
  1041   0.938349E+03   0.410397E+02   0.000000E+00  -0.365129E+02   0.429283E-08   0.553876E-06   0.613132E-06
  1042   0.937567E+03   0.409341E+02   0.000000E+00  -0.377657E+02   0.428398E-08   0.528244E-06   0.612365E-06
  1043   0.936914E+03   0.408232E+02   0.000000E+00  -0.390051E+02   0.427515E-08   0.502836E-06   0.611528E-06
  1044   0.936466E+03   0.407064E+02   0.000000E+00  -0.402349E+02   0.426634E-08   0.477646E-06   0.610620E-06
  1045   0.936001E+03   0.405863E+02   0.000000E+00  -0.414549E+02   0.425755E-08   0.452668E-06   0.609640E-06
  1046   0.935744E+03   0.404593E+02   0.000000E+00  -0.426574E+02   0.424878E-08   0.427895E-06   0.608587E-06
  1047   0.935622E+03   0.403268E+02   0.000000E+00  -0.438572E+02   0.424004E-08   0.403319E-06   0.607457E-06
  1048   0.935488E+03   0.401894E+02   0.000000E+00  -0.450393E+02   0.423131E-08   0.378936E-06   0.606252E-06
  1049   0.935567E+03   0.400470E+02   0.000000E+00  -0.462035E+02   0.422261E-08   0.354737E-06   0.604968E-06
  1050   0.935711E+03   0.398989E+02   0.000000E+00  -0.473572E+02   0.421393E-08   0.330715E-06   0.603604E-06
  1051   0.935996E+03   0.397456E+02   0.000000E+00  -0.485001E+02   0.420527E-08   0.306867E-06   0.602159E-06
  1052   0.936422E+03   0.395872E+02   0.000000E+00  -0.496246E+02   0.419664E-08   0.283193E-06   0.600635E-06
  1053   0.936841E+03   0.394237E+02   0.000000E+00  -0.507376E+02   0.418802E-08   0.259696E-06   0.599031E-06
  1054   0.937402E+03   0.392557E+02   0.000000E+00  -0.518389E+02   0.417942E-08   0.236377E-06   0.597351E-06
  1055   0.938031E+03   0.390832E+02   0.000000E+00  -0.529207E+02   0.417085E-08   0.213241E-06   0.595593E-06
  1056   0.938801E+03   0.389055E+02   0.000000E+00  -0.539900E+02   0.416230E-08   0.190290E-06   0.593761E-06
  1057   0.939713E+03   0.387233E+02   0.000000E+00  -0.550392E+02   0.415377E-08   0.167526E-06   0.591855E-06
  1058   0.940841E+03   0.385373E+02   0.000000E+00  -0.560752E+02   0.414526E-08   0.144952E-06   0.589876E-06
  1059   0.941963E+03   0.383461E+02   0.000000E+00  -0.570903E+02   0.413677E-08   0.122571E-06   0.587826E-06
  1060   0.943154E+03   0.381503E+02   0.000000E+00  -0.580916E+02   0.412830E-08   0.100385E-06   0.585706E-06
  1061   0.944412E+03   0.379513E+02   0.000000E+00  -0.590714E+02   0.411985E-08   0.783972E-07   0.583516E-06
  1062   0.945813E+03   0.377478E+02   0.000000E+00  -0.600366E+02   0.411143E-08   0.566103E-07   0.581259E-06
  1063   0.947133E+03   0.375404E+02   0.000000E+00  -0.609796E+02   0.410302E-08   0.350267E-07   0.578936E-06
  1064   0.948671E+03   0.373290E+02   0.000000E+00  -0.619148E+02   0.409464E-08   0.136493E-07   0.576547E-06
  1065   0.950277E+03   0.371130E+02   0.000000E+00  -0.628271E+02   0.408627E-08  -0.751935E-08   0.574094E-06
  1066   0.951877E+03   0.368938E+02   0.000000E+00  -0.637160E+02   0.407793E-08  -0.284765E-07   0.571577E-06
  1067   0.953695E+03   0.366714E+02   0.000000E+00  -0.645813E+02   0.406961E-08  -0.492196E-07   0.569000E-06
  1068   0.955508E+03   0.364449E+02   0.000000E+00  -0.654301E+02   0.406131E-08  -0.697458E-07   0.566362E-06
  1069   0.957389E+03   0.362160E+02   0.000000E+00  -0.662694E+02   0.405302E-08  -0.900525E-07   0.563664E-06
  1070   0.959414E+03   0.359822E+02   0.000000E+00  -0.670840E+02   0.404476E-08  -0.110137E-06   0.560909E-06
  1071   0.961360E+03   0.357466E+02   0.000000E+00  -0.678736E+02   0.403652E-08  -0.129997E-06   0.558097E-06
  1072   0.963449E+03   0.355070E+02   0.000000E+00  -0.686378E+02   0.402830E-08  -0.149629E-06   0.555229E-06
  1073   0.965682E+03   0.352647E+02   0.000000E+00  -0.693838E+02   0.402010E-08  -0.169031E-06   0.552307E-06
  1074   0.967836E+03   0.350198E+02   0.000000E+00  -0.701111E+02   0.401192E-08  -0.188200E-06   0.549332E-06
  1075   0.970134E+03   0.347707E+02   0.000000E+00  -0.708195E+02   0.400376E-08  -0.207134E-06   0.546305E-06
  1076   0.972428E+03   0.345197E+02   0.000000E+00  -0.715011E+02   0.399562E-08  -0.225829E-06   0.543227E-06
  1077   0.974866E+03   0.342661E+02   0.000000E+00  -0.721705E+02   0.398750E-08  -0.244284E-06   0.540100E-06
  1078   0.977225E+03   0.340104E+02   0.000000E+00  -0.727976E+02   0.397940E-08  -0.262495E-06   0.536924E-06
  1079   0.979655E+03   0.337512E+02   0.000000E+00  -0.734193E+02   0.397132E-08  -0.280460E-06   0.533702E-06
  1080   0.982229E+03   0.334893E+02   0.000000E+00  -0.740202E+02   0.396326E-08  -0.298175E-06   0.530434E-06
  1081   0.984725E+03   0.332268E+02   0.000000E+00  -0.745927E+02   0.395522E-08  -0.315640E-06   0.527121E-06
  1082   0.987291E+03   0.329616E+02   0.000000E+00  -0.751438E+02   0.394720E-08  -0.332850E-06   0.523765E-06
  1083   0.989928E+03   0.326934E+02   0.000000E+00  -0.756732E+02   0.393920E-08  -0.349803E-06   0.520366E-06
  1084   0.992636E+03   0.324240E+02   0.000000E+00  -0.761806E+02   0.393122E-08  -0.366496E-06   0.516927E-06
  1085   0.995341E+03   0.321524E+02   0.000000E+00  -0.766581E+02   0.392326E-08  -0.382927E-06   0.513448E-06
  1086   0.998116E+03   0.318794E+02   0.000000E+00  -0.771277E+02   0.391532E-08  -0.399093E-06   0.509930E-06
  1087   0.100089E+04   0.316049E+02   0.000000E+00  -0.775519E+02   0.390740E-08  -0.414992E-06   0.506376E-06
  1088   0.100366E+04   0.313268E+02   0.000000E+00  -0.779676E+02   0.389949E-08  -0.430620E-06   0.502785E-06
  1089   0.100650E+04   0.310487E+02   0.000000E+00  -0.783521E+02   0.389161E-08  -0.445975E-06   0.499160E-06
  1090   0.100933E+04   0.307692E+02   0.000000E+00  -0.787273E+02   0.388374E-08  -0.461055E-06   0.495500E-06
  1091   0.101224E+04   0.304873E+02   0.000000E+00  -0.790631E+02   0.387590E-08  -0.475856E-06   0.491809E-06
  1092   0.101522E+04   0.302039E+02   0.000000E+00  -0.793816E+02   0.386807E-08  -0.490376E-06   0.488086E-06
  1093   0.101813E+04   0.299205E+02   0.000000E+00  -0.796749E+02   0.386027E-08  -0.504613E-06   0.484333E-06
  1094   0.102096E+04   0.296347E+02   0.000000E+00  -0.799502E+02   0.385248E-08  -0.518563E-06   0.480552E-06
  1095   0.102400E+04   0.293496E+02   0.000000E+00  -0.802070E+02   0.384471E-08  -0.532224E-06   0.476743E-06
  1096   0.102697E+04   0.290614E+02   0.000000E+00  -0.804303E+02   0.383696E-08  -0.545593E-06   0.472908E-06
  1097   0.102994E+04   0.287730E+02   0.000000E+00  -0.806270E+02   0.382923E-08  -0.558668E-06   0.469048E-06
  1098   0.103298E+04   0.284844E+02   0.000000E+00  -0.808042E+02   0.382152E-08  -0.571446E-06   0.465164E-06
  1099   0.103602E+04   0.281949E+02   0.000000E+00  -0.809617E+02   0.381383E-08  -0.583924E-06   0.461257E-06
  1100   0.103906E+04   0.279052E+02   0.000000E+00  -0.810916E+02   0.380615E-08  -0.596100E-06   0.457329E-06
  1101   0.104210E+04   0.276138E+02   0.000000E+00  -0.811988E+02   0.379850E-08  -0.607971E-06   0.453381E-06
  1102   0.104528E+04   0.273221E+02   0.000000E+00  -0.812809E+02   0.379086E-08  -0.619540E-06   0.449413E-06
  1103   0.104831E+04   0.270304E+02   0.000000E+00  -0.813405E+02   0.378324E-08  -0.630808E-06   0.445425E-06
  1104   0.105141E+04   0.267393E+02   0.000000E+00  -0.813761E+02   0.377564E-08  -0.641778E-06   0.441417E-06
  1105   0.105443E+04   0.264474E+02   0.000000E+00  -0.813897E+02   0.376806E-08  -0.652451E-06   0.437391E-06
  1106   0.105751E+04   0.261547E+02   0.000000E+00  -0.813794E+02   0.376050E-08  -0.662831E-06   0.433346E-06
  1107   0.106059E+04   0.258629E+02   0.000000E+00  -0.813467E+02   0.375295E-08  -0.672920E-06   0.429282E-06
  1108   0.106365E+04   0.255705E+02   0.000000E+00  -0.812920E+02   0.374543E-08  -0.682719E-06   0.425199E-06
  1109   0.106663E+04   0.252767E+02   0.000000E+00  -0.812144E+02   0.373792E-08  -0.692231E-06   0.421099E-06
  1110   0.106968E+04   0.249861E+02   0.000000E+00  -0.811152E+02   0.373043E-08  -0.701459E-06   0.416981E-06
  1111   0.107263E+04   0.246957E+02   0.000000E+00  -0.809933E+02   0.372296E-08  -0.710404E-06   0.412845E-06
  1112   0.107572E+04   0.244057E+02   0.000000E+00  -0.808509E+02   0.371551E-08  -0.719069E-06   0.408692E-06
  1113   0.107865E+04   0.241175E+02   0.000000E+00  -0.806855E+02   0.370807E-08  -0.727456E-06   0.404522E-06
  1114   0.108156E+04   0.238290E+02   0.000000E+00  -0.804998E+02   0.370065E-08  -0.735568E-06   0.400335E-06
  1115   0.108452E+04   0.235424E+02   0.000000E+00  -0.802936E+02   0.369326E-08  -0.743406E-06   0.396131E-06
  1116   0.108747E+04   0.232571E+02   0.000000E+00  -0.800660E+02   0.368588E-08  -0.750973E-06   0.391911E-06
  1117   0.109032E+04   0.229731E+02   0.000000E+00  -0.798183E+02   0.367851E-08  -0.758271E-06   0.387675E-06
  1118   0.109315E+04   0.226911E+02   0.000000E+00  -0.795487E+02   0.367117E-08  -0.765303E-06   0.383424E-06
  1119   0.109603E+04   0.224099E+02   0.000000E+00  -0.792600E+02   0.366384E-08  -0.772070E-06   0.379157E-06
  1120   0.109881E+04   0.221308E+02   0.000000E+00  -0.789513E+02   0.365653E-08  -0.778575E-06   0.374874E-06
  1121   0.110157E+04   0.218532E+02   0.000000E+00  -0.786216E+02   0.364924E-08  -0.784821E-06   0.370577E-06
  1122   0.110431E+04   0.215772E+02   0.000000E+00  -0.782736E+02   0.364196E-08  -0.790809E-06   0.366265E-06
  1123   0.110694E+04   0.213043E+02   0.000000E+00  -0.779064E+02   0.363471E-08  -0.796541E-06   0.361938E-06
  1124   0.110961E+04   0.210322E+02   0.000000E+00  -0.775199E+02   0.362747E-08  -0.802021E-06   0.357598E-06
  1125   0.111218E+04   0.207626E+02   0.000000E+00  -0.771137E+02   0.362025E-08  -0.807250E-06   0.353243E-06
  1126   0.111473E+04   0.204955E+02   0.000000E+00  -0.766899E+02   0.361305E-08  -0.812231E-06   0.348875E-06
  1127   0.111724E+04   0.202302E+02   0.000000E+00  -0.762476E+02   0.360586E-08  -0.816965E-06   0.344493E-06
  1128   0.111971E+04   0.199683E+02   0.000000E+00  -0.757879E+02   0.359869E-08  -0.821456E-06   0.340098E-06
  1129   0.112215E+04   0.197090E+02   0.000000E+00  -0.753093E+02   0.359154E-08  -0.825705E-06   0.335690E-06
  1130   0.112441E+04   0.194516E+02   0.000000E+00  -0.748138E+02   0.358440E-08  -0.829714E-06   0.331269E-06
  1131   0.112678E+04   0.191970E+02   0.000000E+00  -0.743018E+02   0.357729E-08  -0.833487E-06   0.326836E-06
  1132   0.112904E+04   0.189451E+02   0.000000E+00  -0.737716E+02   0.357019E-08  -0.837024E-06   0.322391E-06
  1133   0.113118E+04   0.186969E+02   0.000000E+00  -0.732254E+02   0.356311E-08  -0.840329E-06   0.317934E-06
  1134   0.113336E+04   0.184508E+02   0.000000E+00  -0.726621E+02   0.355604E-08  -0.843404E-06   0.313466E-06
  1135   0.113543E+04   0.182076E+02   0.000000E+00  -0.720822E+02   0.354899E-08  -0.846250E-06   0.308986E-06
  1136   0.113745E+04   0.179682E+02   0.000000E+00  -0.714879E+02   0.354196E-08  -0.848871E-06   0.304495E-06
  1137   0.113942E+04   0.177311E+02   0.000000E+00  -0.708758E+02   0.353495E-08  -0.851268E-06   0.299993E-06
  1138   0.114136E+04   0.174986E+02   0.000000E+00  -0.702495E+02   0.352795E-08  -0.853444E-06   0.295481E-06
  1139   0.114324E+04   0.172677E+02   0.000000E+00  -0.696066E+02   0.352097E-08  -0.855402E-06   0.290958E-06
  1140   0.114501E+04   0.170415E+02   0.000000E+00  -0.689498E+02   0.351400E-08  -0.857142E-06   0.286425E-06
  1141   0.114672E+04   0.168170E+02   0.000000E+00  -0.682775E+02   0.350706E-08  -0.858668E-06   0.281883E-06
  1142   0.114839E+04   0.165973E+02   0.000000E+00  -0.675908E+02   0.350013E-08  -0.859981E-06   0.277331E-06
  1143   0.115000E+04   0.163802E+02   0.000000E+00  -0.668903E+02   0.349321E-08  -0.861085E-06   0.272769E-06
  1144   0.115142E+04   0.161666E+02   0.000000E+00  -0.661759E+02   0.348632E-08  -0.861981E-06   0.268199E-06
  1145   0.115293E+04   0.159578E+02   0.000000E+00  -0.654473E+02   0.347943E-08  -0.862672E-06   0.263620E-06
  1146   0.115431E+04   0.157518E+02   0.000000E+00  -0.647050E+02   0.347257E-08  -0.863160E-06   0.259032E-06
  1147   0.115564E+04   0.155500E+02   0.000000E+00  -0.639495E+02   0.346572E-08  -0.863446E-06   0.254436E-06
  1148   0.115684E+04   0.153512E+02   0.000000E+00  -0.631808E+02   0.345889E-08  -0.863534E-06   0.249832E-06
  1149   0.115805E+04   0.151566E+02   0.000000E+00  -0.623999E+02   0.345208E-08  -0.863426E-06   0.245221E-06
  1150   0.115913E+04   0.149658E+02   0.000000E+00  -0.616060E+02   0.344528E-08  -0.863124E-06   0.240602E-06
  1151   0.116022E+04   0.147788E+02   0.000000E+00  -0.607997E+02   0.343850E-08  -0.862630E-06   0.235976E-06
  1152   0.116111E+04   0.145955E+02   0.000000E+00  -0.599817E+02   0.343173E-08  -0.861945E-06   0.231343E-06
  1153   0.116208E+04   0.144169E+02   0.000000E+00  -0.591529E+02   0.342498E-08  -0.861072E-06   0.226704E-06
  1154   0.116291E+04   0.142422E+02   0.000000E+00  -0.583119E+02   0.341825E-08  -0.860013E-06   0.222059E-06
  1155   0.116367E+04   0.140716E+02   0.000000E+00  -0.574610E+02   0.341153E-08  -0.858768E-06   0.217410E-06
  1156   0.116430E+04   0.139044E+02   0.000000E+00  -0.566011E+02   0.340483E-08  -0.857340E-06   0.212756E-06
  1157   0.116486E+04   0.137414E+02   0.000000E+00  -0.557308E+02   0.339814E-08  -0.855729E-06   0.208099E-06
  1158   0.116542E+04   0.135833E+02   0.000000E+00  -0.548524E+02   0.339147E-08  -0.853939E-06   0.203438E-06
  1159   0.116592E+04   0.134289E+02   0.000000E+00  -0.539652E+02   0.338482E-08  -0.851970E-06   0.198774E-06
  1160   0.116619E+04   0.132797E+02   0.000000E+00  -0.530716E+02   0.337818E-08  -0.849824E-06   0.194109E-06
  1161   0.116654E+04   0.131342E+02   0.000000E+00  -0.521695E+02   0.337156E-08  -0.847502E-06   0.189441E-06
  1162   0.116674E+04   0.129933E+02   0.000000E+00  -0.512612E+02   0.336496E-08  -0.845008E-06   0.184773E-06
  1163   0.116686E+04   0.128570E+02   0.000000E+00  -0.503467E+02   0.335837E-08  -0.842341E-06   0.180104E-06
  1164   0.116699E+04   0.127254E+02   0.000000E+00  -0.494263E+02   0.335179E-08  -0.839504E-06   0.175436E-06
  1165   0.116696E+04   0.125979E+02   0.000000E+00  -0.484999E+02   0.334523E-08  -0.836498E-06   0.170768E-06
  1166   0.116678E+04   0.124753E+02   0.000000E+00  -0.475692E+02   0.333869E-08  -0.833325E-06   0.166101E-06
  1167   0.116666E+04   0.123569E+02   0.000000E+00  -0.466342E+02   0.333216E-08  -0.829987E-06   0.161437E-06
  1168   0.116639E+04   0.122436E+02   0.000000E+00  -0.456944E+02   0.332565E-08  -0.826485E-06   0.156774E-06
  1169   0.116611E+04   0.121346E+02   0.000000E+00  -0.447527E+02   0.331916E-08  -0.822822E-06   0.152115E-06
  1170   0.116575E+04   0.120300E+02   0.000000E+00  -0.438064E+02   0.331268E-08  -0.818997E-06   0.147459E-06
  1171   0.116522E+04   0.119307E+02   0.000000E+00  -0.428584E+02   0.330621E-08  -0.815015E-06   0.142807E-06
  1172   0.116469E+04   0.118359E+02   0.000000E+00  -0.419082E+02   0.329976E-08  -0.810875E-06   0.138160E-06
  1173   0.116407E+04   0.117459E+02   0.000000E+00  -0.409558E+02   0.329333E-08  -0.806579E-06   0.133518E-06
  1174   0.116335E+04   0.116598E+02   0.000000E+00  -0.400025E+02   0.328691E-08  -0.802130E-06   0.128881E-06
  1175   0.116255E+04   0.115786E+02   0.000000E+00  -0.390482E+02   0.328050E-08  -0.797529E-06   0.124251E-06
  1176   0.116158E+04   0.115022E+02   0.000000E+00  -0.380939E+02   0.327411E-08  -0.792777E-06   0.119628E-06
  1177   0.116066E+04   0.114316E+02   0.000000E+00  -0.371391E+02   0.326774E-08  -0.787877E-06   0.115013E-06
  1178   0.115958E+04   0.113645E+02   0.000000E+00  -0.361846E+02   0.326138E-08  -0.782829E-06   0.110405E-06
  1179   0.115855E+04   0.113041E+02   0.000000E+00  -0.352309E+02   0.325504E-08  -0.777636E-06   0.105806E-06
  1180   0.115735E+04   0.112481E+02   0.000000E+00  -0.342781E+02   0.324871E-08  -0.772299E-06   0.101216E-06
  1181   0.115612E+04   0.111958E+02   0.000000E+00  -0.333268E+02   0.324240E-08  -0.766820E-06   0.966360E-07
  1182   0.115473E+04   0.111489E+02   0.000000E+00  -0.323774E+02   0.323610E-08  -0.761200E-06   0.920661E-07
  1183   0.115330E+04   0.111067E+02   0.000000E+00  -0.314301E+02   0.322981E-08  -0.755442E-06   0.875071E-07
  1184   0.115177E+04   0.110686E+02   0.000000E+00  -0.304853E+02   0.322354E-08  -0.749546E-06   0.829594E-07
  1185   0.115022E+04   0.110367E+02   0.000000E+00  -0.295433E+02   0.321729E-08  -0.743515E-06   0.784237E-07
  1186   0.114855E+04   0.110090E+02   0.000000E+00  -0.286046E+02   0.321105E-08  -0.737350E-06   0.739005E-07
  1187   0.114686E+04   0.109863E+02   0.000000E+00  -0.276694E+02   0.320483E-08  -0.731052E-06   0.693905E-07
  1188   0.114506E+04   0.109679E+02   0.000000E+00  -0.267382E+02   0.319862E-08  -0.724624E-06   0.648940E-07
  1189   0.114315E+04   0.109546E+02   0.000000E+00  -0.258110E+02   0.319242E-08  -0.718067E-06   0.604118E-07
  1190   0.114121E+04   0.109458E+02   0.000000E+00  -0.248884E+02   0.318624E-08  -0.711383E-06   0.559444E-07
  1191   0.113915E+04   0.109423E+02   0.000000E+00  -0.239704E+02   0.318008E-08  -0.704573E-06   0.514923E-07
  1192   0.113706E+04   0.109435E+02   0.000000E+00  -0.230575E+02   0.317393E-08  -0.697639E-06   0.470561E-07
  1193   0.113485E+04   0.109493E+02   0.000000E+00  -0.221498E+02   0.316779E-08  -0.690582E-06   0.426364E-07
  1194   0.113261E+04   0.109599E+02   0.000000E+00  -0.212475E+02   0.316167E-08  -0.683405E-06   0.382337E-07
  1195   0.113032E+04   0.109753E+02   0.000000E+00  -0.203510E+02   0.315556E-08  -0.676109E-06   0.338487E-07
  1196   0.112784E+04   0.109964E+02   0.000000E+00  -0.194609E+02   0.314947E-08  -0.668696E-06   0.294818E-07
  1197   0.112539E+04   0.110210E+02   0.000000E+00  -0.185769E+02   0.314339E-08  -0.661167E-06   0.251336E-07
  1198   0.112282E+04   0.110507E+02   0.000000E+00  -0.177006E+02   0.313732E-08  -0.653524E-06   0.208047E-07
  1199   0.112020E+04   0.110848E+02   0.000000E+00  -0.168297E+02   0.313127E-08  -0.645768E-06   0.164956E-07
  1200   0.111746E+04   0.111242E+02   0.000000E+00  -0.159661E+02   0.312523E-08  -0.637902E-06   0.122070E-07
  1201   0.111475E+04   0.111673E+02   0.000000E+00  -0.151105E+02   0.311921E-08  -0.629926E-06   0.793931E-08
  1202   0.111183E+04   0.112166E+02   0.000000E+00  -0.142617E+02   0.311320E-08  -0.621842E-06   0.369276E-08
  1203   0.110894E+04   0.112697E+02   0.000000E+00  -0.134216E+02   0.310721E-08  -0.613650E-06  -0.532451E-09
  1204   0.110593E+04   0.113274E+02   0.000000E+00  -0.125896E+02   0.310123E-08  -0.605351E-06  -0.473615E-08
  1205   0.110287E+04   0.113884E+02   0.000000E+00  -0.117668E+02   0.309526E-08  -0.596944E-06  -0.891815E-08
  1206   0.109976E+04   0.114547E+02   0.000000E+00  -0.109528E+02   0.308931E-08  -0.588432E-06  -0.130783E-07
  1207   0.109667E+04   0.115251E+02   0.000000E+00  -0.101494E+02   0.308337E-08  -0.579814E-06  -0.172163E-07
  1208   0.109345E+04   0.116003E+02   0.000000E+00  -0.935455E+01   0.307745E-08  -0.571091E-06  -0.213322E-07
  1209   0.109011E+04   0.116788E+02   0.000000E+00  -0.857013E+01   0.307154E-08  -0.562264E-06  -0.254256E-07
  1210   0.108679E+04   0.117614E+02   0.000000E+00  -0.779715E+01   0.306564E-08  -0.553333E-06  -0.294965E-07
  1211   0.108335E+04   0.118488E+02   0.000000E+00  -0.703518E+01   0.305976E-08  -0.544298E-06  -0.335446E-07
  1212   0.107993E+04   0.119396E+02   0.000000E+00  -0.628376E+01   0.305389E-08  -0.535161E-06  -0.375697E-07
  1213   0.107638E+04   0.120339E+02   0.000000E+00  -0.554319E+01   0.304803E-08  -0.525922E-06  -0.415717E-07
  1214   0.107286E+04   0.121331E+02   0.000000E+00  -0.481527E+01   0.304219E-08  -0.516581E-06  -0.455504E-07
  1215   0.106928E+04   0.122350E+02   0.000000E+00  -0.409953E+01   0.303636E-08  -0.507139E-06  -0.495057E-07
  1216   0.106565E+04   0.123413E+02   0.000000E+00  -0.339629E+01   0.303055E-08  -0.497597E-06  -0.534373E-07
  1217   0.106182E+04   0.124510E+02   0.000000E+00  -0.270509E+01   0.302474E-08  -0.487956E-06  -0.573450E-07
  1218   0.105809E+04   0.125651E+02   0.000000E+00  -0.202772E+01   0.301896E-08  -0.478215E-06  -0.612287E-07
  1219   0.105422E+04   0.126813E+02   0.000000E+00  -0.136226E+01   0.301318E-08  -0.468376E-06  -0.650883E-07
  1220   0.105038E+04   0.128012E+02   0.000000E+00  -0.711214E+00   0.300742E-08  -0.458438E-06  -0.689234E-07
  1221   0.104649E+04   0.129240E+02   0.000000E+00  -0.734125E-01   0.300167E-08  -0.448404E-06  -0.727341E-07
  1222   0.104254E+04   0.130512E+02   0.000000E+00   0.549367E+00   0.299594E-08  -0.438272E-06  -0.765200E-07
  1223   0.103854E+04   0.131815E+02   0.000000E+00   0.115980E+01   0.299022E-08  -0.428044E-06  -0.802809E-07
  1224   0.103448E+04   0.133132E+02   0.000000E+00   0.175387E+01   0.298451E-08  -0.417721E-06  -0.840168E-07
  1225   0.103044E+04   0.134495E+02   0.000000E+00   0.233350E+01   0.297882E-08  -0.407302E-06  -0.877275E-07
  1226   0.102635E+04   0.135881E+02   0.000000E+00   0.289915E+01   0.297313E-08  -0.396790E-06  -0.914126E-07
  1227   0.102228E+04   0.137299E+02   0.000000E+00   0.344903E+01   0.296747E-08  -0.386183E-06  -0.950722E-07
  1228   0.101808E+04   0.138747E+02   0.000000E+00   0.398433E+01   0.296181E-08  -0.375483E-06  -0.987060E-07
  1229   0.101390E+04   0.140220E+02   0.000000E+00   0.450326E+01   0.295617E-08  -0.364690E-06  -0.102314E-06
  1230   0.100951E+04   0.141717E+02   0.000000E+00   0.500776E+01   0.295054E-08  -0.353805E-06  -0.105895E-06
  1231   0.100522E+04   0.143247E+02   0.000000E+00   0.549603E+01   0.294492E-08  -0.342829E-06  -0.109451E-06
  1232   0.100087E+04   0.144794E+02   0.000000E+00   0.596928E+01   0.293932E-08  -0.331761E-06  -0.112980E-06
  1233   0.996611E+03   0.146382E+02   0.000000E+00   0.642496E+01   0.293373E-08  -0.320604E-06  -0.116482E-06
  1234   0.992223E+03   0.147981E+02   0.000000E+00   0.686576E+01   0.292815E-08  -0.309356E-06  -0.119957E-06
  1235   0.988077E+03   0.149612E+02   0.000000E+00   0.728989E+01   0.292259E-08  -0.298019E-06  -0.123405E-06
  1236   0.983725E+03   0.151256E+02   0.000000E+00   0.769780E+01   0.291704E-08  -0.286594E-06  -0.126826E-06
  1237   0.979317E+03   0.152926E+02   0.000000E+00   0.808844E+01   0.291150E-08  -0.275081E-06  -0.130219E-06
  1238   0.974926E+03   0.154623E+02   0.000000E+00   0.846225E+01   0.290597E-08  -0.263480E-06  -0.133585E-06
  1239   0.970477E+03   0.156332E+02   0.000000E+00   0.881895E+01   0.290046E-08  -0.251792E-06  -0.136924E-06
  1240   0.965971E+03   0.158069E+02   0.000000E+00   0.915972E+01   0.289496E-08  -0.240019E-06  -0.140234E-06
  1241   0.961556E+03   0.159818E+02   0.000000E+00   0.948278E+01   0.288947E-08  -0.228159E-06  -0.143516E-06
  1242   0.957008E+03   0.161604E+02   0.000000E+00   0.979004E+01   0.288399E-08  -0.216214E-06  -0.146770E-06
  1243   0.952477E+03   0.163388E+02   0.000000E+00   0.100780E+02   0.287853E-08  -0.204185E-06  -0.149995E-06
  1244   0.947962E+03   0.165208E+02   0.000000E+00   0.103502E+02   0.287308E-08  -0.192072E-06  -0.153192E-06
