#    L    TT             EE             TE             PP             TP          
   321   0.361970E+04   0.118435E+02   0.122086E+03   0.146088E+07   0.346685E+03
   322   0.358664E+04   0.120309E+02   0.121922E+03   0.145501E+07   0.342974E+03
   323   0.355365E+04   0.122189E+02   0.121720E+03   0.144917E+07   0.339263E+03
   324   0.352074E+04   0.124081E+02   0.121475E+03   0.144337E+07   0.335553E+03
   325   0.348797E+04   0.125949E+02   0.121208E+03   0.143760E+07   0.331843E+03
   326   0.345521E+04   0.127838E+02   0.120889E+03   0.143186E+07   0.328133E+03
   327   0.342259E+04   0.129725E+02   0.120540E+03   0.142616E+07   0.324421E+03
   328   0.339012E+04   0.131602E+02   0.120161E+03   0.142049E+07   0.320709E+03
   329   0.335772E+04   0.133485E+02   0.119737E+03   0.141486E+07   0.316994E+03
   330   0.332547E+04   0.135360E+02   0.119276E+03   0.140925E+07   0.313277E+03
   331   0.329344E+04   0.137232E+02   0.118784E+03   0.140368E+07   0.309558E+03
   332   0.326148E+04   0.139111E+02   0.118262E+03   0.139814E+07   0.305835E+03
   333   0.322968E+04   0.140981E+02   0.117701E+03   0.139264E+07   0.302108E+03
   334   0.319809E+04   0.142850E+02   0.117102E+03   0.138716E+07   0.298377E+03
   335   0.316658E+04   0.144703E+02   0.116465E+03   0.138172E+07   0.294641E+03
   336   0.313529E+04   0.146554E+02   0.115797E+03   0.137630E+07   0.290901E+03
   337   0.310422E+04   0.148405E+02   0.115083E+03   0.137092E+07   0.287154E+03
   338   0.307330E+04   0.150240E+02   0.114345E+03   0.136557E+07   0.283402E+03
   339   0.304268E+04   0.152081E+02   0.113568E+03   0.136024E+07   0.279643E+03
   340   0.301220E+04   0.153907E+02   0.112766E+03   0.135495E+07   0.275877E+03
   341   0.298187E+04   0.155717E+02   0.111918E+03   0.134968E+07   0.272103E+03
   342   0.295184E+04   0.157535E+02   0.111038E+03   0.134445E+07   0.268322E+03
   343   0.292203E+04   0.159329E+02   0.110125E+03   0.133924E+07   0.264531E+03
   344   0.289252E+04   0.161115E+02   0.109180E+03   0.133406E+07   0.260732E+03
   345   0.286316E+04   0.162886E+02   0.108203E+03   0.132892E+07   0.256924E+03
   346   0.283409E+04   0.164657E+02   0.107201E+03   0.132379E+07   0.253106E+03
   347   0.280524E+04   0.166406E+02   0.106158E+03   0.131870E+07   0.249277E+03
   348   0.277670E+04   0.168139E+02   0.105083E+03   0.131363E+07   0.245437E+03
   349   0.274837E+04   0.169865E+02   0.103974E+03   0.130859E+07   0.241587E+03
   350   0.272034E+04   0.171569E+02   0.102840E+03   0.130358E+07   0.237724E+03
   351   0.269276E+04   0.173266E+02   0.101672E+03   0.129859E+07   0.233849E+03
   352   0.266525E+04   0.174947E+02   0.100471E+03   0.129363E+07   0.229964E+03
   353   0.263812E+04   0.176606E+02   0.992515E+02   0.128869E+07   0.226068E+03
   354   0.261122E+04   0.178251E+02   0.979905E+02   0.128379E+07   0.222163E+03
   355   0.258469E+04   0.179879E+02   0.967031E+02   0.127890E+07   0.218250E+03
   356   0.255847E+04   0.181493E+02   0.953967E+02   0.127404E+07   0.214331E+03
   357   0.253255E+04   0.183084E+02   0.940562E+02   0.126921E+07   0.210406E+03
   358   0.250702E+04   0.184644E+02   0.926965E+02   0.126440E+07   0.206476E+03
   359   0.248172E+04   0.186189E+02   0.913024E+02   0.125962E+07   0.202543E+03
   360   0.245681E+04   0.187718E+02   0.898852E+02   0.125487E+07   0.198607E+03
   361   0.243221E+04   0.189224E+02   0.884401E+02   0.125013E+07   0.194670E+03
   362   0.240801E+04   0.190706E+02   0.869701E+02   0.124543E+07   0.190733E+03
   363   0.238411E+04   0.192172E+02   0.854773E+02   0.124074E+07   0.186796E+03
   364   0.236061E+04   0.193599E+02   0.839578E+02   0.123608E+07   0.182862E+03
   365   0.233743E+04   0.195011E+02   0.824174E+02   0.123145E+07   0.178931E+03
   366   0.231465E+04   0.196398E+02   0.808532E+02   0.122684E+07   0.175003E+03
   367   0.229226E+04   0.197746E+02   0.792672E+02   0.122225E+07   0.171081E+03
   368   0.227013E+04   0.199078E+02   0.776607E+02   0.121769E+07   0.167166E+03
   369   0.224854E+04   0.200386E+02   0.760315E+02   0.121314E+07   0.163258E+03
   370   0.222728E+04   0.201661E+02   0.743846E+02   0.120863E+07   0.159358E+03
   371   0.220635E+04   0.202905E+02   0.727162E+02   0.120413E+07   0.155468E+03
   372   0.218583E+04   0.204124E+02   0.710307E+02   0.119966E+07   0.151589E+03
   373   0.216571E+04   0.205311E+02   0.693249E+02   0.119521E+07   0.147721E+03
   374   0.214601E+04   0.206474E+02   0.676024E+02   0.119079E+07   0.143867E+03
   375   0.212664E+04   0.207603E+02   0.658632E+02   0.118639E+07   0.140026E+03
   376   0.210775E+04   0.208708E+02   0.641071E+02   0.118200E+07   0.136201E+03
   377   0.208928E+04   0.209773E+02   0.623371E+02   0.117765E+07   0.132391E+03
   378   0.207115E+04   0.210805E+02   0.605499E+02   0.117331E+07   0.128599E+03
   379   0.205344E+04   0.211812E+02   0.587500E+02   0.116899E+07   0.124826E+03
   380   0.203622E+04   0.212793E+02   0.569350E+02   0.116470E+07   0.121072E+03
   381   0.201935E+04   0.213711E+02   0.551077E+02   0.116043E+07   0.117338E+03
   382   0.200282E+04   0.214619E+02   0.532689E+02   0.115618E+07   0.113626E+03
   383   0.198679E+04   0.215485E+02   0.514168E+02   0.115195E+07   0.109937E+03
   384   0.197126E+04   0.216311E+02   0.495552E+02   0.114774E+07   0.106271E+03
   385   0.195601E+04   0.217118E+02   0.476823E+02   0.114355E+07   0.102631E+03
   386   0.194127E+04   0.217884E+02   0.458004E+02   0.113939E+07   0.990164E+02
   387   0.192687E+04   0.218609E+02   0.439093E+02   0.113524E+07   0.954291E+02
   388   0.191291E+04   0.219300E+02   0.420103E+02   0.113111E+07   0.918700E+02
   389   0.189939E+04   0.219935E+02   0.401034E+02   0.112701E+07   0.883402E+02
   390   0.188630E+04   0.220566E+02   0.381907E+02   0.112292E+07   0.848408E+02
   391   0.187364E+04   0.221147E+02   0.362706E+02   0.111886E+07   0.813729E+02
   392   0.186135E+04   0.221709E+02   0.343459E+02   0.111481E+07   0.779376E+02
   393   0.184958E+04   0.222221E+02   0.324158E+02   0.111078E+07   0.745360E+02
   394   0.183817E+04   0.222699E+02   0.304824E+02   0.110678E+07   0.711692E+02
   395   0.182713E+04   0.223135E+02   0.285441E+02   0.110279E+07   0.678383E+02
   396   0.181661E+04   0.223536E+02   0.266044E+02   0.109882E+07   0.645443E+02
   397   0.180638E+04   0.223902E+02   0.246617E+02   0.109487E+07   0.612883E+02
   398   0.179668E+04   0.224225E+02   0.227174E+02   0.109094E+07   0.580716E+02
   399   0.178736E+04   0.224514E+02   0.207722E+02   0.108702E+07   0.548950E+02
   400   0.177841E+04   0.224767E+02   0.188268E+02   0.108313E+07   0.517598E+02
   401   0.176992E+04   0.224977E+02   0.168818E+02   0.107925E+07   0.486667E+02
   402   0.176188E+04   0.225145E+02   0.149381E+02   0.107539E+07   0.456151E+02
   403   0.175422E+04   0.225283E+02   0.129965E+02   0.107155E+07   0.426040E+02
   404   0.174694E+04   0.225379E+02   0.110586E+02   0.106773E+07   0.396324E+02
   405   0.174013E+04   0.225430E+02   0.912366E+01   0.106393E+07   0.366993E+02
   406   0.173362E+04   0.225452E+02   0.719401E+01   0.106014E+07   0.338039E+02
   407   0.172758E+04   0.225430E+02   0.526825E+01   0.105637E+07   0.309451E+02
   408   0.172193E+04   0.225370E+02   0.335095E+01   0.105262E+07   0.281219E+02
   409   0.171674E+04   0.225280E+02   0.143996E+01   0.104889E+07   0.253334E+02
   410   0.171187E+04   0.225138E+02  -0.463872E+00   0.104517E+07   0.225787E+02
   411   0.170747E+04   0.224966E+02  -0.235823E+01   0.104147E+07   0.198567E+02
   412   0.170339E+04   0.224755E+02  -0.424377E+01   0.103779E+07   0.171665E+02
   413   0.169971E+04   0.224505E+02  -0.611889E+01   0.103412E+07   0.145071E+02
   414   0.169635E+04   0.224217E+02  -0.798352E+01   0.103048E+07   0.118776E+02
   415   0.169346E+04   0.223897E+02  -0.983533E+01   0.102685E+07   0.927692E+01
   416   0.169090E+04   0.223531E+02  -0.116757E+02   0.102323E+07   0.670419E+01
   417   0.168867E+04   0.223132E+02  -0.135038E+02   0.101963E+07   0.415840E+01
   418   0.168685E+04   0.222679E+02  -0.153166E+02   0.101605E+07   0.163859E+01
   419   0.168543E+04   0.222200E+02  -0.171147E+02   0.101249E+07  -0.856208E+00
   420   0.168434E+04   0.221689E+02  -0.188980E+02   0.100894E+07  -0.332696E+01
   421   0.168366E+04   0.221137E+02  -0.206650E+02   0.100541E+07  -0.577464E+01
   422   0.168332E+04   0.220544E+02  -0.224163E+02   0.100190E+07  -0.820021E+01
   423   0.168324E+04   0.219910E+02  -0.241495E+02   0.998402E+06  -0.106046E+02
   424   0.168350E+04   0.219242E+02  -0.258654E+02   0.994920E+06  -0.129889E+02
   425   0.168418E+04   0.218533E+02  -0.275615E+02   0.991455E+06  -0.153540E+02
   426   0.168519E+04   0.217796E+02  -0.292386E+02   0.988005E+06  -0.177008E+02
   427   0.168648E+04   0.217018E+02  -0.308973E+02   0.984572E+06  -0.200303E+02
   428   0.168811E+04   0.216204E+02  -0.325338E+02   0.981154E+06  -0.223436E+02
   429   0.169001E+04   0.215355E+02  -0.341495E+02   0.977752E+06  -0.246415E+02
   430   0.169234E+04   0.214478E+02  -0.357442E+02   0.974366E+06  -0.269251E+02
   431   0.169494E+04   0.213558E+02  -0.373165E+02   0.970995E+06  -0.291952E+02
   432   0.169774E+04   0.212602E+02  -0.388669E+02   0.967640E+06  -0.314530E+02
   433   0.170097E+04   0.211625E+02  -0.403924E+02   0.964300E+06  -0.336992E+02
   434   0.170441E+04   0.210603E+02  -0.418959E+02   0.960976E+06  -0.359350E+02
   435   0.170813E+04   0.209560E+02  -0.433750E+02   0.957667E+06  -0.381613E+02
   436   0.171220E+04   0.208480E+02  -0.448297E+02   0.954373E+06  -0.403790E+02
   437   0.171656E+04   0.207362E+02  -0.462584E+02   0.951094E+06  -0.425891E+02
   438   0.172113E+04   0.206214E+02  -0.476609E+02   0.947830E+06  -0.447926E+02
   439   0.172606E+04   0.205043E+02  -0.490387E+02   0.944581E+06  -0.469904E+02
   440   0.173120E+04   0.203834E+02  -0.503887E+02   0.941346E+06  -0.491836E+02
   441   0.173664E+04   0.202595E+02  -0.517131E+02   0.938127E+06  -0.513731E+02
   442   0.174222E+04   0.201324E+02  -0.530094E+02   0.934922E+06  -0.535598E+02
   443   0.174816E+04   0.200029E+02  -0.542785E+02   0.931731E+06  -0.557447E+02
   444   0.175433E+04   0.198709E+02  -0.555186E+02   0.928555E+06  -0.579288E+02
   445   0.176072E+04   0.197343E+02  -0.567305E+02   0.925394E+06  -0.601130E+02
   446   0.176726E+04   0.195967E+02  -0.579125E+02   0.922246E+06  -0.622984E+02
   447   0.177409E+04   0.194566E+02  -0.590668E+02   0.919113E+06  -0.644859E+02
   448   0.178108E+04   0.193125E+02  -0.601919E+02   0.915994E+06  -0.666764E+02
   449   0.178837E+04   0.191666E+02  -0.612860E+02   0.912889E+06  -0.688710E+02
   450   0.179590E+04   0.190188E+02  -0.623515E+02   0.909798E+06  -0.710705E+02
   451   0.180357E+04   0.188677E+02  -0.633858E+02   0.906721E+06  -0.732756E+02
   452   0.181141E+04   0.187147E+02  -0.643911E+02   0.903657E+06  -0.754845E+02
   453   0.181954E+04   0.185598E+02  -0.653649E+02   0.900607E+06  -0.776953E+02
   454   0.182777E+04   0.184023E+02  -0.663085E+02   0.897571E+06  -0.799059E+02
   455   0.183614E+04   0.182429E+02  -0.672215E+02   0.894549E+06  -0.821144E+02
   456   0.184482E+04   0.180808E+02  -0.680971E+02   0.891540E+06  -0.843185E+02
   457   0.185351E+04   0.179176E+02  -0.689492E+02   0.888544E+06  -0.865163E+02
   458   0.186243E+04   0.177524E+02  -0.697590E+02   0.885561E+06  -0.887058E+02
   459   0.187151E+04   0.175860E+02  -0.705418E+02   0.882592E+06  -0.908848E+02
   460   0.188074E+04   0.174170E+02  -0.712915E+02   0.879637E+06  -0.930515E+02
   461   0.189005E+04   0.172467E+02  -0.720086E+02   0.876694E+06  -0.952036E+02
   462   0.189951E+04   0.170745E+02  -0.726869E+02   0.873764E+06  -0.973391E+02
   463   0.190906E+04   0.169017E+02  -0.733447E+02   0.870848E+06  -0.994561E+02
   464   0.191869E+04   0.167278E+02  -0.739521E+02   0.867944E+06  -0.101552E+03
   465   0.192840E+04   0.165526E+02  -0.745386E+02   0.865053E+06  -0.103626E+03
   466   0.193826E+04   0.163754E+02  -0.750816E+02   0.862175E+06  -0.105675E+03
   467   0.194828E+04   0.161977E+02  -0.755959E+02   0.859310E+06  -0.107697E+03
   468   0.195831E+04   0.160194E+02  -0.760737E+02   0.856458E+06  -0.109690E+03
   469   0.196841E+04   0.158391E+02  -0.765222E+02   0.853618E+06  -0.111653E+03
   470   0.197867E+04   0.156590E+02  -0.769338E+02   0.850790E+06  -0.113582E+03
   471   0.198879E+04   0.154791E+02  -0.773082E+02   0.847975E+06  -0.115477E+03
   472   0.199913E+04   0.152979E+02  -0.776527E+02   0.845173E+06  -0.117334E+03
   473   0.200948E+04   0.151161E+02  -0.779595E+02   0.842383E+06  -0.119153E+03
   474   0.201991E+04   0.149345E+02  -0.782359E+02   0.839605E+06  -0.120930E+03
   475   0.203042E+04   0.147515E+02  -0.784742E+02   0.836839E+06  -0.122665E+03
   476   0.204086E+04   0.145694E+02  -0.786765E+02   0.834086E+06  -0.124354E+03
   477   0.205131E+04   0.143867E+02  -0.788521E+02   0.831344E+06  -0.125995E+03
   478   0.206183E+04   0.142034E+02  -0.789822E+02   0.828614E+06  -0.127588E+03
   479   0.207236E+04   0.140209E+02  -0.790911E+02   0.825897E+06  -0.129129E+03
   480   0.208290E+04   0.138385E+02  -0.791593E+02   0.823191E+06  -0.130617E+03
   481   0.209344E+04   0.136563E+02  -0.791903E+02   0.820497E+06  -0.132049E+03
   482   0.210406E+04   0.134748E+02  -0.791897E+02   0.817815E+06  -0.133424E+03
   483   0.211453E+04   0.132935E+02  -0.791596E+02   0.815144E+06  -0.134740E+03
   484   0.212493E+04   0.131129E+02  -0.790938E+02   0.812485E+06  -0.135993E+03
   485   0.213549E+04   0.129324E+02  -0.789935E+02   0.809838E+06  -0.137184E+03
   486   0.214597E+04   0.127535E+02  -0.788608E+02   0.807202E+06  -0.138308E+03
   487   0.215639E+04   0.125753E+02  -0.786954E+02   0.804577E+06  -0.139365E+03
   488   0.216673E+04   0.123972E+02  -0.784963E+02   0.801963E+06  -0.140352E+03
   489   0.217708E+04   0.122205E+02  -0.782648E+02   0.799361E+06  -0.141267E+03
   490   0.218743E+04   0.120454E+02  -0.779999E+02   0.796770E+06  -0.142109E+03
   491   0.219757E+04   0.118710E+02  -0.777044E+02   0.794190E+06  -0.142874E+03
   492   0.220778E+04   0.116981E+02  -0.773773E+02   0.791622E+06  -0.143562E+03
   493   0.221792E+04   0.115252E+02  -0.770169E+02   0.789064E+06  -0.144170E+03
   494   0.222798E+04   0.113552E+02  -0.766266E+02   0.786517E+06  -0.144695E+03
   495   0.223791E+04   0.111860E+02  -0.762047E+02   0.783981E+06  -0.145137E+03
   496   0.224776E+04   0.110189E+02  -0.757525E+02   0.781455E+06  -0.145492E+03
   497   0.225753E+04   0.108533E+02  -0.752691E+02   0.778941E+06  -0.145759E+03
   498   0.226724E+04   0.106884E+02  -0.747571E+02   0.776436E+06  -0.145936E+03
   499   0.227695E+04   0.105263E+02  -0.742133E+02   0.773943E+06  -0.146021E+03
   500   0.228652E+04   0.103650E+02  -0.736420E+02   0.771460E+06  -0.146011E+03
   501   0.229586E+04   0.102065E+02  -0.730415E+02   0.768987E+06  -0.145906E+03
   502   0.230528E+04   0.100502E+02  -0.724117E+02   0.766525E+06  -0.145708E+03
   503   0.231447E+04   0.989539E+01  -0.717546E+02   0.764073E+06  -0.145418E+03
   504   0.232351E+04   0.974278E+01  -0.710686E+02   0.761632E+06  -0.145041E+03
   505   0.233262E+04   0.959317E+01  -0.703573E+02   0.759200E+06  -0.144579E+03
   506   0.234143E+04   0.944599E+01  -0.696184E+02   0.756779E+06  -0.144034E+03
   507   0.235023E+04   0.930098E+01  -0.688540E+02   0.754368E+06  -0.143410E+03
   508   0.235879E+04   0.915919E+01  -0.680631E+02   0.751967E+06  -0.142709E+03
   509   0.236727E+04   0.901970E+01  -0.672487E+02   0.749577E+06  -0.141934E+03
   510   0.237552E+04   0.888319E+01  -0.664099E+02   0.747196E+06  -0.141088E+03
   511   0.238374E+04   0.874941E+01  -0.655465E+02   0.744825E+06  -0.140174E+03
   512   0.239173E+04   0.861882E+01  -0.646599E+02   0.742464E+06  -0.139194E+03
   513   0.239963E+04   0.849122E+01  -0.637516E+02   0.740113E+06  -0.138151E+03
   514   0.240735E+04   0.836695E+01  -0.628212E+02   0.737772E+06  -0.137049E+03
   515   0.241491E+04   0.824595E+01  -0.618688E+02   0.735441E+06  -0.135890E+03
   516   0.242229E+04   0.812833E+01  -0.608956E+02   0.733120E+06  -0.134676E+03
   517   0.242942E+04   0.801427E+01  -0.599023E+02   0.730808E+06  -0.133412E+03
   518   0.243645E+04   0.790364E+01  -0.588896E+02   0.728506E+06  -0.132098E+03
   519   0.244338E+04   0.779669E+01  -0.578565E+02   0.726214E+06  -0.130739E+03
   520   0.245005E+04   0.769338E+01  -0.568059E+02   0.723931E+06  -0.129336E+03
   521   0.245647E+04   0.759381E+01  -0.557376E+02   0.721658E+06  -0.127894E+03
   522   0.246270E+04   0.749823E+01  -0.546516E+02   0.719394E+06  -0.126414E+03
   523   0.246882E+04   0.740652E+01  -0.535492E+02   0.717140E+06  -0.124899E+03
   524   0.247476E+04   0.731870E+01  -0.524311E+02   0.714895E+06  -0.123353E+03
   525   0.248036E+04   0.723496E+01  -0.512962E+02   0.712660E+06  -0.121777E+03
   526   0.248584E+04   0.715532E+01  -0.501468E+02   0.710434E+06  -0.120176E+03
   527   0.249128E+04   0.707980E+01  -0.489835E+02   0.708217E+06  -0.118551E+03
   528   0.249638E+04   0.700845E+01  -0.478076E+02   0.706010E+06  -0.116906E+03
   529   0.250128E+04   0.694157E+01  -0.466176E+02   0.703812E+06  -0.115242E+03
   530   0.250591E+04   0.687898E+01  -0.454169E+02   0.701623E+06  -0.113564E+03
   531   0.251056E+04   0.682063E+01  -0.442025E+02   0.699443E+06  -0.111874E+03
   532   0.251479E+04   0.676684E+01  -0.429781E+02   0.697272E+06  -0.110175E+03
   533   0.251881E+04   0.671750E+01  -0.417434E+02   0.695111E+06  -0.108469E+03
   534   0.252264E+04   0.667270E+01  -0.404991E+02   0.692958E+06  -0.106759E+03
   535   0.252625E+04   0.663255E+01  -0.392458E+02   0.690814E+06  -0.105048E+03
   536   0.252966E+04   0.659693E+01  -0.379834E+02   0.688679E+06  -0.103340E+03
   537   0.253293E+04   0.656593E+01  -0.367133E+02   0.686554E+06  -0.101636E+03
   538   0.253584E+04   0.653974E+01  -0.354360E+02   0.684437E+06  -0.999392E+02
   539   0.253862E+04   0.651809E+01  -0.341522E+02   0.682328E+06  -0.982531E+02
   540   0.254117E+04   0.650144E+01  -0.328624E+02   0.680229E+06  -0.965801E+02
   541   0.254344E+04   0.648939E+01  -0.315667E+02   0.678138E+06  -0.949231E+02
   542   0.254556E+04   0.648217E+01  -0.302670E+02   0.676056E+06  -0.932848E+02
   543   0.254739E+04   0.647990E+01  -0.289628E+02   0.673982E+06  -0.916681E+02
   544   0.254907E+04   0.648246E+01  -0.276550E+02   0.671918E+06  -0.900757E+02
   545   0.255045E+04   0.648986E+01  -0.263439E+02   0.669861E+06  -0.885106E+02
   546   0.255168E+04   0.650192E+01  -0.250306E+02   0.667813E+06  -0.869754E+02
   547   0.255261E+04   0.651888E+01  -0.237152E+02   0.665774E+06  -0.854730E+02
   548   0.255339E+04   0.654078E+01  -0.223986E+02   0.663743E+06  -0.840063E+02
   549   0.255393E+04   0.656763E+01  -0.210814E+02   0.661720E+06  -0.825779E+02
   550   0.255424E+04   0.659948E+01  -0.197640E+02   0.659706E+06  -0.811908E+02
