#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   175   0.504793E+04  -0.398532E+02   0.425683E-04  -0.398532E+02   0.861528E+00  -0.681847E-06   0.425683E-04  -0.681847E-06   0.646911E-07
   176   0.507343E+04  -0.393257E+02   0.425989E-04  -0.393257E+02   0.851472E+00  -0.678152E-06   0.425989E-04  -0.678152E-06   0.643065E-07
   177   0.509861E+04  -0.387733E+02   0.426147E-04  -0.387733E+02   0.841345E+00  -0.673689E-06   0.426147E-04  -0.673689E-06   0.639255E-07
   178   0.512340E+04  -0.381945E+02   0.426163E-04  -0.381945E+02   0.831363E+00  -0.668488E-06   0.426163E-04  -0.668488E-06   0.635478E-07
   179   0.514780E+04  -0.375893E+02   0.426043E-04  -0.375893E+02   0.821224E+00  -0.662577E-06   0.426043E-04  -0.662577E-06   0.631735E-07
   180   0.517195E+04  -0.369591E+02   0.425792E-04  -0.369591E+02   0.811148E+00  -0.655986E-06   0.425792E-04  -0.655986E-06   0.628026E-07
   181   0.519563E+04  -0.363038E+02   0.425416E-04  -0.363038E+02   0.801128E+00  -0.648746E-06   0.425416E-04  -0.648746E-06   0.624350E-07
   182   0.521891E+04  -0.356218E+02   0.424920E-04  -0.356218E+02   0.791234E+00  -0.640886E-06   0.424920E-04  -0.640886E-06   0.620706E-07
   183   0.524173E+04  -0.349146E+02   0.424310E-04  -0.349146E+02   0.781387E+00  -0.632436E-06   0.424310E-04  -0.632436E-06   0.617095E-07
   184   0.526422E+04  -0.341812E+02   0.423592E-04  -0.341812E+02   0.771657E+00  -0.623425E-06   0.423592E-04  -0.623425E-06   0.613516E-07
   185   0.528630E+04  -0.334240E+02   0.422772E-04  -0.334240E+02   0.762187E+00  -0.613884E-06   0.422772E-04  -0.613884E-06   0.609969E-07
   186   0.530762E+04  -0.326397E+02   0.421855E-04  -0.326397E+02   0.752831E+00  -0.603841E-06   0.421855E-04  -0.603841E-06   0.606453E-07
   187   0.532883E+04  -0.318299E+02   0.420846E-04  -0.318299E+02   0.743725E+00  -0.593327E-06   0.420846E-04  -0.593327E-06   0.602968E-07
   188   0.534956E+04  -0.309959E+02   0.419752E-04  -0.309959E+02   0.734850E+00  -0.582371E-06   0.419752E-04  -0.582371E-06   0.599514E-07
   189   0.536974E+04  -0.301362E+02   0.418578E-04  -0.301362E+02   0.726238E+00  -0.571004E-06   0.418578E-04  -0.571004E-06   0.596090E-07
   190   0.538981E+04  -0.292529E+02   0.417329E-04  -0.292529E+02   0.717936E+00  -0.559255E-06   0.417329E-04  -0.559255E-06   0.592696E-07
   191   0.540903E+04  -0.283430E+02   0.416012E-04  -0.283430E+02   0.709961E+00  -0.547153E-06   0.416012E-04  -0.547153E-06   0.589331E-07
   192   0.542792E+04  -0.274087E+02   0.414632E-04  -0.274087E+02   0.702332E+00  -0.534728E-06   0.414632E-04  -0.534728E-06   0.585996E-07
   193   0.544624E+04  -0.264512E+02   0.413195E-04  -0.264512E+02   0.695087E+00  -0.522011E-06   0.413195E-04  -0.522011E-06   0.582689E-07
   194   0.546423E+04  -0.254684E+02   0.411706E-04  -0.254684E+02   0.688251E+00  -0.509030E-06   0.411706E-04  -0.509030E-06   0.579411E-07
   195   0.548166E+04  -0.244624E+02   0.410171E-04  -0.244624E+02   0.681857E+00  -0.495817E-06   0.410171E-04  -0.495817E-06   0.576161E-07
   196   0.549852E+04  -0.234323E+02   0.408595E-04  -0.234323E+02   0.675937E+00  -0.482399E-06   0.408595E-04  -0.482399E-06   0.572939E-07
   197   0.551497E+04  -0.223796E+02   0.406985E-04  -0.223796E+02   0.670531E+00  -0.468807E-06   0.406985E-04  -0.468807E-06   0.569745E-07
   198   0.553093E+04  -0.213035E+02   0.405346E-04  -0.213035E+02   0.665656E+00  -0.455071E-06   0.405346E-04  -0.455071E-06   0.566577E-07
   199   0.554640E+04  -0.202046E+02   0.403683E-04  -0.202046E+02   0.661344E+00  -0.441221E-06   0.403683E-04  -0.441221E-06   0.563436E-07
   200   0.556138E+04  -0.190835E+02   0.402002E-04  -0.190835E+02   0.657620E+00  -0.427286E-06   0.402002E-04  -0.427286E-06   0.560321E-07
   201   0.557579E+04  -0.179395E+02   0.400308E-04  -0.179395E+02   0.654540E+00  -0.413292E-06   0.400308E-04  -0.413292E-06   0.557233E-07
   202   0.558971E+04  -0.167740E+02   0.398603E-04  -0.167740E+02   0.652110E+00  -0.399245E-06   0.398603E-04  -0.399245E-06   0.554170E-07
   203   0.560305E+04  -0.155861E+02   0.396886E-04  -0.155861E+02   0.650391E+00  -0.385150E-06   0.396886E-04  -0.385150E-06   0.551133E-07
   204   0.561575E+04  -0.143788E+02   0.395157E-04  -0.143788E+02   0.649404E+00  -0.371008E-06   0.395157E-04  -0.371008E-06   0.548121E-07
   205   0.562796E+04  -0.131497E+02   0.393418E-04  -0.131497E+02   0.649195E+00  -0.356824E-06   0.393418E-04  -0.356824E-06   0.545134E-07
   206   0.563952E+04  -0.119000E+02   0.391668E-04  -0.119000E+02   0.649802E+00  -0.342600E-06   0.391668E-04  -0.342600E-06   0.542172E-07
   207   0.565059E+04  -0.106300E+02   0.389907E-04  -0.106300E+02   0.651245E+00  -0.328339E-06   0.389907E-04  -0.328339E-06   0.539235E-07
   208   0.566093E+04  -0.934025E+01   0.388137E-04  -0.934025E+01   0.653579E+00  -0.314044E-06   0.388137E-04  -0.314044E-06   0.536322E-07
   209   0.567070E+04  -0.803100E+01   0.386356E-04  -0.803100E+01   0.656826E+00  -0.299718E-06   0.386356E-04  -0.299718E-06   0.533434E-07
   210   0.567990E+04  -0.670306E+01   0.384566E-04  -0.670306E+01   0.661037E+00  -0.285365E-06   0.384566E-04  -0.285365E-06   0.530569E-07
   211   0.568852E+04  -0.535640E+01   0.382766E-04  -0.535640E+01   0.666243E+00  -0.270987E-06   0.382766E-04  -0.270987E-06   0.527728E-07
   212   0.569643E+04  -0.399188E+01   0.380958E-04  -0.399188E+01   0.672475E+00  -0.256588E-06   0.380958E-04  -0.256588E-06   0.524911E-07
   213   0.570383E+04  -0.260937E+01   0.379141E-04  -0.260937E+01   0.679776E+00  -0.242169E-06   0.379141E-04  -0.242169E-06   0.522117E-07
   214   0.571058E+04  -0.121000E+01   0.377315E-04  -0.121000E+01   0.688139E+00  -0.227735E-06   0.377315E-04  -0.227735E-06   0.519347E-07
   215   0.571676E+04   0.205573E+00   0.375481E-04   0.205573E+00   0.697759E+00  -0.213289E-06   0.375481E-04  -0.213289E-06   0.516599E-07
   216   0.572228E+04   0.163795E+01   0.373639E-04   0.163795E+01   0.708450E+00  -0.198833E-06   0.373639E-04  -0.198833E-06   0.513874E-07
   217   0.572731E+04   0.308521E+01   0.371790E-04   0.308521E+01   0.720367E+00  -0.184371E-06   0.371790E-04  -0.184371E-06   0.511172E-07
   218   0.573168E+04   0.454766E+01   0.369933E-04   0.454766E+01   0.733512E+00  -0.169905E-06   0.369933E-04  -0.169905E-06   0.508491E-07
   219   0.573547E+04   0.602634E+01   0.368069E-04   0.602634E+01   0.747885E+00  -0.155438E-06   0.368069E-04  -0.155438E-06   0.505833E-07
   220   0.573869E+04   0.751687E+01   0.366198E-04   0.751687E+01   0.763634E+00  -0.140975E-06   0.366198E-04  -0.140975E-06   0.503197E-07
   221   0.574132E+04   0.902157E+01   0.364321E-04   0.902157E+01   0.780686E+00  -0.126516E-06   0.364321E-04  -0.126516E-06   0.500582E-07
   222   0.574338E+04   0.105390E+02   0.362438E-04   0.105390E+02   0.799189E+00  -0.112067E-06   0.362438E-04  -0.112067E-06   0.497989E-07
   223   0.574471E+04   0.120701E+02   0.360549E-04   0.120701E+02   0.819069E+00  -0.976292E-07   0.360549E-04  -0.976292E-07   0.495417E-07
   224   0.574560E+04   0.136111E+02   0.358654E-04   0.136111E+02   0.840327E+00  -0.832062E-07   0.358654E-04  -0.832062E-07   0.492866E-07
   225   0.574584E+04   0.151651E+02   0.356754E-04   0.151651E+02   0.863112E+00  -0.688009E-07   0.356754E-04  -0.688009E-07   0.490336E-07
   226   0.574550E+04   0.167285E+02   0.354849E-04   0.167285E+02   0.887424E+00  -0.544164E-07   0.354849E-04  -0.544164E-07   0.487826E-07
   227   0.574450E+04   0.183028E+02   0.352939E-04   0.183028E+02   0.913262E+00  -0.400557E-07   0.352939E-04  -0.400557E-07   0.485336E-07
   228   0.574299E+04   0.198866E+02   0.351024E-04   0.198866E+02   0.940629E+00  -0.257219E-07   0.351024E-04  -0.257219E-07   0.482867E-07
   229   0.574090E+04   0.214786E+02   0.349106E-04   0.214786E+02   0.969597E+00  -0.114180E-07   0.349106E-04  -0.114180E-07   0.480418E-07
   230   0.573815E+04   0.230795E+02   0.347183E-04   0.230795E+02   0.100017E+01   0.285306E-08   0.347183E-04   0.285306E-08   0.477988E-07
   231   0.573474E+04   0.246888E+02   0.345257E-04   0.246888E+02   0.103242E+01   0.170881E-07   0.345257E-04   0.170881E-07   0.475577E-07
   232   0.573082E+04   0.263049E+02   0.343327E-04   0.263049E+02   0.106627E+01   0.312842E-07   0.343327E-04   0.312842E-07   0.473186E-07
   233   0.572631E+04   0.279265E+02   0.341394E-04   0.279265E+02   0.110194E+01   0.454383E-07   0.341394E-04   0.454383E-07   0.470814E-07
   234   0.572107E+04   0.295544E+02   0.339459E-04   0.295544E+02   0.113930E+01   0.595473E-07   0.339459E-04   0.595473E-07   0.468461E-07
   235   0.571532E+04   0.311873E+02   0.337521E-04   0.311873E+02   0.117841E+01   0.736082E-07   0.337521E-04   0.736082E-07   0.466126E-07
   236   0.570890E+04   0.328251E+02   0.335580E-04   0.328251E+02   0.121927E+01   0.876180E-07   0.335580E-04   0.876180E-07   0.463809E-07
   237   0.570190E+04   0.344665E+02   0.333638E-04   0.344665E+02   0.126195E+01   0.101574E-06   0.333638E-04   0.101574E-06   0.461511E-07
   238   0.569431E+04   0.361115E+02   0.331694E-04   0.361115E+02   0.130654E+01   0.115472E-06   0.331694E-04   0.115472E-06   0.459231E-07
   239   0.568620E+04   0.377596E+02   0.329749E-04   0.377596E+02   0.135289E+01   0.129310E-06   0.329749E-04   0.129310E-06   0.456968E-07
   240   0.567736E+04   0.394085E+02   0.327803E-04   0.394085E+02   0.140106E+01   0.143085E-06   0.327803E-04   0.143085E-06   0.454723E-07
   241   0.566807E+04   0.410591E+02   0.325855E-04   0.410591E+02   0.145121E+01   0.156794E-06   0.325855E-04   0.156794E-06   0.452495E-07
   242   0.565819E+04   0.427107E+02   0.323908E-04   0.427107E+02   0.150318E+01   0.170434E-06   0.323908E-04   0.170434E-06   0.450284E-07
   243   0.564772E+04   0.443619E+02   0.321960E-04   0.443619E+02   0.155714E+01   0.184001E-06   0.321960E-04   0.184001E-06   0.448090E-07
   244   0.563666E+04   0.460136E+02   0.320012E-04   0.460136E+02   0.161300E+01   0.197492E-06   0.320012E-04   0.197492E-06   0.445912E-07
   245   0.562501E+04   0.476628E+02   0.318064E-04   0.476628E+02   0.167084E+01   0.210906E-06   0.318064E-04   0.210906E-06   0.443751E-07
   246   0.561284E+04   0.493111E+02   0.316117E-04   0.493111E+02   0.173065E+01   0.224238E-06   0.316117E-04   0.224238E-06   0.441607E-07
   247   0.560015E+04   0.509564E+02   0.314171E-04   0.509564E+02   0.179237E+01   0.237485E-06   0.314171E-04   0.237485E-06   0.439478E-07
   248   0.558686E+04   0.525987E+02   0.312226E-04   0.525987E+02   0.185637E+01   0.250645E-06   0.312226E-04   0.250645E-06   0.437364E-07
   249   0.557313E+04   0.542374E+02   0.310282E-04   0.542374E+02   0.192213E+01   0.263714E-06   0.310282E-04   0.263714E-06   0.435267E-07
   250   0.555880E+04   0.558712E+02   0.308340E-04   0.558712E+02   0.199008E+01   0.276690E-06   0.308340E-04   0.276690E-06   0.433184E-07
   251   0.554403E+04   0.575007E+02   0.306401E-04   0.575007E+02   0.205995E+01   0.289570E-06   0.306401E-04   0.289570E-06   0.431117E-07
   252   0.552858E+04   0.591245E+02   0.304463E-04   0.591245E+02   0.213195E+01   0.302354E-06   0.304463E-04   0.302354E-06   0.429065E-07
   253   0.551283E+04   0.607411E+02   0.302527E-04   0.607411E+02   0.220588E+01   0.315044E-06   0.302527E-04   0.315044E-06   0.427027E-07
   254   0.549648E+04   0.623504E+02   0.300593E-04   0.623504E+02   0.228205E+01   0.327640E-06   0.300593E-04   0.327640E-06   0.425005E-07
   255   0.547961E+04   0.639526E+02   0.298661E-04   0.639526E+02   0.236016E+01   0.340145E-06   0.298661E-04   0.340145E-06   0.422997E-07
   256   0.546228E+04   0.655475E+02   0.296731E-04   0.655475E+02   0.244060E+01   0.352558E-06   0.296731E-04   0.352558E-06   0.421003E-07
   257   0.544449E+04   0.671270E+02   0.294803E-04   0.671270E+02   0.252294E+01   0.364881E-06   0.294803E-04   0.364881E-06   0.419024E-07
   258   0.542617E+04   0.687036E+02   0.292877E-04   0.687036E+02   0.260755E+01   0.377114E-06   0.292877E-04   0.377114E-06   0.417059E-07
   259   0.540739E+04   0.702625E+02   0.290953E-04   0.702625E+02   0.269430E+01   0.389260E-06   0.290953E-04   0.389260E-06   0.415108E-07
   260   0.538823E+04   0.718186E+02   0.289031E-04   0.718186E+02   0.278320E+01   0.401319E-06   0.289031E-04   0.401319E-06   0.413171E-07
   261   0.536853E+04   0.733495E+02   0.287111E-04   0.733495E+02   0.287419E+01   0.413292E-06   0.287111E-04   0.413292E-06   0.411248E-07
   262   0.534829E+04   0.748775E+02   0.285192E-04   0.748775E+02   0.296749E+01   0.425181E-06   0.285192E-04   0.425181E-06   0.409339E-07
   263   0.532788E+04   0.763951E+02   0.283276E-04   0.763951E+02   0.306290E+01   0.436985E-06   0.283276E-04   0.436985E-06   0.407444E-07
   264   0.530686E+04   0.778950E+02   0.281362E-04   0.778950E+02   0.316050E+01   0.448707E-06   0.281362E-04   0.448707E-06   0.405562E-07
   265   0.528529E+04   0.793696E+02   0.279449E-04   0.793696E+02   0.326023E+01   0.460348E-06   0.279449E-04   0.460348E-06   0.403693E-07
   266   0.526341E+04   0.808413E+02   0.277538E-04   0.808413E+02   0.336232E+01   0.471908E-06   0.277538E-04   0.471908E-06   0.401838E-07
   267   0.524098E+04   0.822877E+02   0.275630E-04   0.822877E+02   0.346640E+01   0.483389E-06   0.275630E-04   0.483389E-06   0.399996E-07
   268   0.521815E+04   0.837236E+02   0.273723E-04   0.837236E+02   0.357287E+01   0.494791E-06   0.273723E-04   0.494791E-06   0.398167E-07
   269   0.519477E+04   0.851417E+02   0.271817E-04   0.851417E+02   0.368143E+01   0.506117E-06   0.271817E-04   0.506117E-06   0.396351E-07
   270   0.517114E+04   0.865419E+02   0.269914E-04   0.865419E+02   0.379217E+01   0.517366E-06   0.269914E-04   0.517366E-06   0.394548E-07
   271   0.514703E+04   0.879241E+02   0.268013E-04   0.879241E+02   0.390503E+01   0.528540E-06   0.268013E-04   0.528540E-06   0.392758E-07
   272   0.512266E+04   0.892810E+02   0.266113E-04   0.892810E+02   0.402031E+01   0.539640E-06   0.266113E-04   0.539640E-06   0.390980E-07
   273   0.509782E+04   0.906274E+02   0.264216E-04   0.906274E+02   0.413743E+01   0.550667E-06   0.264216E-04   0.550667E-06   0.389214E-07
   274   0.507264E+04   0.919410E+02   0.262320E-04   0.919410E+02   0.425699E+01   0.561623E-06   0.262320E-04   0.561623E-06   0.387461E-07
   275   0.504706E+04   0.932440E+02   0.260426E-04   0.932440E+02   0.437849E+01   0.572507E-06   0.260426E-04   0.572507E-06   0.385721E-07
   276   0.502121E+04   0.945141E+02   0.258533E-04   0.945141E+02   0.450215E+01   0.583322E-06   0.258533E-04   0.583322E-06   0.383992E-07
   277   0.499487E+04   0.957737E+02   0.256643E-04   0.957737E+02   0.462799E+01   0.594069E-06   0.256643E-04   0.594069E-06   0.382275E-07
   278   0.496827E+04   0.970004E+02   0.254754E-04   0.970004E+02   0.475595E+01   0.604748E-06   0.254754E-04   0.604748E-06   0.380571E-07
   279   0.494133E+04   0.982016E+02   0.252867E-04   0.982016E+02   0.488596E+01   0.615360E-06   0.252867E-04   0.615360E-06   0.378878E-07
   280   0.491405E+04   0.993921E+02   0.250982E-04   0.993921E+02   0.501802E+01   0.625907E-06   0.250982E-04   0.625907E-06   0.377197E-07
   281   0.488658E+04   0.100550E+03   0.249098E-04   0.100550E+03   0.515224E+01   0.636390E-06   0.249098E-04   0.636390E-06   0.375527E-07
   282   0.485861E+04   0.101682E+03   0.247217E-04   0.101682E+03   0.528831E+01   0.646810E-06   0.247217E-04   0.646810E-06   0.373868E-07
   283   0.483044E+04   0.102788E+03   0.245337E-04   0.102788E+03   0.542648E+01   0.657168E-06   0.245337E-04   0.657168E-06   0.372221E-07
   284   0.480200E+04   0.103869E+03   0.243459E-04   0.103869E+03   0.556667E+01   0.667464E-06   0.243459E-04   0.667464E-06   0.370586E-07
   285   0.477328E+04   0.104925E+03   0.241582E-04   0.104925E+03   0.570891E+01   0.677701E-06   0.241582E-04   0.677701E-06   0.368961E-07
   286   0.474421E+04   0.105947E+03   0.239707E-04   0.105947E+03   0.585304E+01   0.687879E-06   0.239707E-04   0.687879E-06   0.367347E-07
   287   0.471487E+04   0.106951E+03   0.237834E-04   0.106951E+03   0.599909E+01   0.697998E-06   0.237834E-04   0.697998E-06   0.365744E-07
   288   0.468531E+04   0.107922E+03   0.235963E-04   0.107922E+03   0.614705E+01   0.708062E-06   0.235963E-04   0.708062E-06   0.364151E-07
   289   0.465548E+04   0.108868E+03   0.234093E-04   0.108868E+03   0.629688E+01   0.718069E-06   0.234093E-04   0.718069E-06   0.362570E-07
   290   0.462544E+04   0.109787E+03   0.232225E-04   0.109787E+03   0.644843E+01   0.728022E-06   0.232225E-04   0.728022E-06   0.360998E-07
   291   0.459519E+04   0.110666E+03   0.230359E-04   0.110666E+03   0.660245E+01   0.737921E-06   0.230359E-04   0.737921E-06   0.359437E-07
   292   0.456443E+04   0.111527E+03   0.228494E-04   0.111527E+03   0.675783E+01   0.747769E-06   0.228494E-04   0.747769E-06   0.357887E-07
   293   0.453375E+04   0.112348E+03   0.226631E-04   0.112348E+03   0.691423E+01   0.757564E-06   0.226631E-04   0.757564E-06   0.356346E-07
   294   0.450272E+04   0.113150E+03   0.224770E-04   0.113150E+03   0.707313E+01   0.767310E-06   0.224770E-04   0.767310E-06   0.354816E-07
   295   0.447168E+04   0.113911E+03   0.222910E-04   0.113911E+03   0.723307E+01   0.777006E-06   0.222910E-04   0.777006E-06   0.353295E-07
   296   0.444029E+04   0.114647E+03   0.221052E-04   0.114647E+03   0.739552E+01   0.786654E-06   0.221052E-04   0.786654E-06   0.351784E-07
   297   0.440875E+04   0.115357E+03   0.219195E-04   0.115357E+03   0.755829E+01   0.796255E-06   0.219195E-04   0.796255E-06   0.350283E-07
   298   0.437691E+04   0.116026E+03   0.217341E-04   0.116026E+03   0.772360E+01   0.805810E-06   0.217341E-04   0.805810E-06   0.348791E-07
   299   0.434500E+04   0.116662E+03   0.215487E-04   0.116662E+03   0.789073E+01   0.815321E-06   0.215487E-04   0.815321E-06   0.347308E-07
   300   0.431287E+04   0.117264E+03   0.213636E-04   0.117264E+03   0.805819E+01   0.824787E-06   0.213636E-04   0.824787E-06   0.345835E-07
   301   0.428058E+04   0.117841E+03   0.211786E-04   0.117841E+03   0.822749E+01   0.834210E-06   0.211786E-04   0.834210E-06   0.344371E-07
   302   0.424822E+04   0.118392E+03   0.209937E-04   0.118392E+03   0.839789E+01   0.843585E-06   0.209937E-04   0.843585E-06   0.342916E-07
   303   0.421571E+04   0.118901E+03   0.208089E-04   0.118901E+03   0.857014E+01   0.852909E-06   0.208089E-04   0.852909E-06   0.341471E-07
   304   0.418305E+04   0.119370E+03   0.206242E-04   0.119370E+03   0.874425E+01   0.862176E-06   0.206242E-04   0.862176E-06   0.340034E-07
   305   0.415032E+04   0.119812E+03   0.204397E-04   0.119812E+03   0.891875E+01   0.871381E-06   0.204397E-04   0.871381E-06   0.338606E-07
   306   0.411743E+04   0.120220E+03   0.202551E-04   0.120220E+03   0.909437E+01   0.880521E-06   0.202551E-04   0.880521E-06   0.337187E-07
   307   0.408447E+04   0.120586E+03   0.200706E-04   0.120586E+03   0.927114E+01   0.889589E-06   0.200706E-04   0.889589E-06   0.335776E-07
   308   0.405143E+04   0.120933E+03   0.198861E-04   0.120933E+03   0.945054E+01   0.898583E-06   0.198861E-04   0.898583E-06   0.334375E-07
   309   0.401839E+04   0.121231E+03   0.197015E-04   0.121231E+03   0.962962E+01   0.907497E-06   0.197015E-04   0.907497E-06   0.332982E-07
   310   0.398520E+04   0.121501E+03   0.195169E-04   0.121501E+03   0.980911E+01   0.916326E-06   0.195169E-04   0.916326E-06   0.331597E-07
   311   0.395200E+04   0.121729E+03   0.193323E-04   0.121729E+03   0.999127E+01   0.925065E-06   0.193323E-04   0.925065E-06   0.330221E-07
   312   0.391881E+04   0.121930E+03   0.191476E-04   0.121930E+03   0.101731E+02   0.933711E-06   0.191476E-04   0.933711E-06   0.328854E-07
   313   0.388554E+04   0.122088E+03   0.189628E-04   0.122088E+03   0.103562E+02   0.942259E-06   0.189628E-04   0.942259E-06   0.327494E-07
   314   0.385227E+04   0.122218E+03   0.187778E-04   0.122218E+03   0.105404E+02   0.950703E-06   0.187778E-04   0.950703E-06   0.326144E-07
   315   0.381900E+04   0.122306E+03   0.185927E-04   0.122306E+03   0.107244E+02   0.959039E-06   0.185927E-04   0.959039E-06   0.324801E-07
   316   0.378572E+04   0.122357E+03   0.184074E-04   0.122357E+03   0.109095E+02   0.967263E-06   0.184074E-04   0.967263E-06   0.323466E-07
   317   0.375245E+04   0.122374E+03   0.182219E-04   0.122374E+03   0.110944E+02   0.975370E-06   0.182219E-04   0.975370E-06   0.322140E-07
   318   0.371917E+04   0.122354E+03   0.180362E-04   0.122354E+03   0.112813E+02   0.983355E-06   0.180362E-04   0.983355E-06   0.320822E-07
