#    L    TT             EE             TE             PP             TP          
   319   0.368597E+04   0.114680E+02   0.122298E+03   0.148197E+07   0.304253E+03
   320   0.365283E+04   0.116551E+02   0.122214E+03   0.147596E+07   0.301084E+03
   321   0.361970E+04   0.118435E+02   0.122086E+03   0.146999E+07   0.297910E+03
   322   0.358664E+04   0.120309E+02   0.121922E+03   0.146404E+07   0.294731E+03
   323   0.355366E+04   0.122189E+02   0.121720E+03   0.145814E+07   0.291546E+03
   324   0.352074E+04   0.124081E+02   0.121475E+03   0.145227E+07   0.288355E+03
   325   0.348798E+04   0.125949E+02   0.121208E+03   0.144643E+07   0.285157E+03
   326   0.345521E+04   0.127838E+02   0.120889E+03   0.144063E+07   0.281953E+03
   327   0.342259E+04   0.129725E+02   0.120540E+03   0.143486E+07   0.278741E+03
   328   0.339012E+04   0.131602E+02   0.120161E+03   0.142913E+07   0.275522E+03
   329   0.335772E+04   0.133485E+02   0.119737E+03   0.142343E+07   0.272295E+03
   330   0.332547E+04   0.135360E+02   0.119276E+03   0.141776E+07   0.269060E+03
   331   0.329344E+04   0.137232E+02   0.118784E+03   0.141213E+07   0.265816E+03
   332   0.326149E+04   0.139111E+02   0.118262E+03   0.140653E+07   0.262562E+03
   333   0.322968E+04   0.140981E+02   0.117701E+03   0.140096E+07   0.259300E+03
   334   0.319809E+04   0.142850E+02   0.117102E+03   0.139542E+07   0.256027E+03
   335   0.316658E+04   0.144703E+02   0.116465E+03   0.138991E+07   0.252745E+03
   336   0.313529E+04   0.146554E+02   0.115797E+03   0.138444E+07   0.249451E+03
   337   0.310422E+04   0.148405E+02   0.115083E+03   0.137900E+07   0.246147E+03
   338   0.307330E+04   0.150240E+02   0.114345E+03   0.137358E+07   0.242832E+03
   339   0.304268E+04   0.152081E+02   0.113568E+03   0.136820E+07   0.239504E+03
   340   0.301220E+04   0.153907E+02   0.112766E+03   0.136285E+07   0.236165E+03
   341   0.298187E+04   0.155717E+02   0.111918E+03   0.135753E+07   0.232813E+03
   342   0.295184E+04   0.157535E+02   0.111038E+03   0.135224E+07   0.229449E+03
   343   0.292203E+04   0.159329E+02   0.110125E+03   0.134697E+07   0.226071E+03
   344   0.289252E+04   0.161115E+02   0.109180E+03   0.134174E+07   0.222680E+03
   345   0.286316E+04   0.162886E+02   0.108203E+03   0.133653E+07   0.219274E+03
   346   0.283409E+04   0.164657E+02   0.107201E+03   0.133135E+07   0.215855E+03
   347   0.280525E+04   0.166406E+02   0.106158E+03   0.132621E+07   0.212420E+03
   348   0.277670E+04   0.168139E+02   0.105083E+03   0.132108E+07   0.208971E+03
   349   0.274837E+04   0.169865E+02   0.103974E+03   0.131599E+07   0.205506E+03
   350   0.272034E+04   0.171569E+02   0.102840E+03   0.131092E+07   0.202025E+03
   351   0.269276E+04   0.173266E+02   0.101672E+03   0.130588E+07   0.198529E+03
   352   0.266526E+04   0.174947E+02   0.100471E+03   0.130087E+07   0.195017E+03
   353   0.263812E+04   0.176606E+02   0.992515E+02   0.129588E+07   0.191491E+03
   354   0.261122E+04   0.178251E+02   0.979905E+02   0.129092E+07   0.187952E+03
   355   0.258469E+04   0.179879E+02   0.967031E+02   0.128598E+07   0.184402E+03
   356   0.255847E+04   0.181493E+02   0.953967E+02   0.128107E+07   0.180841E+03
   357   0.253255E+04   0.183084E+02   0.940562E+02   0.127619E+07   0.177271E+03
   358   0.250702E+04   0.184644E+02   0.926965E+02   0.127133E+07   0.173693E+03
   359   0.248172E+04   0.186189E+02   0.913024E+02   0.126650E+07   0.170107E+03
   360   0.245681E+04   0.187718E+02   0.898852E+02   0.126169E+07   0.166515E+03
   361   0.243222E+04   0.189224E+02   0.884401E+02   0.125691E+07   0.162918E+03
   362   0.240801E+04   0.190706E+02   0.869701E+02   0.125216E+07   0.159318E+03
   363   0.238411E+04   0.192172E+02   0.854773E+02   0.124742E+07   0.155714E+03
   364   0.236062E+04   0.193599E+02   0.839578E+02   0.124272E+07   0.152109E+03
   365   0.233744E+04   0.195011E+02   0.824174E+02   0.123803E+07   0.148504E+03
   366   0.231465E+04   0.196398E+02   0.808532E+02   0.123338E+07   0.144900E+03
   367   0.229227E+04   0.197746E+02   0.792672E+02   0.122874E+07   0.141297E+03
   368   0.227013E+04   0.199078E+02   0.776607E+02   0.122413E+07   0.137697E+03
   369   0.224854E+04   0.200386E+02   0.760315E+02   0.121954E+07   0.134102E+03
   370   0.222728E+04   0.201661E+02   0.743846E+02   0.121498E+07   0.130511E+03
   371   0.220636E+04   0.202905E+02   0.727162E+02   0.121044E+07   0.126927E+03
   372   0.218583E+04   0.204124E+02   0.710307E+02   0.120592E+07   0.123350E+03
   373   0.216572E+04   0.205311E+02   0.693249E+02   0.120143E+07   0.119782E+03
   374   0.214601E+04   0.206474E+02   0.676024E+02   0.119696E+07   0.116224E+03
   375   0.212664E+04   0.207603E+02   0.658632E+02   0.119251E+07   0.112676E+03
   376   0.210775E+04   0.208708E+02   0.641071E+02   0.118809E+07   0.109141E+03
   377   0.208928E+04   0.209773E+02   0.623371E+02   0.118369E+07   0.105618E+03
   378   0.207115E+04   0.210805E+02   0.605499E+02   0.117931E+07   0.102110E+03
   379   0.205344E+04   0.211812E+02   0.587500E+02   0.117495E+07   0.986174E+02
   380   0.203622E+04   0.212793E+02   0.569350E+02   0.117061E+07   0.951411E+02
   381   0.201935E+04   0.213711E+02   0.551077E+02   0.116630E+07   0.916823E+02
   382   0.200282E+04   0.214619E+02   0.532689E+02   0.116201E+07   0.882423E+02
   383   0.198679E+04   0.215485E+02   0.514168E+02   0.115774E+07   0.848222E+02
   384   0.197126E+04   0.216311E+02   0.495552E+02   0.115349E+07   0.814230E+02
   385   0.195601E+04   0.217118E+02   0.476823E+02   0.114926E+07   0.780460E+02
   386   0.194127E+04   0.217884E+02   0.458004E+02   0.114505E+07   0.746922E+02
   387   0.192688E+04   0.218609E+02   0.439093E+02   0.114086E+07   0.713628E+02
   388   0.191292E+04   0.219300E+02   0.420103E+02   0.113670E+07   0.680589E+02
   389   0.189939E+04   0.219935E+02   0.401034E+02   0.113255E+07   0.647817E+02
   390   0.188630E+04   0.220566E+02   0.381907E+02   0.112843E+07   0.615322E+02
   391   0.187364E+04   0.221147E+02   0.362706E+02   0.112432E+07   0.583115E+02
   392   0.186135E+04   0.221709E+02   0.343459E+02   0.112024E+07   0.551209E+02
   393   0.184958E+04   0.222221E+02   0.324158E+02   0.111617E+07   0.519614E+02
   394   0.183817E+04   0.222699E+02   0.304824E+02   0.111213E+07   0.488342E+02
   395   0.182713E+04   0.223135E+02   0.285441E+02   0.110810E+07   0.457404E+02
   396   0.181661E+04   0.223536E+02   0.266044E+02   0.110409E+07   0.426811E+02
   397   0.180638E+04   0.223902E+02   0.246617E+02   0.110010E+07   0.396575E+02
   398   0.179668E+04   0.224225E+02   0.227174E+02   0.109614E+07   0.366706E+02
   399   0.178736E+04   0.224514E+02   0.207722E+02   0.109219E+07   0.337217E+02
   400   0.177841E+04   0.224767E+02   0.188268E+02   0.108825E+07   0.308117E+02
   401   0.176992E+04   0.224977E+02   0.168818E+02   0.108434E+07   0.279416E+02
   402   0.176188E+04   0.225145E+02   0.149381E+02   0.108045E+07   0.251107E+02
   403   0.175422E+04   0.225283E+02   0.129965E+02   0.107657E+07   0.223181E+02
   404   0.174694E+04   0.225379E+02   0.110586E+02   0.107271E+07   0.195628E+02
   405   0.174013E+04   0.225430E+02   0.912366E+01   0.106887E+07   0.168438E+02
   406   0.173362E+04   0.225452E+02   0.719401E+01   0.106505E+07   0.141603E+02
   407   0.172758E+04   0.225430E+02   0.526825E+01   0.106125E+07   0.115113E+02
   408   0.172193E+04   0.225370E+02   0.335095E+01   0.105746E+07   0.889577E+01
   409   0.171674E+04   0.225280E+02   0.143996E+01   0.105369E+07   0.631286E+01
   410   0.171187E+04   0.225138E+02  -0.463872E+00   0.104994E+07   0.376159E+01
   411   0.170747E+04   0.224966E+02  -0.235823E+01   0.104621E+07   0.124103E+01
   412   0.170339E+04   0.224755E+02  -0.424377E+01   0.104249E+07  -0.124979E+01
   413   0.169971E+04   0.224505E+02  -0.611889E+01   0.103880E+07  -0.371181E+01
   414   0.169635E+04   0.224217E+02  -0.798352E+01   0.103512E+07  -0.614596E+01
   415   0.169346E+04   0.223897E+02  -0.983533E+01   0.103145E+07  -0.855320E+01
   416   0.169090E+04   0.223531E+02  -0.116757E+02   0.102781E+07  -0.109345E+02
   417   0.168867E+04   0.223132E+02  -0.135038E+02   0.102418E+07  -0.132907E+02
   418   0.168685E+04   0.222679E+02  -0.153166E+02   0.102056E+07  -0.156229E+02
   419   0.168543E+04   0.222200E+02  -0.171147E+02   0.101697E+07  -0.179320E+02
   420   0.168434E+04   0.221689E+02  -0.188980E+02   0.101339E+07  -0.202188E+02
   421   0.168366E+04   0.221137E+02  -0.206650E+02   0.100983E+07  -0.224845E+02
   422   0.168332E+04   0.220544E+02  -0.224163E+02   0.100628E+07  -0.247298E+02
   423   0.168324E+04   0.219910E+02  -0.241495E+02   0.100275E+07  -0.269558E+02
   424   0.168350E+04   0.219242E+02  -0.258654E+02   0.999242E+06  -0.291634E+02
   425   0.168418E+04   0.218533E+02  -0.275615E+02   0.995746E+06  -0.313536E+02
   426   0.168520E+04   0.217796E+02  -0.292386E+02   0.992266E+06  -0.335272E+02
   427   0.168648E+04   0.217018E+02  -0.308973E+02   0.988802E+06  -0.356853E+02
   428   0.168811E+04   0.216204E+02  -0.325338E+02   0.985354E+06  -0.378287E+02
   429   0.169002E+04   0.215355E+02  -0.341495E+02   0.981923E+06  -0.399585E+02
   430   0.169234E+04   0.214478E+02  -0.357442E+02   0.978507E+06  -0.420756E+02
   431   0.169494E+04   0.213558E+02  -0.373165E+02   0.975107E+06  -0.441809E+02
   432   0.169775E+04   0.212602E+02  -0.388669E+02   0.971722E+06  -0.462754E+02
   433   0.170098E+04   0.211625E+02  -0.403924E+02   0.968354E+06  -0.483600E+02
   434   0.170441E+04   0.210603E+02  -0.418959E+02   0.965001E+06  -0.504357E+02
   435   0.170813E+04   0.209560E+02  -0.433750E+02   0.961663E+06  -0.525033E+02
   436   0.171220E+04   0.208480E+02  -0.448297E+02   0.958340E+06  -0.545639E+02
   437   0.171656E+04   0.207362E+02  -0.462584E+02   0.955033E+06  -0.566185E+02
   438   0.172113E+04   0.206214E+02  -0.476609E+02   0.951741E+06  -0.586678E+02
   439   0.172606E+04   0.205043E+02  -0.490387E+02   0.948465E+06  -0.607130E+02
   440   0.173121E+04   0.203834E+02  -0.503887E+02   0.945203E+06  -0.627549E+02
   441   0.173664E+04   0.202595E+02  -0.517131E+02   0.941956E+06  -0.647945E+02
   442   0.174222E+04   0.201324E+02  -0.530094E+02   0.938724E+06  -0.668327E+02
   443   0.174817E+04   0.200029E+02  -0.542785E+02   0.935506E+06  -0.688705E+02
   444   0.175433E+04   0.198709E+02  -0.555186E+02   0.932303E+06  -0.709088E+02
   445   0.176072E+04   0.197343E+02  -0.567305E+02   0.929115E+06  -0.729486E+02
   446   0.176726E+04   0.195967E+02  -0.579125E+02   0.925941E+06  -0.749908E+02
   447   0.177410E+04   0.194566E+02  -0.590668E+02   0.922782E+06  -0.770364E+02
   448   0.178108E+04   0.193125E+02  -0.601919E+02   0.919637E+06  -0.790863E+02
   449   0.178838E+04   0.191666E+02  -0.612860E+02   0.916506E+06  -0.811414E+02
   450   0.179590E+04   0.190188E+02  -0.623515E+02   0.913389E+06  -0.832028E+02
   451   0.180357E+04   0.188677E+02  -0.633858E+02   0.910286E+06  -0.852708E+02
   452   0.181141E+04   0.187147E+02  -0.643911E+02   0.907197E+06  -0.873438E+02
   453   0.181955E+04   0.185598E+02  -0.653649E+02   0.904122E+06  -0.894200E+02
   454   0.182777E+04   0.184023E+02  -0.663085E+02   0.901061E+06  -0.914971E+02
   455   0.183614E+04   0.182429E+02  -0.672215E+02   0.898013E+06  -0.935731E+02
   456   0.184482E+04   0.180808E+02  -0.680971E+02   0.894979E+06  -0.956460E+02
   457   0.185351E+04   0.179176E+02  -0.689492E+02   0.891959E+06  -0.977138E+02
   458   0.186243E+04   0.177524E+02  -0.697590E+02   0.888952E+06  -0.997744E+02
   459   0.187151E+04   0.175860E+02  -0.705418E+02   0.885959E+06  -0.101826E+03
   460   0.188074E+04   0.174170E+02  -0.712915E+02   0.882979E+06  -0.103866E+03
   461   0.189005E+04   0.172467E+02  -0.720086E+02   0.880013E+06  -0.105892E+03
   462   0.189951E+04   0.170745E+02  -0.726868E+02   0.877059E+06  -0.107903E+03
   463   0.190906E+04   0.169017E+02  -0.733447E+02   0.874119E+06  -0.109897E+03
   464   0.191869E+04   0.167278E+02  -0.739521E+02   0.871192E+06  -0.111871E+03
   465   0.192840E+04   0.165526E+02  -0.745386E+02   0.868278E+06  -0.113824E+03
   466   0.193826E+04   0.163754E+02  -0.750816E+02   0.865377E+06  -0.115753E+03
   467   0.194828E+04   0.161977E+02  -0.755959E+02   0.862489E+06  -0.117656E+03
   468   0.195831E+04   0.160194E+02  -0.760737E+02   0.859613E+06  -0.119531E+03
   469   0.196841E+04   0.158391E+02  -0.765222E+02   0.856751E+06  -0.121377E+03
   470   0.197867E+04   0.156590E+02  -0.769338E+02   0.853901E+06  -0.123191E+03
   471   0.198879E+04   0.154791E+02  -0.773082E+02   0.851063E+06  -0.124971E+03
   472   0.199913E+04   0.152979E+02  -0.776527E+02   0.848239E+06  -0.126715E+03
   473   0.200948E+04   0.151161E+02  -0.779595E+02   0.845426E+06  -0.128421E+03
   474   0.201991E+04   0.149345E+02  -0.782359E+02   0.842627E+06  -0.130087E+03
   475   0.203042E+04   0.147515E+02  -0.784742E+02   0.839839E+06  -0.131711E+03
   476   0.204086E+04   0.145694E+02  -0.786765E+02   0.837064E+06  -0.133290E+03
   477   0.205131E+04   0.143867E+02  -0.788521E+02   0.834301E+06  -0.134824E+03
   478   0.206184E+04   0.142034E+02  -0.789822E+02   0.831550E+06  -0.136309E+03
   479   0.207236E+04   0.140209E+02  -0.790911E+02   0.828811E+06  -0.137744E+03
   480   0.208290E+04   0.138385E+02  -0.791593E+02   0.826084E+06  -0.139127E+03
   481   0.209344E+04   0.136563E+02  -0.791903E+02   0.823369E+06  -0.140455E+03
   482   0.210406E+04   0.134748E+02  -0.791897E+02   0.820666E+06  -0.141726E+03
   483   0.211453E+04   0.132935E+02  -0.791596E+02   0.817975E+06  -0.142940E+03
   484   0.212493E+04   0.131129E+02  -0.790938E+02   0.815296E+06  -0.144092E+03
   485   0.213549E+04   0.129324E+02  -0.789935E+02   0.812628E+06  -0.145182E+03
   486   0.214597E+04   0.127535E+02  -0.788608E+02   0.809971E+06  -0.146207E+03
   487   0.215639E+04   0.125753E+02  -0.786954E+02   0.807326E+06  -0.147166E+03
   488   0.216673E+04   0.123972E+02  -0.784963E+02   0.804693E+06  -0.148056E+03
   489   0.217708E+04   0.122205E+02  -0.782648E+02   0.802071E+06  -0.148875E+03
   490   0.218744E+04   0.120454E+02  -0.779999E+02   0.799460E+06  -0.149621E+03
   491   0.219757E+04   0.118710E+02  -0.777044E+02   0.796861E+06  -0.150292E+03
   492   0.220778E+04   0.116981E+02  -0.773773E+02   0.794273E+06  -0.150886E+03
   493   0.221792E+04   0.115252E+02  -0.770169E+02   0.791695E+06  -0.151401E+03
   494   0.222798E+04   0.113552E+02  -0.766266E+02   0.789129E+06  -0.151835E+03
   495   0.223791E+04   0.111860E+02  -0.762047E+02   0.786574E+06  -0.152186E+03
   496   0.224776E+04   0.110189E+02  -0.757525E+02   0.784030E+06  -0.152451E+03
   497   0.225754E+04   0.108533E+02  -0.752691E+02   0.781496E+06  -0.152629E+03
   498   0.226724E+04   0.106884E+02  -0.747571E+02   0.778973E+06  -0.152718E+03
   499   0.227695E+04   0.105263E+02  -0.742133E+02   0.776461E+06  -0.152716E+03
   500   0.228652E+04   0.103650E+02  -0.736420E+02   0.773960E+06  -0.152620E+03
   501   0.229586E+04   0.102065E+02  -0.730415E+02   0.771469E+06  -0.152430E+03
   502   0.230528E+04   0.100502E+02  -0.724117E+02   0.768988E+06  -0.152147E+03
   503   0.231447E+04   0.989539E+01  -0.717546E+02   0.766518E+06  -0.151774E+03
   504   0.232351E+04   0.974278E+01  -0.710686E+02   0.764059E+06  -0.151314E+03
   505   0.233262E+04   0.959317E+01  -0.703573E+02   0.761609E+06  -0.150770E+03
   506   0.234143E+04   0.944599E+01  -0.696184E+02   0.759170E+06  -0.150144E+03
   507   0.235023E+04   0.930098E+01  -0.688540E+02   0.756742E+06  -0.149440E+03
   508   0.235879E+04   0.915919E+01  -0.680631E+02   0.754323E+06  -0.148659E+03
   509   0.236727E+04   0.901970E+01  -0.672487E+02   0.751915E+06  -0.147806E+03
   510   0.237552E+04   0.888319E+01  -0.664099E+02   0.749517E+06  -0.146882E+03
   511   0.238374E+04   0.874941E+01  -0.655465E+02   0.747129E+06  -0.145891E+03
   512   0.239173E+04   0.861882E+01  -0.646599E+02   0.744751E+06  -0.144835E+03
   513   0.239963E+04   0.849122E+01  -0.637515E+02   0.742383E+06  -0.143718E+03
   514   0.240735E+04   0.836695E+01  -0.628212E+02   0.740025E+06  -0.142541E+03
   515   0.241491E+04   0.824595E+01  -0.618688E+02   0.737677E+06  -0.141308E+03
   516   0.242229E+04   0.812833E+01  -0.608956E+02   0.735339E+06  -0.140021E+03
   517   0.242942E+04   0.801427E+01  -0.599023E+02   0.733011E+06  -0.138684E+03
   518   0.243645E+04   0.790364E+01  -0.588896E+02   0.730693E+06  -0.137299E+03
   519   0.244338E+04   0.779669E+01  -0.578565E+02   0.728384E+06  -0.135868E+03
   520   0.245005E+04   0.769338E+01  -0.568059E+02   0.726085E+06  -0.134396E+03
   521   0.245647E+04   0.759381E+01  -0.557376E+02   0.723796E+06  -0.132883E+03
   522   0.246270E+04   0.749823E+01  -0.546516E+02   0.721516E+06  -0.131334E+03
   523   0.246882E+04   0.740652E+01  -0.535492E+02   0.719246E+06  -0.129752E+03
   524   0.247476E+04   0.731870E+01  -0.524310E+02   0.716985E+06  -0.128138E+03
   525   0.248036E+04   0.723496E+01  -0.512962E+02   0.714734E+06  -0.126495E+03
   526   0.248584E+04   0.715532E+01  -0.501468E+02   0.712493E+06  -0.124828E+03
   527   0.249128E+04   0.707980E+01  -0.489835E+02   0.710260E+06  -0.123137E+03
   528   0.249638E+04   0.700845E+01  -0.478076E+02   0.708038E+06  -0.121427E+03
   529   0.250128E+04   0.694157E+01  -0.466176E+02   0.705824E+06  -0.119699E+03
   530   0.250591E+04   0.687898E+01  -0.454169E+02   0.703620E+06  -0.117957E+03
   531   0.251056E+04   0.682063E+01  -0.442025E+02   0.701425E+06  -0.116203E+03
   532   0.251479E+04   0.676684E+01  -0.429781E+02   0.699239E+06  -0.114441E+03
   533   0.251881E+04   0.671750E+01  -0.417434E+02   0.697062E+06  -0.112673E+03
   534   0.252264E+04   0.667270E+01  -0.404991E+02   0.694895E+06  -0.110902E+03
   535   0.252625E+04   0.663255E+01  -0.392458E+02   0.692736E+06  -0.109130E+03
   536   0.252966E+04   0.659693E+01  -0.379834E+02   0.690587E+06  -0.107361E+03
   537   0.253293E+04   0.656593E+01  -0.367133E+02   0.688446E+06  -0.105597E+03
   538   0.253584E+04   0.653974E+01  -0.354360E+02   0.686315E+06  -0.103841E+03
   539   0.253862E+04   0.651809E+01  -0.341522E+02   0.684192E+06  -0.102095E+03
   540   0.254117E+04   0.650144E+01  -0.328624E+02   0.682079E+06  -0.100364E+03
   541   0.254344E+04   0.648939E+01  -0.315667E+02   0.679974E+06  -0.986488E+02
   542   0.254556E+04   0.648217E+01  -0.302670E+02   0.677877E+06  -0.969530E+02
   543   0.254739E+04   0.647990E+01  -0.289628E+02   0.675790E+06  -0.952791E+02
   544   0.254907E+04   0.648246E+01  -0.276550E+02   0.673711E+06  -0.936301E+02
   545   0.255045E+04   0.648986E+01  -0.263439E+02   0.671641E+06  -0.920087E+02
   546   0.255168E+04   0.650192E+01  -0.250306E+02   0.669579E+06  -0.904177E+02
   547   0.255261E+04   0.651888E+01  -0.237152E+02   0.667526E+06  -0.888599E+02
   548   0.255339E+04   0.654078E+01  -0.223986E+02   0.665481E+06  -0.873381E+02
   549   0.255393E+04   0.656763E+01  -0.210814E+02   0.663445E+06  -0.858551E+02
   550   0.255424E+04   0.659948E+01  -0.197640E+02   0.661418E+06  -0.844138E+02
