#    L    TT             EE             BB             TE          
  1174   0.114000E+04   0.130062E+02   0.772503E-01  -0.384352E+02
  1175   0.113909E+04   0.129343E+02   0.772464E-01  -0.376040E+02
  1176   0.113803E+04   0.128667E+02   0.772417E-01  -0.367732E+02
  1177   0.113704E+04   0.128042E+02   0.772362E-01  -0.359424E+02
  1178   0.113588E+04   0.127447E+02   0.772299E-01  -0.351122E+02
  1179   0.113479E+04   0.126912E+02   0.772228E-01  -0.342829E+02
  1180   0.113354E+04   0.126416E+02   0.772150E-01  -0.334549E+02
  1181   0.113228E+04   0.125952E+02   0.772063E-01  -0.326285E+02
  1182   0.113085E+04   0.125535E+02   0.771969E-01  -0.318041E+02
  1183   0.112940E+04   0.125158E+02   0.771867E-01  -0.309819E+02
  1184   0.112787E+04   0.124816E+02   0.771757E-01  -0.301623E+02
  1185   0.112632E+04   0.124531E+02   0.771639E-01  -0.293454E+02
  1186   0.112467E+04   0.124282E+02   0.771513E-01  -0.285317E+02
  1187   0.112300E+04   0.124076E+02   0.771379E-01  -0.277214E+02
  1188   0.112124E+04   0.123907E+02   0.771237E-01  -0.269149E+02
  1189   0.111938E+04   0.123783E+02   0.771088E-01  -0.261122E+02
  1190   0.111749E+04   0.123698E+02   0.770931E-01  -0.253137E+02
  1191   0.111550E+04   0.123660E+02   0.770765E-01  -0.245195E+02
  1192   0.111349E+04   0.123662E+02   0.770592E-01  -0.237301E+02
  1193   0.111137E+04   0.123704E+02   0.770411E-01  -0.229455E+02
  1194   0.110922E+04   0.123788E+02   0.770222E-01  -0.221657E+02
  1195   0.110704E+04   0.123915E+02   0.770025E-01  -0.213913E+02
  1196   0.110468E+04   0.124092E+02   0.769820E-01  -0.206226E+02
  1197   0.110236E+04   0.124297E+02   0.769607E-01  -0.198593E+02
  1198   0.109993E+04   0.124548E+02   0.769386E-01  -0.191031E+02
  1199   0.109746E+04   0.124836E+02   0.769157E-01  -0.183517E+02
  1200   0.109488E+04   0.125171E+02   0.768919E-01  -0.176066E+02
  1201   0.109233E+04   0.125537E+02   0.768674E-01  -0.168688E+02
  1202   0.108960E+04   0.125959E+02   0.768420E-01  -0.161369E+02
  1203   0.108690E+04   0.126412E+02   0.768158E-01  -0.154127E+02
  1204   0.108408E+04   0.126907E+02   0.767888E-01  -0.146957E+02
  1205   0.108123E+04   0.127427E+02   0.767610E-01  -0.139869E+02
  1206   0.107833E+04   0.127996E+02   0.767323E-01  -0.132858E+02
  1207   0.107547E+04   0.128598E+02   0.767028E-01  -0.125942E+02
  1208   0.107249E+04   0.129243E+02   0.766724E-01  -0.119100E+02
  1209   0.106940E+04   0.129915E+02   0.766411E-01  -0.112350E+02
  1210   0.106633E+04   0.130622E+02   0.766091E-01  -0.105702E+02
  1211   0.106315E+04   0.131371E+02   0.765761E-01  -0.991514E+01
  1212   0.106000E+04   0.132149E+02   0.765423E-01  -0.926928E+01
  1213   0.105674E+04   0.132955E+02   0.765076E-01  -0.863290E+01
  1214   0.105350E+04   0.133805E+02   0.764721E-01  -0.800773E+01
  1215   0.105022E+04   0.134677E+02   0.764356E-01  -0.739330E+01
  1216   0.104690E+04   0.135587E+02   0.763983E-01  -0.678985E+01
  1217   0.104338E+04   0.136526E+02   0.763602E-01  -0.619690E+01
  1218   0.103997E+04   0.137503E+02   0.763211E-01  -0.561619E+01
  1219   0.103644E+04   0.138495E+02   0.762812E-01  -0.504576E+01
  1220   0.103293E+04   0.139519E+02   0.762404E-01  -0.448809E+01
  1221   0.102938E+04   0.140567E+02   0.761987E-01  -0.394196E+01
  1222   0.102579E+04   0.141654E+02   0.761561E-01  -0.340911E+01
  1223   0.102214E+04   0.142766E+02   0.761127E-01  -0.288683E+01
  1224   0.101845E+04   0.143888E+02   0.760684E-01  -0.237909E+01
  1225   0.101479E+04   0.145051E+02   0.760232E-01  -0.188394E+01
  1226   0.101108E+04   0.146232E+02   0.759771E-01  -0.140089E+01
  1227   0.100739E+04   0.147439E+02   0.759302E-01  -0.931697E+00
  1228   0.100358E+04   0.148673E+02   0.758825E-01  -0.475133E+00
  1229   0.999802E+03   0.149927E+02   0.758339E-01  -0.329512E-01
  1230   0.995821E+03   0.151200E+02   0.757844E-01   0.396809E+00
  1231   0.991939E+03   0.152502E+02   0.757342E-01   0.812395E+00
  1232   0.988007E+03   0.153816E+02   0.756831E-01   0.121502E+01
  1233   0.984172E+03   0.155167E+02   0.756312E-01   0.160220E+01
  1234   0.980213E+03   0.156524E+02   0.755785E-01   0.197662E+01
  1235   0.976499E+03   0.157911E+02   0.755251E-01   0.233653E+01
  1236   0.972584E+03   0.159306E+02   0.754709E-01   0.268240E+01
  1237   0.968618E+03   0.160723E+02   0.754159E-01   0.301322E+01
  1238   0.964673E+03   0.162163E+02   0.753602E-01   0.332945E+01
  1239   0.960675E+03   0.163612E+02   0.753037E-01   0.363082E+01
  1240   0.956623E+03   0.165085E+02   0.752466E-01   0.391854E+01
  1241   0.952667E+03   0.166567E+02   0.751887E-01   0.419085E+01
  1242   0.948581E+03   0.168082E+02   0.751302E-01   0.444969E+01
  1243   0.944515E+03   0.169592E+02   0.750710E-01   0.469160E+01
  1244   0.940469E+03   0.171135E+02   0.750112E-01   0.492009E+01
  1245   0.936441E+03   0.172689E+02   0.749508E-01   0.513323E+01
  1246   0.932357E+03   0.174247E+02   0.748898E-01   0.533246E+01
  1247   0.928217E+03   0.175825E+02   0.748281E-01   0.551593E+01
  1248   0.924094E+03   0.177415E+02   0.747660E-01   0.568404E+01
  1249   0.919988E+03   0.179033E+02   0.747032E-01   0.583738E+01
  1250   0.915899E+03   0.180649E+02   0.746400E-01   0.597552E+01
  1251   0.911752E+03   0.182271E+02   0.745762E-01   0.609833E+01
  1252   0.907697E+03   0.183922E+02   0.745120E-01   0.620584E+01
  1253   0.903510E+03   0.185570E+02   0.744472E-01   0.629850E+01
  1254   0.899341E+03   0.187224E+02   0.743821E-01   0.637620E+01
  1255   0.895192E+03   0.188898E+02   0.743165E-01   0.643887E+01
  1256   0.891136E+03   0.190569E+02   0.742504E-01   0.648694E+01
  1257   0.887027E+03   0.192252E+02   0.741840E-01   0.652025E+01
  1258   0.882864E+03   0.193931E+02   0.741172E-01   0.653900E+01
  1259   0.878724E+03   0.195622E+02   0.740501E-01   0.654326E+01
  1260   0.874605E+03   0.197309E+02   0.739826E-01   0.653321E+01
  1261   0.870510E+03   0.199006E+02   0.739147E-01   0.650884E+01
  1262   0.866439E+03   0.200707E+02   0.738466E-01   0.647046E+01
  1263   0.862392E+03   0.202403E+02   0.737781E-01   0.641787E+01
  1264   0.858296E+03   0.204101E+02   0.737094E-01   0.635116E+01
  1265   0.854300E+03   0.205794E+02   0.736404E-01   0.627062E+01
  1266   0.850257E+03   0.207489E+02   0.735711E-01   0.617650E+01
  1267   0.846242E+03   0.209170E+02   0.735016E-01   0.606858E+01
  1268   0.842261E+03   0.210867E+02   0.734319E-01   0.594702E+01
  1269   0.838317E+03   0.212536E+02   0.733619E-01   0.581242E+01
  1270   0.834373E+03   0.214205E+02   0.732918E-01   0.566367E+01
  1271   0.830467E+03   0.215875E+02   0.732214E-01   0.550220E+01
  1272   0.826569E+03   0.217537E+02   0.731508E-01   0.532777E+01
  1273   0.822680E+03   0.219184E+02   0.730801E-01   0.514018E+01
  1274   0.818832E+03   0.220816E+02   0.730092E-01   0.493995E+01
  1275   0.815009E+03   0.222447E+02   0.729381E-01   0.472759E+01
  1276   0.811205E+03   0.224070E+02   0.728669E-01   0.450214E+01
  1277   0.807435E+03   0.225683E+02   0.727955E-01   0.426487E+01
  1278   0.803694E+03   0.227280E+02   0.727240E-01   0.401481E+01
  1279   0.799988E+03   0.228860E+02   0.726523E-01   0.375321E+01
  1280   0.796319E+03   0.230438E+02   0.725805E-01   0.347838E+01
  1281   0.792680E+03   0.231999E+02   0.725086E-01   0.319305E+01
  1282   0.789080E+03   0.233542E+02   0.724366E-01   0.289550E+01
  1283   0.785511E+03   0.235074E+02   0.723645E-01   0.258626E+01
  1284   0.781981E+03   0.236588E+02   0.722923E-01   0.226509E+01
  1285   0.778477E+03   0.238091E+02   0.722200E-01   0.193326E+01
  1286   0.775014E+03   0.239568E+02   0.721476E-01   0.158978E+01
  1287   0.771593E+03   0.241032E+02   0.720751E-01   0.123591E+01
  1288   0.768214E+03   0.242478E+02   0.720026E-01   0.869927E+00
  1289   0.764872E+03   0.243911E+02   0.719300E-01   0.494576E+00
  1290   0.761566E+03   0.245317E+02   0.718573E-01   0.107391E+00
  1291   0.758305E+03   0.246709E+02   0.717846E-01  -0.290378E+00
  1292   0.755081E+03   0.248066E+02   0.717119E-01  -0.698967E+00
  1293   0.751897E+03   0.249425E+02   0.716392E-01  -0.111861E+01
  1294   0.748767E+03   0.250755E+02   0.715664E-01  -0.154584E+01
  1295   0.745671E+03   0.252063E+02   0.714936E-01  -0.198534E+01
  1296   0.742615E+03   0.253357E+02   0.714208E-01  -0.243290E+01
  1297   0.739608E+03   0.254629E+02   0.713480E-01  -0.289173E+01
  1298   0.736644E+03   0.255879E+02   0.712752E-01  -0.335985E+01
  1299   0.733717E+03   0.257106E+02   0.712025E-01  -0.383823E+01
  1300   0.730848E+03   0.258302E+02   0.711298E-01  -0.432563E+01
  1301   0.728023E+03   0.259490E+02   0.710572E-01  -0.482225E+01
  1302   0.725238E+03   0.260647E+02   0.709847E-01  -0.532738E+01
  1303   0.722499E+03   0.261779E+02   0.709122E-01  -0.584246E+01
  1304   0.719808E+03   0.262894E+02   0.708399E-01  -0.636526E+01
  1305   0.717165E+03   0.263975E+02   0.707676E-01  -0.689724E+01
  1306   0.714557E+03   0.265045E+02   0.706955E-01  -0.743540E+01
  1307   0.712014E+03   0.266081E+02   0.706236E-01  -0.798047E+01
  1308   0.709516E+03   0.267089E+02   0.705518E-01  -0.853465E+01
  1309   0.707055E+03   0.268062E+02   0.704802E-01  -0.909347E+01
  1310   0.704654E+03   0.269021E+02   0.704088E-01  -0.965988E+01
  1311   0.702294E+03   0.269951E+02   0.703376E-01  -0.102316E+02
  1312   0.700010E+03   0.270858E+02   0.702666E-01  -0.108087E+02
  1313   0.697754E+03   0.271727E+02   0.701959E-01  -0.113919E+02
  1314   0.695554E+03   0.272573E+02   0.701255E-01  -0.119788E+02
  1315   0.693398E+03   0.273394E+02   0.700554E-01  -0.125711E+02
  1316   0.691301E+03   0.274176E+02   0.699855E-01  -0.131671E+02
  1317   0.689257E+03   0.274946E+02   0.699160E-01  -0.137676E+02
  1318   0.687251E+03   0.275669E+02   0.698468E-01  -0.143711E+02
  1319   0.685300E+03   0.276365E+02   0.697780E-01  -0.149792E+02
  1320   0.683398E+03   0.277033E+02   0.697095E-01  -0.155894E+02
  1321   0.681545E+03   0.277681E+02   0.696415E-01  -0.162034E+02
  1322   0.679749E+03   0.278277E+02   0.695738E-01  -0.168188E+02
  1323   0.678005E+03   0.278852E+02   0.695066E-01  -0.174365E+02
  1324   0.676313E+03   0.279397E+02   0.694398E-01  -0.180570E+02
  1325   0.674667E+03   0.279911E+02   0.693735E-01  -0.186783E+02
  1326   0.673083E+03   0.280394E+02   0.693076E-01  -0.193017E+02
  1327   0.671532E+03   0.280853E+02   0.692423E-01  -0.199266E+02
  1328   0.670052E+03   0.281279E+02   0.691774E-01  -0.205506E+02
  1329   0.668615E+03   0.281664E+02   0.691130E-01  -0.211768E+02
  1330   0.667229E+03   0.282016E+02   0.690491E-01  -0.218028E+02
  1331   0.665903E+03   0.282340E+02   0.689858E-01  -0.224288E+02
  1332   0.664615E+03   0.282630E+02   0.689230E-01  -0.230553E+02
  1333   0.663388E+03   0.282883E+02   0.688608E-01  -0.236803E+02
  1334   0.662210E+03   0.283115E+02   0.687991E-01  -0.243058E+02
  1335   0.661080E+03   0.283302E+02   0.687379E-01  -0.249305E+02
  1336   0.660008E+03   0.283467E+02   0.686774E-01  -0.255528E+02
  1337   0.658987E+03   0.283585E+02   0.686174E-01  -0.261749E+02
  1338   0.658011E+03   0.283679E+02   0.685580E-01  -0.267953E+02
  1339   0.657096E+03   0.283733E+02   0.684991E-01  -0.274148E+02
  1340   0.656228E+03   0.283762E+02   0.684409E-01  -0.280334E+02
  1341   0.655408E+03   0.283764E+02   0.683832E-01  -0.286487E+02
  1342   0.654637E+03   0.283724E+02   0.683261E-01  -0.292624E+02
  1343   0.653924E+03   0.283649E+02   0.682696E-01  -0.298736E+02
  1344   0.653262E+03   0.283538E+02   0.682137E-01  -0.304824E+02
  1345   0.652638E+03   0.283405E+02   0.681583E-01  -0.310879E+02
  1346   0.652075E+03   0.283227E+02   0.681036E-01  -0.316925E+02
  1347   0.651567E+03   0.283019E+02   0.680494E-01  -0.322930E+02
  1348   0.651100E+03   0.282780E+02   0.679957E-01  -0.328904E+02
  1349   0.650697E+03   0.282494E+02   0.679427E-01  -0.334844E+02
  1350   0.650331E+03   0.282190E+02   0.678901E-01  -0.340752E+02
  1351   0.650023E+03   0.281846E+02   0.678382E-01  -0.346627E+02
  1352   0.649753E+03   0.281467E+02   0.677868E-01  -0.352459E+02
  1353   0.649543E+03   0.281070E+02   0.677359E-01  -0.358255E+02
  1354   0.649371E+03   0.280630E+02   0.676855E-01  -0.364012E+02
  1355   0.649260E+03   0.280156E+02   0.676357E-01  -0.369720E+02
  1356   0.649195E+03   0.279662E+02   0.675864E-01  -0.375393E+02
  1357   0.649169E+03   0.279124E+02   0.675376E-01  -0.380999E+02
  1358   0.649175E+03   0.278558E+02   0.674893E-01  -0.386536E+02
  1359   0.649228E+03   0.277964E+02   0.674415E-01  -0.392038E+02
  1360   0.649307E+03   0.277355E+02   0.673942E-01  -0.397468E+02
  1361   0.649449E+03   0.276694E+02   0.673474E-01  -0.402844E+02
  1362   0.649609E+03   0.276011E+02   0.673011E-01  -0.408143E+02
  1363   0.649818E+03   0.275297E+02   0.672552E-01  -0.413400E+02
  1364   0.650039E+03   0.274560E+02   0.672098E-01  -0.418568E+02
  1365   0.650384E+03   0.273793E+02   0.671648E-01  -0.423659E+02
  1366   0.650689E+03   0.272993E+02   0.671203E-01  -0.428695E+02
  1367   0.651030E+03   0.272163E+02   0.670763E-01  -0.433651E+02
  1368   0.651481E+03   0.271322E+02   0.670327E-01  -0.438524E+02
  1369   0.651894E+03   0.270441E+02   0.669895E-01  -0.443313E+02
  1370   0.652343E+03   0.269542E+02   0.669467E-01  -0.448031E+02
  1371   0.652829E+03   0.268617E+02   0.669044E-01  -0.452660E+02
  1372   0.653353E+03   0.267666E+02   0.668626E-01  -0.457206E+02
  1373   0.653914E+03   0.266696E+02   0.668211E-01  -0.461666E+02
  1374   0.654513E+03   0.265699E+02   0.667801E-01  -0.466032E+02
  1375   0.655151E+03   0.264674E+02   0.667395E-01  -0.470316E+02
  1376   0.655827E+03   0.263629E+02   0.666994E-01  -0.474500E+02
  1377   0.656543E+03   0.262570E+02   0.666597E-01  -0.478599E+02
  1378   0.657298E+03   0.261469E+02   0.666204E-01  -0.482601E+02
  1379   0.658020E+03   0.260367E+02   0.665815E-01  -0.486506E+02
  1380   0.658781E+03   0.259222E+02   0.665431E-01  -0.490317E+02
  1381   0.659584E+03   0.258069E+02   0.665051E-01  -0.494020E+02
  1382   0.660279E+03   0.256893E+02   0.664676E-01  -0.497617E+02
  1383   0.661165E+03   0.255694E+02   0.664305E-01  -0.501123E+02
  1384   0.661944E+03   0.254478E+02   0.663938E-01  -0.504521E+02
  1385   0.662765E+03   0.253239E+02   0.663576E-01  -0.507814E+02
  1386   0.663630E+03   0.251982E+02   0.663219E-01  -0.511002E+02
  1387   0.664463E+03   0.250708E+02   0.662866E-01  -0.514083E+02
  1388   0.665489E+03   0.249409E+02   0.662517E-01  -0.517060E+02
  1389   0.666411E+03   0.248091E+02   0.662174E-01  -0.519918E+02
  1390   0.667303E+03   0.246763E+02   0.661835E-01  -0.522684E+02
  1391   0.668314E+03   0.245414E+02   0.661501E-01  -0.525333E+02
  1392   0.669297E+03   0.244047E+02   0.661171E-01  -0.527871E+02
  1393   0.670326E+03   0.242666E+02   0.660846E-01  -0.530295E+02
  1394   0.671326E+03   0.241265E+02   0.660526E-01  -0.532618E+02
  1395   0.672374E+03   0.239844E+02   0.660211E-01  -0.534816E+02
  1396   0.673469E+03   0.238415E+02   0.659900E-01  -0.536915E+02
  1397   0.674537E+03   0.236965E+02   0.659595E-01  -0.538891E+02
  1398   0.675580E+03   0.235493E+02   0.659294E-01  -0.540750E+02
  1399   0.676671E+03   0.234020E+02   0.658998E-01  -0.542497E+02
  1400   0.677811E+03   0.232523E+02   0.658706E-01  -0.544128E+02
  1401   0.678926E+03   0.231004E+02   0.658420E-01  -0.545643E+02
  1402   0.680090E+03   0.229483E+02   0.658137E-01  -0.547047E+02
  1403   0.681229E+03   0.227946E+02   0.657860E-01  -0.548330E+02
  1404   0.682342E+03   0.226401E+02   0.657587E-01  -0.549497E+02
  1405   0.683576E+03   0.224833E+02   0.657318E-01  -0.550548E+02
  1406   0.684710E+03   0.223265E+02   0.657054E-01  -0.551494E+02
  1407   0.685816E+03   0.221681E+02   0.656794E-01  -0.552320E+02
  1408   0.687117E+03   0.220083E+02   0.656538E-01  -0.553031E+02
  1409   0.688241E+03   0.218484E+02   0.656287E-01  -0.553624E+02
  1410   0.689484E+03   0.216871E+02   0.656039E-01  -0.554113E+02
  1411   0.690698E+03   0.215250E+02   0.655795E-01  -0.554482E+02
  1412   0.691883E+03   0.213631E+02   0.655555E-01  -0.554734E+02
  1413   0.692963E+03   0.212004E+02   0.655318E-01  -0.554877E+02
  1414   0.694161E+03   0.210371E+02   0.655084E-01  -0.554900E+02
  1415   0.695328E+03   0.208731E+02   0.654854E-01  -0.554817E+02
  1416   0.696537E+03   0.207093E+02   0.654627E-01  -0.554625E+02
  1417   0.697640E+03   0.205441E+02   0.654402E-01  -0.554330E+02
  1418   0.698785E+03   0.203791E+02   0.654180E-01  -0.553908E+02
  1419   0.699897E+03   0.202142E+02   0.653961E-01  -0.553386E+02
  1420   0.701050E+03   0.200495E+02   0.653743E-01  -0.552755E+02
  1421   0.702169E+03   0.198843E+02   0.653528E-01  -0.552013E+02
  1422   0.703328E+03   0.197193E+02   0.653314E-01  -0.551165E+02
  1423   0.704378E+03   0.195545E+02   0.653102E-01  -0.550209E+02
  1424   0.705541E+03   0.193899E+02   0.652892E-01  -0.549144E+02
  1425   0.706595E+03   0.192257E+02   0.652683E-01  -0.547974E+02
  1426   0.707611E+03   0.190617E+02   0.652474E-01  -0.546697E+02
  1427   0.708740E+03   0.188980E+02   0.652266E-01  -0.545312E+02
  1428   0.709758E+03   0.187339E+02   0.652059E-01  -0.543831E+02
  1429   0.710737E+03   0.185717E+02   0.651853E-01  -0.542229E+02
  1430   0.711753E+03   0.184090E+02   0.651646E-01  -0.540542E+02
  1431   0.712731E+03   0.182467E+02   0.651439E-01  -0.538739E+02
  1432   0.713669E+03   0.180856E+02   0.651233E-01  -0.536838E+02
  1433   0.714716E+03   0.179248E+02   0.651025E-01  -0.534830E+02
  1434   0.715649E+03   0.177652E+02   0.650818E-01  -0.532722E+02
  1435   0.716541E+03   0.176053E+02   0.650609E-01  -0.530517E+02
  1436   0.717467E+03   0.174467E+02   0.650400E-01  -0.528222E+02
  1437   0.718277E+03   0.172892E+02   0.650189E-01  -0.525811E+02
  1438   0.719119E+03   0.171315E+02   0.649978E-01  -0.523320E+02
  1439   0.719918E+03   0.169759E+02   0.649765E-01  -0.520710E+02
  1440   0.720749E+03   0.168207E+02   0.649550E-01  -0.518015E+02
  1441   0.721536E+03   0.166661E+02   0.649335E-01  -0.515233E+02
  1442   0.722278E+03   0.165128E+02   0.649117E-01  -0.512348E+02
  1443   0.722977E+03   0.163616E+02   0.648898E-01  -0.509356E+02
  1444   0.723704E+03   0.162103E+02   0.648677E-01  -0.506278E+02
  1445   0.724312E+03   0.160611E+02   0.648454E-01  -0.503111E+02
  1446   0.725022E+03   0.159118E+02   0.648230E-01  -0.499839E+02
  1447   0.725536E+03   0.157647E+02   0.648003E-01  -0.496460E+02
  1448   0.726152E+03   0.156189E+02   0.647775E-01  -0.493015E+02
  1449   0.726720E+03   0.154732E+02   0.647545E-01  -0.489465E+02
  1450   0.727240E+03   0.153297E+02   0.647312E-01  -0.485823E+02
  1451   0.727786E+03   0.151876E+02   0.647078E-01  -0.482102E+02
  1452   0.728207E+03   0.150464E+02   0.646842E-01  -0.478301E+02
  1453   0.728652E+03   0.149068E+02   0.646603E-01  -0.474397E+02
  1454   0.729120E+03   0.147688E+02   0.646363E-01  -0.470407E+02
  1455   0.729537E+03   0.146317E+02   0.646121E-01  -0.466343E+02
  1456   0.729900E+03   0.144972E+02   0.645877E-01  -0.462215E+02
  1457   0.730136E+03   0.143629E+02   0.645631E-01  -0.457998E+02
  1458   0.730466E+03   0.142313E+02   0.645383E-01  -0.453708E+02
  1459   0.730740E+03   0.141008E+02   0.645134E-01  -0.449337E+02
  1460   0.730959E+03   0.139731E+02   0.644883E-01  -0.444908E+02
  1461   0.731195E+03   0.138451E+02   0.644629E-01  -0.440420E+02
  1462   0.731373E+03   0.137199E+02   0.644375E-01  -0.435866E+02
  1463   0.731419E+03   0.135968E+02   0.644118E-01  -0.431245E+02
  1464   0.731554E+03   0.134751E+02   0.643860E-01  -0.426565E+02
  1465   0.731555E+03   0.133557E+02   0.643600E-01  -0.421833E+02
  1466   0.731644E+03   0.132385E+02   0.643339E-01  -0.417041E+02
  1467   0.731596E+03   0.131229E+02   0.643076E-01  -0.412204E+02
  1468   0.731561E+03   0.130097E+02   0.642811E-01  -0.407314E+02
  1469   0.731536E+03   0.128981E+02   0.642545E-01  -0.402379E+02
  1470   0.731299E+03   0.127883E+02   0.642277E-01  -0.397391E+02
  1471   0.731219E+03   0.126818E+02   0.642007E-01  -0.392372E+02
  1472   0.731074E+03   0.125771E+02   0.641736E-01  -0.387307E+02
  1473   0.730863E+03   0.124743E+02   0.641463E-01  -0.382210E+02
  1474   0.730509E+03   0.123734E+02   0.641188E-01  -0.377066E+02
  1475   0.730236E+03   0.122745E+02   0.640912E-01  -0.371891E+02
  1476   0.729894E+03   0.121784E+02   0.640633E-01  -0.366691E+02
  1477   0.729557E+03   0.120844E+02   0.640352E-01  -0.361451E+02
  1478   0.729148E+03   0.119926E+02   0.640070E-01  -0.356185E+02
  1479   0.728743E+03   0.119037E+02   0.639785E-01  -0.350897E+02
  1480   0.728264E+03   0.118171E+02   0.639497E-01  -0.345580E+02
  1481   0.727721E+03   0.117320E+02   0.639208E-01  -0.340240E+02
  1482   0.727184E+03   0.116501E+02   0.638915E-01  -0.334877E+02
  1483   0.726588E+03   0.115705E+02   0.638620E-01  -0.329495E+02
  1484   0.725983E+03   0.114928E+02   0.638322E-01  -0.324095E+02
  1485   0.725316E+03   0.114175E+02   0.638021E-01  -0.318679E+02
  1486   0.724608E+03   0.113456E+02   0.637717E-01  -0.313245E+02
  1487   0.723860E+03   0.112748E+02   0.637409E-01  -0.307799E+02
  1488   0.723091E+03   0.112075E+02   0.637098E-01  -0.302339E+02
  1489   0.722257E+03   0.111429E+02   0.636783E-01  -0.296870E+02
  1490   0.721395E+03   0.110797E+02   0.636464E-01  -0.291390E+02
  1491   0.720495E+03   0.110193E+02   0.636141E-01  -0.285903E+02
  1492   0.719564E+03   0.109619E+02   0.635814E-01  -0.280408E+02
  1493   0.718587E+03   0.109059E+02   0.635482E-01  -0.274909E+02
  1494   0.717569E+03   0.108530E+02   0.635146E-01  -0.269405E+02
  1495   0.716519E+03   0.108032E+02   0.634804E-01  -0.263897E+02
  1496   0.715426E+03   0.107558E+02   0.634458E-01  -0.258387E+02
  1497   0.714291E+03   0.107102E+02   0.634106E-01  -0.252875E+02
  1498   0.713127E+03   0.106678E+02   0.633749E-01  -0.247364E+02
  1499   0.711919E+03   0.106273E+02   0.633387E-01  -0.241853E+02
  1500   0.710672E+03   0.105902E+02   0.633018E-01  -0.236343E+02
  1501   0.709387E+03   0.105550E+02   0.632644E-01  -0.230834E+02
  1502   0.708062E+03   0.105227E+02   0.632264E-01  -0.225333E+02
  1503   0.706705E+03   0.104931E+02   0.631878E-01  -0.219840E+02
  1504   0.705309E+03   0.104656E+02   0.631486E-01  -0.214354E+02
  1505   0.703871E+03   0.104409E+02   0.631088E-01  -0.208882E+02
  1506   0.702400E+03   0.104185E+02   0.630683E-01  -0.203423E+02
  1507   0.700896E+03   0.103989E+02   0.630272E-01  -0.197981E+02
  1508   0.699357E+03   0.103816E+02   0.629854E-01  -0.192561E+02
  1509   0.697776E+03   0.103659E+02   0.629430E-01  -0.187162E+02
  1510   0.696175E+03   0.103539E+02   0.629000E-01  -0.181788E+02
  1511   0.694524E+03   0.103436E+02   0.628563E-01  -0.176435E+02
  1512   0.692845E+03   0.103356E+02   0.628120E-01  -0.171125E+02
  1513   0.691129E+03   0.103301E+02   0.627670E-01  -0.165831E+02
  1514   0.689391E+03   0.103278E+02   0.627213E-01  -0.160577E+02
  1515   0.687638E+03   0.103273E+02   0.626751E-01  -0.155348E+02
  1516   0.685834E+03   0.103286E+02   0.626282E-01  -0.150169E+02
  1517   0.684006E+03   0.103325E+02   0.625807E-01  -0.145018E+02
  1518   0.682147E+03   0.103390E+02   0.625326E-01  -0.139899E+02
  1519   0.680256E+03   0.103467E+02   0.624840E-01  -0.134841E+02
  1520   0.678349E+03   0.103571E+02   0.624347E-01  -0.129816E+02
  1521   0.676402E+03   0.103703E+02   0.623849E-01  -0.124834E+02
  1522   0.674422E+03   0.103848E+02   0.623345E-01  -0.119903E+02
  1523   0.672424E+03   0.104014E+02   0.622836E-01  -0.115018E+02
  1524   0.670392E+03   0.104209E+02   0.622322E-01  -0.110187E+02
  1525   0.668333E+03   0.104425E+02   0.621803E-01  -0.105405E+02
  1526   0.666255E+03   0.104657E+02   0.621278E-01  -0.100673E+02
  1527   0.664149E+03   0.104903E+02   0.620750E-01  -0.960078E+01
  1528   0.662015E+03   0.105180E+02   0.620217E-01  -0.913883E+01
  1529   0.659860E+03   0.105473E+02   0.619679E-01  -0.868236E+01
  1530   0.657684E+03   0.105783E+02   0.619138E-01  -0.823227E+01
  1531   0.655478E+03   0.106116E+02   0.618592E-01  -0.778872E+01
  1532   0.653257E+03   0.106475E+02   0.618043E-01  -0.735039E+01
  1533   0.651006E+03   0.106843E+02   0.617490E-01  -0.691743E+01
  1534   0.648738E+03   0.107237E+02   0.616934E-01  -0.649297E+01
  1535   0.646447E+03   0.107650E+02   0.616375E-01  -0.607347E+01
  1536   0.644132E+03   0.108074E+02   0.615812E-01  -0.566131E+01
  1537   0.641806E+03   0.108525E+02   0.615247E-01  -0.525590E+01
  1538   0.639463E+03   0.108995E+02   0.614679E-01  -0.485667E+01
  1539   0.637064E+03   0.109471E+02   0.614108E-01  -0.446452E+01
  1540   0.634669E+03   0.109967E+02   0.613534E-01  -0.407887E+01
  1541   0.632255E+03   0.110492E+02   0.612958E-01  -0.370138E+01
  1542   0.629820E+03   0.111030E+02   0.612380E-01  -0.332997E+01
  1543   0.627359E+03   0.111576E+02   0.611799E-01  -0.296704E+01
  1544   0.624884E+03   0.112151E+02   0.611215E-01  -0.261053E+01
  1545   0.622395E+03   0.112734E+02   0.610630E-01  -0.226135E+01
  1546   0.619877E+03   0.113332E+02   0.610042E-01  -0.192040E+01
  1547   0.617345E+03   0.113954E+02   0.609452E-01  -0.158636E+01
  1548   0.614805E+03   0.114593E+02   0.608860E-01  -0.126016E+01
  1549   0.612242E+03   0.115240E+02   0.608265E-01  -0.941203E+00
  1550   0.609671E+03   0.115906E+02   0.607668E-01  -0.630414E+00
  1551   0.607068E+03   0.116588E+02   0.607069E-01  -0.327958E+00
  1552   0.604464E+03   0.117281E+02   0.606467E-01  -0.325088E-01
