#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.573813E+04   0.100017E+01   0.000000E+00   0.230796E+02   0.467413E-07   0.514041E-04   0.598802E-08
   231   0.573472E+04   0.103242E+01   0.000000E+00   0.246888E+02   0.465071E-07   0.510557E-04   0.202145E-07
   232   0.573080E+04   0.106627E+01   0.000000E+00   0.263049E+02   0.462747E-07   0.507089E-04   0.344022E-07
   233   0.572630E+04   0.110194E+01   0.000000E+00   0.279265E+02   0.460442E-07   0.503636E-04   0.485483E-07
   234   0.572105E+04   0.113930E+01   0.000000E+00   0.295544E+02   0.458155E-07   0.500198E-04   0.626494E-07
   235   0.571530E+04   0.117841E+01   0.000000E+00   0.311873E+02   0.455885E-07   0.496775E-04   0.767027E-07
   236   0.570889E+04   0.121927E+01   0.000000E+00   0.328251E+02   0.453634E-07   0.493368E-04   0.907051E-07
   237   0.570188E+04   0.126195E+01   0.000000E+00   0.344665E+02   0.451400E-07   0.489976E-04   0.104653E-06
   238   0.569429E+04   0.130654E+01   0.000000E+00   0.361115E+02   0.449184E-07   0.486600E-04   0.118545E-06
   239   0.568619E+04   0.135289E+01   0.000000E+00   0.377596E+02   0.446984E-07   0.483239E-04   0.132376E-06
   240   0.567734E+04   0.140106E+01   0.000000E+00   0.394085E+02   0.444802E-07   0.479893E-04   0.146143E-06
   241   0.566805E+04   0.145121E+01   0.000000E+00   0.410591E+02   0.442636E-07   0.476563E-04   0.159845E-06
   242   0.565818E+04   0.150318E+01   0.000000E+00   0.427107E+02   0.440487E-07   0.473248E-04   0.173477E-06
   243   0.564771E+04   0.155714E+01   0.000000E+00   0.443619E+02   0.438354E-07   0.469949E-04   0.187037E-06
   244   0.563665E+04   0.161300E+01   0.000000E+00   0.460136E+02   0.436237E-07   0.466666E-04   0.200521E-06
   245   0.562499E+04   0.167084E+01   0.000000E+00   0.476628E+02   0.434136E-07   0.463398E-04   0.213927E-06
   246   0.561282E+04   0.173065E+01   0.000000E+00   0.493111E+02   0.432051E-07   0.460145E-04   0.227251E-06
   247   0.560013E+04   0.179237E+01   0.000000E+00   0.509564E+02   0.429981E-07   0.456909E-04   0.240490E-06
   248   0.558685E+04   0.185637E+01   0.000000E+00   0.525987E+02   0.427926E-07   0.453688E-04   0.253641E-06
   249   0.557311E+04   0.192213E+01   0.000000E+00   0.542374E+02   0.425887E-07   0.450482E-04   0.266702E-06
   250   0.555879E+04   0.199008E+01   0.000000E+00   0.558712E+02   0.423862E-07   0.447293E-04   0.279668E-06
   251   0.554401E+04   0.205995E+01   0.000000E+00   0.575007E+02   0.421852E-07   0.444119E-04   0.292539E-06
   252   0.552857E+04   0.213195E+01   0.000000E+00   0.591245E+02   0.419857E-07   0.440960E-04   0.305313E-06
   253   0.551282E+04   0.220588E+01   0.000000E+00   0.607411E+02   0.417876E-07   0.437818E-04   0.317993E-06
   254   0.549647E+04   0.228205E+01   0.000000E+00   0.623505E+02   0.415909E-07   0.434690E-04   0.330579E-06
   255   0.547959E+04   0.236016E+01   0.000000E+00   0.639526E+02   0.413956E-07   0.431578E-04   0.343072E-06
   256   0.546226E+04   0.244060E+01   0.000000E+00   0.655475E+02   0.412018E-07   0.428480E-04   0.355474E-06
   257   0.544448E+04   0.252294E+01   0.000000E+00   0.671270E+02   0.410093E-07   0.425398E-04   0.367786E-06
   258   0.542616E+04   0.260755E+01   0.000000E+00   0.687036E+02   0.408182E-07   0.422330E-04   0.380008E-06
   259   0.540738E+04   0.269430E+01   0.000000E+00   0.702625E+02   0.406285E-07   0.419277E-04   0.392142E-06
   260   0.538822E+04   0.278320E+01   0.000000E+00   0.718186E+02   0.404401E-07   0.416238E-04   0.404189E-06
   261   0.536852E+04   0.287419E+01   0.000000E+00   0.733495E+02   0.402531E-07   0.413214E-04   0.416149E-06
   262   0.534828E+04   0.296749E+01   0.000000E+00   0.748775E+02   0.400675E-07   0.410204E-04   0.428025E-06
   263   0.532787E+04   0.306290E+01   0.000000E+00   0.763951E+02   0.398831E-07   0.407207E-04   0.439817E-06
   264   0.530685E+04   0.316050E+01   0.000000E+00   0.778950E+02   0.397001E-07   0.404225E-04   0.451526E-06
   265   0.528528E+04   0.326023E+01   0.000000E+00   0.793696E+02   0.395184E-07   0.401256E-04   0.463154E-06
   266   0.526340E+04   0.336232E+01   0.000000E+00   0.808413E+02   0.393379E-07   0.398301E-04   0.474701E-06
   267   0.524096E+04   0.346640E+01   0.000000E+00   0.822877E+02   0.391588E-07   0.395359E-04   0.486168E-06
   268   0.521813E+04   0.357287E+01   0.000000E+00   0.837236E+02   0.389809E-07   0.392431E-04   0.497557E-06
   269   0.519476E+04   0.368143E+01   0.000000E+00   0.851417E+02   0.388042E-07   0.389515E-04   0.508869E-06
   270   0.517113E+04   0.379217E+01   0.000000E+00   0.865419E+02   0.386288E-07   0.386613E-04   0.520104E-06
   271   0.514702E+04   0.390503E+01   0.000000E+00   0.879241E+02   0.384547E-07   0.383724E-04   0.531265E-06
   272   0.512265E+04   0.402031E+01   0.000000E+00   0.892810E+02   0.382817E-07   0.380847E-04   0.542351E-06
   273   0.509781E+04   0.413743E+01   0.000000E+00   0.906274E+02   0.381100E-07   0.377983E-04   0.553365E-06
   274   0.507263E+04   0.425699E+01   0.000000E+00   0.919410E+02   0.379395E-07   0.375131E-04   0.564306E-06
   275   0.504705E+04   0.437849E+01   0.000000E+00   0.932440E+02   0.377701E-07   0.372292E-04   0.575177E-06
   276   0.502120E+04   0.450215E+01   0.000000E+00   0.945141E+02   0.376019E-07   0.369464E-04   0.585978E-06
   277   0.499486E+04   0.462799E+01   0.000000E+00   0.957737E+02   0.374349E-07   0.366649E-04   0.596711E-06
   278   0.496826E+04   0.475595E+01   0.000000E+00   0.970004E+02   0.372691E-07   0.363845E-04   0.607376E-06
   279   0.494133E+04   0.488596E+01   0.000000E+00   0.982016E+02   0.371043E-07   0.361054E-04   0.617975E-06
   280   0.491404E+04   0.501802E+01   0.000000E+00   0.993921E+02   0.369407E-07   0.358273E-04   0.628508E-06
   281   0.488657E+04   0.515224E+01   0.000000E+00   0.100550E+03   0.367783E-07   0.355504E-04   0.638978E-06
   282   0.485860E+04   0.528831E+01   0.000000E+00   0.101682E+03   0.366169E-07   0.352747E-04   0.649384E-06
   283   0.483043E+04   0.542648E+01   0.000000E+00   0.102788E+03   0.364566E-07   0.350000E-04   0.659728E-06
   284   0.480199E+04   0.556667E+01   0.000000E+00   0.103869E+03   0.362974E-07   0.347265E-04   0.670011E-06
   285   0.477327E+04   0.570891E+01   0.000000E+00   0.104925E+03   0.361393E-07   0.344540E-04   0.680234E-06
   286   0.474420E+04   0.585304E+01   0.000000E+00   0.105947E+03   0.359822E-07   0.341826E-04   0.690399E-06
   287   0.471486E+04   0.599909E+01   0.000000E+00   0.106951E+03   0.358262E-07   0.339123E-04   0.700506E-06
   288   0.468531E+04   0.614705E+01   0.000000E+00   0.107922E+03   0.356712E-07   0.336430E-04   0.710556E-06
   289   0.465547E+04   0.629688E+01   0.000000E+00   0.108868E+03   0.355173E-07   0.333747E-04   0.720550E-06
   290   0.462543E+04   0.644843E+01   0.000000E+00   0.109787E+03   0.353643E-07   0.331075E-04   0.730491E-06
   291   0.459518E+04   0.660245E+01   0.000000E+00   0.110666E+03   0.352124E-07   0.328412E-04   0.740377E-06
   292   0.456442E+04   0.675783E+01   0.000000E+00   0.111527E+03   0.350614E-07   0.325759E-04   0.750212E-06
   293   0.453375E+04   0.691423E+01   0.000000E+00   0.112348E+03   0.349115E-07   0.323116E-04   0.759996E-06
   294   0.450271E+04   0.707313E+01   0.000000E+00   0.113150E+03   0.347625E-07   0.320482E-04   0.769729E-06
   295   0.447168E+04   0.723307E+01   0.000000E+00   0.113911E+03   0.346144E-07   0.317858E-04   0.779414E-06
   296   0.444028E+04   0.739552E+01   0.000000E+00   0.114647E+03   0.344673E-07   0.315243E-04   0.789050E-06
   297   0.440874E+04   0.755829E+01   0.000000E+00   0.115357E+03   0.343211E-07   0.312638E-04   0.798640E-06
   298   0.437690E+04   0.772360E+01   0.000000E+00   0.116026E+03   0.341759E-07   0.310041E-04   0.808184E-06
   299   0.434499E+04   0.789073E+01   0.000000E+00   0.116662E+03   0.340316E-07   0.307453E-04   0.817683E-06
   300   0.431286E+04   0.805819E+01   0.000000E+00   0.117264E+03   0.338881E-07   0.304874E-04   0.827139E-06
   301   0.428058E+04   0.822749E+01   0.000000E+00   0.117841E+03   0.337456E-07   0.302303E-04   0.836551E-06
   302   0.424822E+04   0.839789E+01   0.000000E+00   0.118392E+03   0.336039E-07   0.299740E-04   0.845917E-06
   303   0.421571E+04   0.857014E+01   0.000000E+00   0.118901E+03   0.334631E-07   0.297186E-04   0.855230E-06
   304   0.418305E+04   0.874425E+01   0.000000E+00   0.119370E+03   0.333232E-07   0.294639E-04   0.864487E-06
   305   0.415031E+04   0.891875E+01   0.000000E+00   0.119812E+03   0.331842E-07   0.292100E-04   0.873683E-06
   306   0.411742E+04   0.909437E+01   0.000000E+00   0.120220E+03   0.330460E-07   0.289568E-04   0.882813E-06
   307   0.408446E+04   0.927114E+01   0.000000E+00   0.120586E+03   0.329086E-07   0.287042E-04   0.891873E-06
   308   0.405142E+04   0.945054E+01   0.000000E+00   0.120933E+03   0.327721E-07   0.284523E-04   0.900857E-06
   309   0.401838E+04   0.962962E+01   0.000000E+00   0.121231E+03   0.326364E-07   0.282011E-04   0.909762E-06
   310   0.398519E+04   0.980911E+01   0.000000E+00   0.121501E+03   0.325016E-07   0.279505E-04   0.918583E-06
   311   0.395200E+04   0.999127E+01   0.000000E+00   0.121729E+03   0.323676E-07   0.277004E-04   0.927314E-06
   312   0.391881E+04   0.101731E+02   0.000000E+00   0.121930E+03   0.322344E-07   0.274509E-04   0.935952E-06
   313   0.388554E+04   0.103562E+02   0.000000E+00   0.122088E+03   0.321020E-07   0.272019E-04   0.944491E-06
   314   0.385226E+04   0.105404E+02   0.000000E+00   0.122218E+03   0.319704E-07   0.269535E-04   0.952927E-06
   315   0.381899E+04   0.107244E+02   0.000000E+00   0.122306E+03   0.318396E-07   0.267054E-04   0.961255E-06
   316   0.378572E+04   0.109095E+02   0.000000E+00   0.122357E+03   0.317096E-07   0.264578E-04   0.969471E-06
   317   0.375244E+04   0.110944E+02   0.000000E+00   0.122374E+03   0.315804E-07   0.262107E-04   0.977570E-06
   318   0.371916E+04   0.112813E+02   0.000000E+00   0.122354E+03   0.314519E-07   0.259639E-04   0.985547E-06
   319   0.368596E+04   0.114680E+02   0.000000E+00   0.122298E+03   0.313243E-07   0.257175E-04   0.993398E-06
   320   0.365283E+04   0.116551E+02   0.000000E+00   0.122214E+03   0.311974E-07   0.254714E-04   0.100112E-05
   321   0.361970E+04   0.118435E+02   0.000000E+00   0.122086E+03   0.310712E-07   0.252256E-04   0.100870E-05
   322   0.358664E+04   0.120309E+02   0.000000E+00   0.121922E+03   0.309458E-07   0.249800E-04   0.101615E-05
   323   0.355365E+04   0.122189E+02   0.000000E+00   0.121720E+03   0.308212E-07   0.247347E-04   0.102345E-05
   324   0.352074E+04   0.124081E+02   0.000000E+00   0.121475E+03   0.306973E-07   0.244897E-04   0.103059E-05
   325   0.348797E+04   0.125949E+02   0.000000E+00   0.121208E+03   0.305741E-07   0.242448E-04   0.103759E-05
   326   0.345521E+04   0.127838E+02   0.000000E+00   0.120889E+03   0.304517E-07   0.240001E-04   0.104443E-05
   327   0.342259E+04   0.129725E+02   0.000000E+00   0.120540E+03   0.303299E-07   0.237555E-04   0.105110E-05
   328   0.339011E+04   0.131602E+02   0.000000E+00   0.120161E+03   0.302089E-07   0.235110E-04   0.105760E-05
   329   0.335772E+04   0.133485E+02   0.000000E+00   0.119737E+03   0.300886E-07   0.232667E-04   0.106393E-05
   330   0.332547E+04   0.135360E+02   0.000000E+00   0.119276E+03   0.299690E-07   0.230223E-04   0.107009E-05
   331   0.329344E+04   0.137232E+02   0.000000E+00   0.118784E+03   0.298501E-07   0.227780E-04   0.107606E-05
   332   0.326148E+04   0.139111E+02   0.000000E+00   0.118262E+03   0.297319E-07   0.225337E-04   0.108184E-05
   333   0.322967E+04   0.140981E+02   0.000000E+00   0.117701E+03   0.296143E-07   0.222893E-04   0.108743E-05
   334   0.319809E+04   0.142850E+02   0.000000E+00   0.117102E+03   0.294975E-07   0.220449E-04   0.109283E-05
   335   0.316658E+04   0.144703E+02   0.000000E+00   0.116465E+03   0.293813E-07   0.218004E-04   0.109803E-05
   336   0.313529E+04   0.146554E+02   0.000000E+00   0.115797E+03   0.292657E-07   0.215558E-04   0.110302E-05
   337   0.310422E+04   0.148405E+02   0.000000E+00   0.115083E+03   0.291508E-07   0.213111E-04   0.110780E-05
   338   0.307330E+04   0.150240E+02   0.000000E+00   0.114345E+03   0.290366E-07   0.210662E-04   0.111236E-05
   339   0.304267E+04   0.152081E+02   0.000000E+00   0.113568E+03   0.289230E-07   0.208210E-04   0.111671E-05
   340   0.301220E+04   0.153907E+02   0.000000E+00   0.112766E+03   0.288100E-07   0.205757E-04   0.112083E-05
   341   0.298187E+04   0.155717E+02   0.000000E+00   0.111918E+03   0.286977E-07   0.203301E-04   0.112472E-05
   342   0.295184E+04   0.157535E+02   0.000000E+00   0.111038E+03   0.285860E-07   0.200843E-04   0.112838E-05
   343   0.292203E+04   0.159329E+02   0.000000E+00   0.110125E+03   0.284749E-07   0.198381E-04   0.113180E-05
   344   0.289252E+04   0.161115E+02   0.000000E+00   0.109180E+03   0.283644E-07   0.195916E-04   0.113498E-05
   345   0.286315E+04   0.162886E+02   0.000000E+00   0.108203E+03   0.282546E-07   0.193447E-04   0.113791E-05
   346   0.283409E+04   0.164657E+02   0.000000E+00   0.107201E+03   0.281453E-07   0.190974E-04   0.114059E-05
   347   0.280524E+04   0.166406E+02   0.000000E+00   0.106158E+03   0.280366E-07   0.188497E-04   0.114301E-05
   348   0.277670E+04   0.168139E+02   0.000000E+00   0.105083E+03   0.279285E-07   0.186016E-04   0.114517E-05
   349   0.274837E+04   0.169865E+02   0.000000E+00   0.103974E+03   0.278210E-07   0.183530E-04   0.114707E-05
   350   0.272034E+04   0.171569E+02   0.000000E+00   0.102840E+03   0.277140E-07   0.181039E-04   0.114869E-05
   351   0.269276E+04   0.173266E+02   0.000000E+00   0.101672E+03   0.276076E-07   0.178543E-04   0.115004E-05
   352   0.266525E+04   0.174947E+02   0.000000E+00   0.100471E+03   0.275018E-07   0.176042E-04   0.115114E-05
   353   0.263812E+04   0.176606E+02   0.000000E+00   0.992515E+02   0.273966E-07   0.173537E-04   0.115199E-05
   354   0.261121E+04   0.178251E+02   0.000000E+00   0.979905E+02   0.272918E-07   0.171029E-04   0.115261E-05
   355   0.258469E+04   0.179879E+02   0.000000E+00   0.967031E+02   0.271877E-07   0.168518E-04   0.115303E-05
   356   0.255847E+04   0.181493E+02   0.000000E+00   0.953967E+02   0.270841E-07   0.166005E-04   0.115325E-05
   357   0.253255E+04   0.183084E+02   0.000000E+00   0.940562E+02   0.269810E-07   0.163490E-04   0.115330E-05
   358   0.250702E+04   0.184644E+02   0.000000E+00   0.926965E+02   0.268785E-07   0.160974E-04   0.115319E-05
   359   0.248172E+04   0.186189E+02   0.000000E+00   0.913024E+02   0.267765E-07   0.158458E-04   0.115293E-05
   360   0.245681E+04   0.187718E+02   0.000000E+00   0.898852E+02   0.266750E-07   0.155942E-04   0.115255E-05
   361   0.243221E+04   0.189224E+02   0.000000E+00   0.884401E+02   0.265741E-07   0.153427E-04   0.115206E-05
   362   0.240800E+04   0.190706E+02   0.000000E+00   0.869701E+02   0.264737E-07   0.150914E-04   0.115147E-05
   363   0.238411E+04   0.192172E+02   0.000000E+00   0.854773E+02   0.263738E-07   0.148402E-04   0.115081E-05
   364   0.236061E+04   0.193599E+02   0.000000E+00   0.839578E+02   0.262745E-07   0.145894E-04   0.115009E-05
   365   0.233743E+04   0.195011E+02   0.000000E+00   0.824174E+02   0.261756E-07   0.143388E-04   0.114932E-05
   366   0.231465E+04   0.196398E+02   0.000000E+00   0.808532E+02   0.260773E-07   0.140887E-04   0.114853E-05
   367   0.229226E+04   0.197746E+02   0.000000E+00   0.792672E+02   0.259795E-07   0.138390E-04   0.114772E-05
   368   0.227013E+04   0.199078E+02   0.000000E+00   0.776607E+02   0.258822E-07   0.135899E-04   0.114692E-05
   369   0.224854E+04   0.200386E+02   0.000000E+00   0.760315E+02   0.257854E-07   0.133413E-04   0.114615E-05
   370   0.222728E+04   0.201661E+02   0.000000E+00   0.743846E+02   0.256891E-07   0.130934E-04   0.114541E-05
   371   0.220635E+04   0.202905E+02   0.000000E+00   0.727162E+02   0.255933E-07   0.128462E-04   0.114473E-05
   372   0.218583E+04   0.204124E+02   0.000000E+00   0.710307E+02   0.254979E-07   0.125997E-04   0.114412E-05
   373   0.216571E+04   0.205311E+02   0.000000E+00   0.693249E+02   0.254031E-07   0.123541E-04   0.114359E-05
   374   0.214601E+04   0.206474E+02   0.000000E+00   0.676024E+02   0.253087E-07   0.121094E-04   0.114318E-05
   375   0.212663E+04   0.207603E+02   0.000000E+00   0.658632E+02   0.252149E-07   0.118656E-04   0.114288E-05
   376   0.210775E+04   0.208708E+02   0.000000E+00   0.641072E+02   0.251215E-07   0.116228E-04   0.114272E-05
   377   0.208928E+04   0.209773E+02   0.000000E+00   0.623371E+02   0.250286E-07   0.113811E-04   0.114272E-05
   378   0.207115E+04   0.210805E+02   0.000000E+00   0.605499E+02   0.249361E-07   0.111406E-04   0.114288E-05
   379   0.205344E+04   0.211812E+02   0.000000E+00   0.587500E+02   0.248441E-07   0.109012E-04   0.114324E-05
   380   0.203622E+04   0.212793E+02   0.000000E+00   0.569350E+02   0.247526E-07   0.106631E-04   0.114380E-05
   381   0.201934E+04   0.213711E+02   0.000000E+00   0.551077E+02   0.246615E-07   0.104264E-04   0.114458E-05
   382   0.200282E+04   0.214619E+02   0.000000E+00   0.532689E+02   0.245709E-07   0.101910E-04   0.114559E-05
   383   0.198679E+04   0.215485E+02   0.000000E+00   0.514168E+02   0.244808E-07   0.995703E-05   0.114686E-05
   384   0.197126E+04   0.216311E+02   0.000000E+00   0.495552E+02   0.243911E-07   0.972459E-05   0.114840E-05
   385   0.195601E+04   0.217118E+02   0.000000E+00   0.476823E+02   0.243018E-07   0.949372E-05   0.115023E-05
   386   0.194126E+04   0.217884E+02   0.000000E+00   0.458004E+02   0.242130E-07   0.926448E-05   0.115236E-05
   387   0.192687E+04   0.218609E+02   0.000000E+00   0.439093E+02   0.241246E-07   0.903693E-05   0.115481E-05
   388   0.191291E+04   0.219300E+02   0.000000E+00   0.420103E+02   0.240367E-07   0.881114E-05   0.115759E-05
   389   0.189939E+04   0.219935E+02   0.000000E+00   0.401034E+02   0.239492E-07   0.858716E-05   0.116073E-05
   390   0.188629E+04   0.220566E+02   0.000000E+00   0.381907E+02   0.238621E-07   0.836506E-05   0.116424E-05
   391   0.187364E+04   0.221147E+02   0.000000E+00   0.362706E+02   0.237754E-07   0.814489E-05   0.116813E-05
   392   0.186135E+04   0.221709E+02   0.000000E+00   0.343459E+02   0.236892E-07   0.792673E-05   0.117242E-05
   393   0.184957E+04   0.222221E+02   0.000000E+00   0.324158E+02   0.236034E-07   0.771062E-05   0.117714E-05
   394   0.183816E+04   0.222699E+02   0.000000E+00   0.304824E+02   0.235180E-07   0.749664E-05   0.118229E-05
   395   0.182712E+04   0.223135E+02   0.000000E+00   0.285441E+02   0.234330E-07   0.728485E-05   0.118789E-05
   396   0.181660E+04   0.223536E+02   0.000000E+00   0.266044E+02   0.233484E-07   0.707530E-05   0.119395E-05
   397   0.180638E+04   0.223902E+02   0.000000E+00   0.246617E+02   0.232642E-07   0.686805E-05   0.120051E-05
   398   0.179668E+04   0.224225E+02   0.000000E+00   0.227174E+02   0.231804E-07   0.666318E-05   0.120756E-05
   399   0.178736E+04   0.224514E+02   0.000000E+00   0.207722E+02   0.230971E-07   0.646074E-05   0.121513E-05
   400   0.177841E+04   0.224767E+02   0.000000E+00   0.188268E+02   0.230141E-07   0.626079E-05   0.122324E-05
   401   0.176991E+04   0.224977E+02   0.000000E+00   0.168818E+02   0.229315E-07   0.606337E-05   0.123189E-05
   402   0.176187E+04   0.225145E+02   0.000000E+00   0.149381E+02   0.228492E-07   0.586846E-05   0.124106E-05
   403   0.175422E+04   0.225283E+02   0.000000E+00   0.129965E+02   0.227674E-07   0.567598E-05   0.125073E-05
