#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   732   0.177885E+04  -0.107100E+03   0.801521E-05  -0.107100E+03   0.366256E+02  -0.102690E-05   0.801521E-05  -0.102690E-05   0.827871E-08
   733   0.178450E+04  -0.108337E+03   0.804259E-05  -0.108337E+03   0.364984E+02  -0.101890E-05   0.804259E-05  -0.101890E-05   0.825832E-08
   734   0.179023E+04  -0.109532E+03   0.806909E-05  -0.109532E+03   0.363667E+02  -0.101082E-05   0.806909E-05  -0.101082E-05   0.823800E-08
   735   0.179610E+04  -0.110723E+03   0.809472E-05  -0.110723E+03   0.362288E+02  -0.100267E-05   0.809472E-05  -0.100267E-05   0.821774E-08
   736   0.180198E+04  -0.111872E+03   0.811948E-05  -0.111872E+03   0.360862E+02  -0.994466E-06   0.811948E-05  -0.994466E-06   0.819756E-08
   737   0.180809E+04  -0.113010E+03   0.814335E-05  -0.113010E+03   0.359396E+02  -0.986203E-06   0.814335E-05  -0.986203E-06   0.817745E-08
   738   0.181420E+04  -0.114105E+03   0.816633E-05  -0.114105E+03   0.357882E+02  -0.977893E-06   0.816633E-05  -0.977893E-06   0.815741E-08
   739   0.182047E+04  -0.115181E+03   0.818843E-05  -0.115181E+03   0.356311E+02  -0.969543E-06   0.818843E-05  -0.969543E-06   0.813743E-08
   740   0.182682E+04  -0.116236E+03   0.820963E-05  -0.116236E+03   0.354691E+02  -0.961159E-06   0.820963E-05  -0.961159E-06   0.811753E-08
   741   0.183334E+04  -0.117264E+03   0.822994E-05  -0.117264E+03   0.353014E+02  -0.952749E-06   0.822994E-05  -0.952749E-06   0.809769E-08
   742   0.183994E+04  -0.118257E+03   0.824934E-05  -0.118257E+03   0.351316E+02  -0.944319E-06   0.824934E-05  -0.944319E-06   0.807792E-08
   743   0.184663E+04  -0.119229E+03   0.826784E-05  -0.119229E+03   0.349575E+02  -0.935877E-06   0.826784E-05  -0.935877E-06   0.805822E-08
   744   0.185348E+04  -0.120165E+03   0.828544E-05  -0.120165E+03   0.347774E+02  -0.927431E-06   0.828544E-05  -0.927431E-06   0.803859E-08
   745   0.186035E+04  -0.121088E+03   0.830212E-05  -0.121088E+03   0.345929E+02  -0.918986E-06   0.830212E-05  -0.918986E-06   0.801902E-08
   746   0.186724E+04  -0.121960E+03   0.831789E-05  -0.121960E+03   0.344045E+02  -0.910550E-06   0.831789E-05  -0.910550E-06   0.799952E-08
   747   0.187423E+04  -0.122818E+03   0.833274E-05  -0.122818E+03   0.342108E+02  -0.902131E-06   0.833274E-05  -0.902131E-06   0.798008E-08
   748   0.188138E+04  -0.123646E+03   0.834666E-05  -0.123646E+03   0.340140E+02  -0.893735E-06   0.834666E-05  -0.893735E-06   0.796071E-08
   749   0.188863E+04  -0.124453E+03   0.835967E-05  -0.124453E+03   0.338110E+02  -0.885370E-06   0.835967E-05  -0.885370E-06   0.794141E-08
   750   0.189591E+04  -0.125224E+03   0.837174E-05  -0.125224E+03   0.336054E+02  -0.877042E-06   0.837174E-05  -0.877042E-06   0.792217E-08
   751   0.190329E+04  -0.125964E+03   0.838288E-05  -0.125964E+03   0.333950E+02  -0.868758E-06   0.838288E-05  -0.868758E-06   0.790300E-08
   752   0.191077E+04  -0.126667E+03   0.839314E-05  -0.126667E+03   0.331820E+02  -0.860520E-06   0.839314E-05  -0.860520E-06   0.788389E-08
   753   0.191828E+04  -0.127347E+03   0.840253E-05  -0.127347E+03   0.329634E+02  -0.852332E-06   0.840253E-05  -0.852332E-06   0.786485E-08
   754   0.192581E+04  -0.127989E+03   0.841111E-05  -0.127989E+03   0.327421E+02  -0.844195E-06   0.841111E-05  -0.844195E-06   0.784587E-08
   755   0.193351E+04  -0.128608E+03   0.841892E-05  -0.128608E+03   0.325168E+02  -0.836110E-06   0.841892E-05  -0.836110E-06   0.782695E-08
   756   0.194109E+04  -0.129194E+03   0.842598E-05  -0.129194E+03   0.322880E+02  -0.828081E-06   0.842598E-05  -0.828081E-06   0.780809E-08
   757   0.194892E+04  -0.129742E+03   0.843235E-05  -0.129742E+03   0.320566E+02  -0.820109E-06   0.843235E-05  -0.820109E-06   0.778930E-08
   758   0.195662E+04  -0.130257E+03   0.843806E-05  -0.130257E+03   0.318210E+02  -0.812196E-06   0.843806E-05  -0.812196E-06   0.777057E-08
   759   0.196450E+04  -0.130748E+03   0.844314E-05  -0.130748E+03   0.315820E+02  -0.804344E-06   0.844314E-05  -0.804344E-06   0.775191E-08
   760   0.197233E+04  -0.131205E+03   0.844765E-05  -0.131205E+03   0.313403E+02  -0.796556E-06   0.844765E-05  -0.796556E-06   0.773330E-08
   761   0.198018E+04  -0.131629E+03   0.845161E-05  -0.131629E+03   0.310959E+02  -0.788834E-06   0.845161E-05  -0.788834E-06   0.771476E-08
   762   0.198820E+04  -0.132019E+03   0.845507E-05  -0.132019E+03   0.308487E+02  -0.781179E-06   0.845507E-05  -0.781179E-06   0.769628E-08
   763   0.199609E+04  -0.132376E+03   0.845806E-05  -0.132376E+03   0.305996E+02  -0.773594E-06   0.845806E-05  -0.773594E-06   0.767786E-08
   764   0.200408E+04  -0.132705E+03   0.846063E-05  -0.132705E+03   0.303469E+02  -0.766081E-06   0.846063E-05  -0.766081E-06   0.765950E-08
   765   0.201202E+04  -0.132992E+03   0.846281E-05  -0.132992E+03   0.300915E+02  -0.758642E-06   0.846281E-05  -0.758642E-06   0.764121E-08
   766   0.202006E+04  -0.133251E+03   0.846464E-05  -0.133251E+03   0.298348E+02  -0.751279E-06   0.846464E-05  -0.751279E-06   0.762297E-08
   767   0.202804E+04  -0.133475E+03   0.846617E-05  -0.133475E+03   0.295761E+02  -0.743993E-06   0.846617E-05  -0.743993E-06   0.760479E-08
   768   0.203604E+04  -0.133656E+03   0.846742E-05  -0.133656E+03   0.293146E+02  -0.736789E-06   0.846742E-05  -0.736789E-06   0.758668E-08
   769   0.204406E+04  -0.133815E+03   0.846845E-05  -0.133815E+03   0.290503E+02  -0.729666E-06   0.846845E-05  -0.729666E-06   0.756862E-08
   770   0.205203E+04  -0.133937E+03   0.846928E-05  -0.133937E+03   0.287854E+02  -0.722628E-06   0.846928E-05  -0.722628E-06   0.755062E-08
   771   0.206002E+04  -0.134023E+03   0.846996E-05  -0.134023E+03   0.285184E+02  -0.715676E-06   0.846996E-05  -0.715676E-06   0.753269E-08
   772   0.206795E+04  -0.134063E+03   0.847053E-05  -0.134063E+03   0.282501E+02  -0.708813E-06   0.847053E-05  -0.708813E-06   0.751481E-08
   773   0.207590E+04  -0.134081E+03   0.847102E-05  -0.134081E+03   0.279804E+02  -0.702040E-06   0.847102E-05  -0.702040E-06   0.749699E-08
   774   0.208380E+04  -0.134068E+03   0.847148E-05  -0.134068E+03   0.277093E+02  -0.695360E-06   0.847148E-05  -0.695360E-06   0.747922E-08
   775   0.209179E+04  -0.134017E+03   0.847194E-05  -0.134017E+03   0.274368E+02  -0.688775E-06   0.847194E-05  -0.688775E-06   0.746152E-08
   776   0.209958E+04  -0.133934E+03   0.847244E-05  -0.133934E+03   0.271637E+02  -0.682287E-06   0.847244E-05  -0.682287E-06   0.744387E-08
   777   0.210738E+04  -0.133812E+03   0.847302E-05  -0.133812E+03   0.268891E+02  -0.675898E-06   0.847302E-05  -0.675898E-06   0.742628E-08
   778   0.211535E+04  -0.133650E+03   0.847373E-05  -0.133650E+03   0.266139E+02  -0.669610E-06   0.847373E-05  -0.669610E-06   0.740875E-08
   779   0.212304E+04  -0.133464E+03   0.847459E-05  -0.133464E+03   0.263380E+02  -0.663425E-06   0.847459E-05  -0.663425E-06   0.739128E-08
   780   0.213074E+04  -0.133237E+03   0.847566E-05  -0.133237E+03   0.260599E+02  -0.657345E-06   0.847566E-05  -0.657345E-06   0.737386E-08
   781   0.213846E+04  -0.132984E+03   0.847696E-05  -0.132984E+03   0.257833E+02  -0.651373E-06   0.847696E-05  -0.651373E-06   0.735649E-08
   782   0.214605E+04  -0.132705E+03   0.847854E-05  -0.132705E+03   0.255052E+02  -0.645510E-06   0.847854E-05  -0.645510E-06   0.733919E-08
   783   0.215366E+04  -0.132377E+03   0.848043E-05  -0.132377E+03   0.252272E+02  -0.639759E-06   0.848043E-05  -0.639759E-06   0.732194E-08
   784   0.216120E+04  -0.132015E+03   0.848268E-05  -0.132015E+03   0.249491E+02  -0.634121E-06   0.848268E-05  -0.634121E-06   0.730474E-08
   785   0.216862E+04  -0.131625E+03   0.848532E-05  -0.131625E+03   0.246703E+02  -0.628599E-06   0.848532E-05  -0.628599E-06   0.728760E-08
   786   0.217604E+04  -0.131178E+03   0.848840E-05  -0.131178E+03   0.243914E+02  -0.623195E-06   0.848840E-05  -0.623195E-06   0.727052E-08
   787   0.218334E+04  -0.130710E+03   0.849194E-05  -0.130710E+03   0.241133E+02  -0.617911E-06   0.849194E-05  -0.617911E-06   0.725349E-08
   788   0.219057E+04  -0.130214E+03   0.849600E-05  -0.130214E+03   0.238343E+02  -0.612748E-06   0.849600E-05  -0.612748E-06   0.723651E-08
   789   0.219774E+04  -0.129689E+03   0.850061E-05  -0.129689E+03   0.235546E+02  -0.607710E-06   0.850061E-05  -0.607710E-06   0.721959E-08
   790   0.220493E+04  -0.129121E+03   0.850580E-05  -0.129121E+03   0.232777E+02  -0.602798E-06   0.850580E-05  -0.602798E-06   0.720272E-08
   791   0.221198E+04  -0.128515E+03   0.851163E-05  -0.128515E+03   0.230000E+02  -0.598014E-06   0.851163E-05  -0.598014E-06   0.718591E-08
   792   0.221897E+04  -0.127886E+03   0.851812E-05  -0.127886E+03   0.227237E+02  -0.593361E-06   0.851812E-05  -0.593361E-06   0.716915E-08
   793   0.222582E+04  -0.127213E+03   0.852532E-05  -0.127213E+03   0.224488E+02  -0.588840E-06   0.852532E-05  -0.588840E-06   0.715244E-08
   794   0.223253E+04  -0.126516E+03   0.853326E-05  -0.126516E+03   0.221745E+02  -0.584453E-06   0.853326E-05  -0.584453E-06   0.713578E-08
   795   0.223919E+04  -0.125781E+03   0.854199E-05  -0.125781E+03   0.219000E+02  -0.580204E-06   0.854199E-05  -0.580204E-06   0.711918E-08
   796   0.224593E+04  -0.125022E+03   0.855154E-05  -0.125022E+03   0.216277E+02  -0.576092E-06   0.855154E-05  -0.576092E-06   0.710263E-08
   797   0.225238E+04  -0.124224E+03   0.856195E-05  -0.124224E+03   0.213552E+02  -0.572122E-06   0.856195E-05  -0.572122E-06   0.708613E-08
   798   0.225877E+04  -0.123401E+03   0.857326E-05  -0.123401E+03   0.210847E+02  -0.568295E-06   0.857326E-05  -0.568295E-06   0.706968E-08
   799   0.226509E+04  -0.122546E+03   0.858552E-05  -0.122546E+03   0.208155E+02  -0.564612E-06   0.858552E-05  -0.564612E-06   0.705329E-08
   800   0.227135E+04  -0.121658E+03   0.859875E-05  -0.121658E+03   0.205469E+02  -0.561077E-06   0.859875E-05  -0.561077E-06   0.703694E-08
   801   0.227747E+04  -0.120744E+03   0.861298E-05  -0.120744E+03   0.202804E+02  -0.557688E-06   0.861298E-05  -0.557688E-06   0.702065E-08
   802   0.228338E+04  -0.119782E+03   0.862817E-05  -0.119782E+03   0.200151E+02  -0.554439E-06   0.862817E-05  -0.554439E-06   0.700440E-08
   803   0.228936E+04  -0.118808E+03   0.864423E-05  -0.118808E+03   0.197505E+02  -0.551319E-06   0.864423E-05  -0.551319E-06   0.698821E-08
   804   0.229513E+04  -0.117793E+03   0.866112E-05  -0.117793E+03   0.194889E+02  -0.548317E-06   0.866112E-05  -0.548317E-06   0.697206E-08
   805   0.230090E+04  -0.116752E+03   0.867875E-05  -0.116752E+03   0.192287E+02  -0.545424E-06   0.867875E-05  -0.545424E-06   0.695597E-08
   806   0.230644E+04  -0.115685E+03   0.869706E-05  -0.115685E+03   0.189702E+02  -0.542630E-06   0.869706E-05  -0.542630E-06   0.693993E-08
   807   0.231184E+04  -0.114590E+03   0.871599E-05  -0.114590E+03   0.187147E+02  -0.539925E-06   0.871599E-05  -0.539925E-06   0.692393E-08
   808   0.231708E+04  -0.113461E+03   0.873546E-05  -0.113461E+03   0.184616E+02  -0.537298E-06   0.873546E-05  -0.537298E-06   0.690799E-08
   809   0.232232E+04  -0.112313E+03   0.875541E-05  -0.112313E+03   0.182110E+02  -0.534739E-06   0.875541E-05  -0.534739E-06   0.689209E-08
   810   0.232732E+04  -0.111129E+03   0.877578E-05  -0.111129E+03   0.179629E+02  -0.532239E-06   0.877578E-05  -0.532239E-06   0.687625E-08
   811   0.233217E+04  -0.109919E+03   0.879648E-05  -0.109919E+03   0.177173E+02  -0.529787E-06   0.879648E-05  -0.529787E-06   0.686045E-08
   812   0.233693E+04  -0.108687E+03   0.881747E-05  -0.108687E+03   0.174759E+02  -0.527372E-06   0.881747E-05  -0.527372E-06   0.684470E-08
   813   0.234153E+04  -0.107431E+03   0.883866E-05  -0.107431E+03   0.172357E+02  -0.524986E-06   0.883866E-05  -0.524986E-06   0.682900E-08
   814   0.234612E+04  -0.106150E+03   0.886000E-05  -0.106150E+03   0.169997E+02  -0.522618E-06   0.886000E-05  -0.522618E-06   0.681334E-08
   815   0.235046E+04  -0.104844E+03   0.888141E-05  -0.104844E+03   0.167665E+02  -0.520258E-06   0.888141E-05  -0.520258E-06   0.679774E-08
   816   0.235456E+04  -0.103515E+03   0.890283E-05  -0.103515E+03   0.165369E+02  -0.517895E-06   0.890283E-05  -0.517895E-06   0.678218E-08
   817   0.235857E+04  -0.102163E+03   0.892418E-05  -0.102163E+03   0.163102E+02  -0.515520E-06   0.892418E-05  -0.515520E-06   0.676667E-08
   818   0.236255E+04  -0.100788E+03   0.894541E-05  -0.100788E+03   0.160879E+02  -0.513122E-06   0.894541E-05  -0.513122E-06   0.675121E-08
   819   0.236629E+04  -0.993911E+02   0.896644E-05  -0.993911E+02   0.158687E+02  -0.510692E-06   0.896644E-05  -0.510692E-06   0.673579E-08
   820   0.236992E+04  -0.979717E+02   0.898722E-05  -0.979717E+02   0.156533E+02  -0.508219E-06   0.898722E-05  -0.508219E-06   0.672042E-08
   821   0.237330E+04  -0.965329E+02   0.900766E-05  -0.965329E+02   0.154410E+02  -0.505693E-06   0.900766E-05  -0.505693E-06   0.670510E-08
   822   0.237658E+04  -0.950730E+02   0.902770E-05  -0.950730E+02   0.152341E+02  -0.503105E-06   0.902770E-05  -0.503105E-06   0.668982E-08
   823   0.237968E+04  -0.935926E+02   0.904728E-05  -0.935926E+02   0.150304E+02  -0.500443E-06   0.904728E-05  -0.500443E-06   0.667459E-08
   824   0.238251E+04  -0.920921E+02   0.906633E-05  -0.920921E+02   0.148315E+02  -0.497698E-06   0.906633E-05  -0.497698E-06   0.665941E-08
   825   0.238532E+04  -0.905738E+02   0.908477E-05  -0.905738E+02   0.146359E+02  -0.494861E-06   0.908477E-05  -0.494861E-06   0.664427E-08
   826   0.238786E+04  -0.890367E+02   0.910255E-05  -0.890367E+02   0.144460E+02  -0.491920E-06   0.910255E-05  -0.491920E-06   0.662918E-08
   827   0.239021E+04  -0.874828E+02   0.911960E-05  -0.874828E+02   0.142595E+02  -0.488865E-06   0.911960E-05  -0.488865E-06   0.661413E-08
   828   0.239252E+04  -0.859112E+02   0.913584E-05  -0.859112E+02   0.140780E+02  -0.485687E-06   0.913584E-05  -0.485687E-06   0.659913E-08
   829   0.239456E+04  -0.843233E+02   0.915122E-05  -0.843233E+02   0.139016E+02  -0.482376E-06   0.915122E-05  -0.482376E-06   0.658417E-08
   830   0.239648E+04  -0.827212E+02   0.916565E-05  -0.827212E+02   0.137295E+02  -0.478921E-06   0.916565E-05  -0.478921E-06   0.656926E-08
   831   0.239820E+04  -0.811031E+02   0.917909E-05  -0.811031E+02   0.135619E+02  -0.475312E-06   0.917909E-05  -0.475312E-06   0.655439E-08
   832   0.239973E+04  -0.794704E+02   0.919145E-05  -0.794704E+02   0.133987E+02  -0.471539E-06   0.919145E-05  -0.471539E-06   0.653957E-08
   833   0.240113E+04  -0.778236E+02   0.920267E-05  -0.778236E+02   0.132408E+02  -0.467592E-06   0.920267E-05  -0.467592E-06   0.652479E-08
   834   0.240225E+04  -0.761627E+02   0.921269E-05  -0.761627E+02   0.130874E+02  -0.463462E-06   0.921269E-05  -0.463462E-06   0.651005E-08
   835   0.240331E+04  -0.744888E+02   0.922143E-05  -0.744888E+02   0.129402E+02  -0.459137E-06   0.922143E-05  -0.459137E-06   0.649536E-08
   836   0.240402E+04  -0.728019E+02   0.922883E-05  -0.728019E+02   0.127969E+02  -0.454608E-06   0.922883E-05  -0.454608E-06   0.648071E-08
   837   0.240468E+04  -0.711033E+02   0.923483E-05  -0.711033E+02   0.126591E+02  -0.449864E-06   0.923483E-05  -0.449864E-06   0.646611E-08
   838   0.240512E+04  -0.693928E+02   0.923934E-05  -0.693928E+02   0.125269E+02  -0.444897E-06   0.923934E-05  -0.444897E-06   0.645155E-08
   839   0.240527E+04  -0.676703E+02   0.924232E-05  -0.676703E+02   0.123995E+02  -0.439694E-06   0.924232E-05  -0.439694E-06   0.643703E-08
   840   0.240536E+04  -0.659377E+02   0.924368E-05  -0.659377E+02   0.122785E+02  -0.434247E-06   0.924368E-05  -0.434247E-06   0.642255E-08
   841   0.240523E+04  -0.641964E+02   0.924336E-05  -0.641964E+02   0.121617E+02  -0.428545E-06   0.924336E-05  -0.428545E-06   0.640812E-08
   842   0.240489E+04  -0.624434E+02   0.924130E-05  -0.624434E+02   0.120500E+02  -0.422579E-06   0.924130E-05  -0.422579E-06   0.639373E-08
   843   0.240440E+04  -0.606843E+02   0.923743E-05  -0.606843E+02   0.119441E+02  -0.416338E-06   0.923743E-05  -0.416338E-06   0.637938E-08
   844   0.240361E+04  -0.589152E+02   0.923167E-05  -0.589152E+02   0.118440E+02  -0.409811E-06   0.923167E-05  -0.409811E-06   0.636507E-08
   845   0.240275E+04  -0.571391E+02   0.922397E-05  -0.571391E+02   0.117484E+02  -0.402990E-06   0.922397E-05  -0.402990E-06   0.635081E-08
   846   0.240174E+04  -0.553561E+02   0.921425E-05  -0.553561E+02   0.116602E+02  -0.395863E-06   0.921425E-05  -0.395863E-06   0.633658E-08
   847   0.240057E+04  -0.535660E+02   0.920245E-05  -0.535660E+02   0.115759E+02  -0.388421E-06   0.920245E-05  -0.388421E-06   0.632240E-08
   848   0.239918E+04  -0.517704E+02   0.918850E-05  -0.517704E+02   0.114976E+02  -0.380653E-06   0.918850E-05  -0.380653E-06   0.630826E-08
   849   0.239747E+04  -0.499685E+02   0.917234E-05  -0.499685E+02   0.114247E+02  -0.372550E-06   0.917234E-05  -0.372550E-06   0.629416E-08
   850   0.239576E+04  -0.481614E+02   0.915388E-05  -0.481614E+02   0.113581E+02  -0.364102E-06   0.915388E-05  -0.364102E-06   0.628009E-08
   851   0.239374E+04  -0.463494E+02   0.913310E-05  -0.463494E+02   0.112970E+02  -0.355301E-06   0.913310E-05  -0.355301E-06   0.626607E-08
   852   0.239156E+04  -0.445331E+02   0.911003E-05  -0.445331E+02   0.112421E+02  -0.346158E-06   0.911003E-05  -0.346158E-06   0.625210E-08
   853   0.238921E+04  -0.427134E+02   0.908475E-05  -0.427134E+02   0.111922E+02  -0.336684E-06   0.908475E-05  -0.336684E-06   0.623816E-08
   854   0.238662E+04  -0.408919E+02   0.905733E-05  -0.408919E+02   0.111488E+02  -0.326892E-06   0.905733E-05  -0.326892E-06   0.622426E-08
   855   0.238379E+04  -0.390679E+02   0.902783E-05  -0.390679E+02   0.111111E+02  -0.316794E-06   0.902783E-05  -0.316794E-06   0.621040E-08
   856   0.238094E+04  -0.372432E+02   0.899632E-05  -0.372432E+02   0.110778E+02  -0.306404E-06   0.899632E-05  -0.306404E-06   0.619658E-08
   857   0.237777E+04  -0.354189E+02   0.896287E-05  -0.354189E+02   0.110512E+02  -0.295734E-06   0.896287E-05  -0.295734E-06   0.618280E-08
   858   0.237443E+04  -0.335951E+02   0.892756E-05  -0.335951E+02   0.110320E+02  -0.284796E-06   0.892756E-05  -0.284796E-06   0.616905E-08
   859   0.237092E+04  -0.317713E+02   0.889044E-05  -0.317713E+02   0.110159E+02  -0.273602E-06   0.889044E-05  -0.273602E-06   0.615535E-08
   860   0.236731E+04  -0.299506E+02   0.885160E-05  -0.299506E+02   0.110066E+02  -0.262167E-06   0.885160E-05  -0.262167E-06   0.614169E-08
   861   0.236344E+04  -0.281331E+02   0.881109E-05  -0.281331E+02   0.110036E+02  -0.250501E-06   0.881109E-05  -0.250501E-06   0.612807E-08
   862   0.235940E+04  -0.263183E+02   0.876899E-05  -0.263183E+02   0.110060E+02  -0.238618E-06   0.876899E-05  -0.238618E-06   0.611448E-08
   863   0.235518E+04  -0.245086E+02   0.872537E-05  -0.245086E+02   0.110148E+02  -0.226530E-06   0.872537E-05  -0.226530E-06   0.610093E-08
   864   0.235078E+04  -0.227035E+02   0.868029E-05  -0.227035E+02   0.110285E+02  -0.214250E-06   0.868029E-05  -0.214250E-06   0.608743E-08
   865   0.234605E+04  -0.209053E+02   0.863383E-05  -0.209053E+02   0.110486E+02  -0.201790E-06   0.863383E-05  -0.201790E-06   0.607396E-08
   866   0.234150E+04  -0.191134E+02   0.858605E-05  -0.191134E+02   0.110745E+02  -0.189163E-06   0.858605E-05  -0.189163E-06   0.606053E-08
   867   0.233655E+04  -0.173288E+02   0.853703E-05  -0.173288E+02   0.111070E+02  -0.176382E-06   0.853703E-05  -0.176382E-06   0.604713E-08
   868   0.233149E+04  -0.155517E+02   0.848683E-05  -0.155517E+02   0.111447E+02  -0.163459E-06   0.848683E-05  -0.163459E-06   0.603378E-08
   869   0.232623E+04  -0.137829E+02   0.843552E-05  -0.137829E+02   0.111883E+02  -0.150407E-06   0.843552E-05  -0.150407E-06   0.602046E-08
